content,score
Ok,5
Good,5
Klo dapet kerja dari sini langsung bintang 6,5
kereen,5
Sangat membantu,5
Trima kasih untuk jobstreet sudah memberikan peluang lowongan kerja,5
Good application,5
Insyaallah bermanfaat,5
Ok,5
Sangat membantu,5
Aku kasih bintang 3 aja dulu yah Kalau udah kucoba dan aku dapet kerjaan baru deh aku kasih penilain nya hehe Semoga aku dapat pekerjaan deh amiiiiinn...,3
Aplikasinya sangat bagus,5
Good,5
"Aplikasinya ribet ..ngk kaya dulu ...pokonya ribet ,kurang bagus...😤😤😤😤",2
Good,5
Semoga cepat mendapatkan pekerjaan,5
Mudah2n berkah,5
Tampil lebih baik 👍,5
Sangat bagus,5
Membantu,5
"Menu nya membingungkan, susah unk mencari loker nya.",2
good job,5
"I'M Hotlan Dosuli Sinaga ,I have Experience Production Supervisor in PT Nittoh Batam And present I Job On PT Teckwah, I Can Work with Team And Under preser.",5
Over all membantu banget untuk yang mencari pekerjaan.,5
Aplikasi bagus,5
Bagus,5
Pernah bekerja dirumah makan/cafe,4
Kasih bintang 1 aj Lom dpt kerjaan,1
"Lowongan selalu update tiap hari, dan gk ribet aplikasinya",5
Banyak informasi Loker yg bagus dan bisa jd referensi bagi yg ingin mencari kerja,5
Mantullll....,5
Lowongan kerja yang di tampilkan memang jelas bukan di buat buat,5
Mantapppp,5
"Membantu banget disaat nyari kerja, kalau boleh saran, bisa bantu follow up untuk memberi info dari recruitment team apakah diterima atau tidak",5
This apps very helpfull,4
Nice,5
Can help in looking a job. By the way hope not hack by hacker if apply the vacancies by mobile phone number,5
Tapi kok gg perusahaan yg panggil wawancara :(,5
Sukses slalu dri jobs stret dri tahun 2011 berkah nya dri aplikasi ini saya mudah mencari kerja sampe di trima,5
NICE // FHRZKY,5
Jos,5
Sangat membantu sekali semoga sukses buat kita semua,5
Ini jobstreet knp ya... Bikin kesel ndak bisa log in pkk fb padahal paswordny bener. Pkk email jug g bsa,2
Aplikasi yang bagus dan cukup membantu memberikan rekomendasi lowongan pada perusahaan bonafide,5
Good,5
Sangat baik dan berguna,5
Sangat membantu,4
BAGUSAN VERSI LAMA.,1
Mantap,5
Good,4
"Lebih baik versi dulu, saya bisa dapat panggilan minimal dalam sebulan 3 kali. Tapi sekarang gak sama sekali",3
Sangat membantu,5
Lebay,1
Good,5
sangat membantu,5
ok,5
Tampilan nya jelek banget ... Ngak kayak dulu lebih mudah .. Tampilan skrg lebih rumit,4
"Kalo mpi udah dapet pekerjaan dari aplikasi ini, mpi tambahin bintangnya😁 hehe",3
mantul,5
"Memuaskan , dan cepet",5
Ok,5
Good,4
Bagus,5
Sangat membantu,5
"Sangat membantu dlm mncari pekerjaan,tks",5
Sangat bermanfaat,5
Sangat membantu,5
Bagusan versi lama lah tau kita dpt pnggilan sekarang mah boboro ya hmm mudah2an d perbaiki lagi,3
Kalau saya dapat kerja saya kasih bintant 10 deh🙏😂,4
Aplikasi yang teramat Sangat membantu dalam mencari pekerjaan. Thanks Jobstreet ^^,5
sangat membantu,5
Good,5
sangat membantu info loker nya,5
Best Refferensi jobs experience,5
Mudah dan lengkap,5
Agak bingung knp w udah sering upload lamaran ga pernah di panggil,3
Sangat baik,5
Oke,5
Good,5
Bismillah,5
Bismillah Semoga dengan ini saya cepat mendapat pekerjaan kembali . Amin,5
Membantu,5
Mantab,5
ok,5
Good,5
Nice,5
More Filter...More Fact No Hoax,5
"Sangat membantu untuj yang sedang mencari pekerjaan,sabar dan berdoa untuk hasil terbaik.amin,tks jobstreet sukses selalu",5
Sangat membantu,5
Joz,5
Sayangnya semua perusahaan matok di umur 😂😂😂😂😂😂,4
Semoga jadi lebih baik lg,4
Good job,5
1000 kerjaan 1 pun blm ke panggil.. doain dong biar aku cepet dapet kerja..,5
👍,5
❤️,5
Kenapa saya tidak bisa upload resume dan foto profil?? Saya sudah coba berkali kali,1
Jobstreet sangatlah membantu,5
👍,4
helpfull,5
Sangat membantu,5
Bagus,5
Ok baik,5
"Aplikasi ini sangat membantu untuk mencari loker yang diharapkan hampir setiap hari dapat email loker, semoga makin berkembang, dan saya cepat dapt kerjaan...",4
"belum pernah ada panggilan, nanti kalau terbukti ada panghilan rate bintangnya ditambah",1
Mudah di gunakan dan bermanfaat,5
Sangat terpercaya,5
Top,5
Good information,5
Aplikasi mantap,5
Good,5
Ok,5
Membantu,5
Good,4
Good,3
Sangat membantu dalam mencari pekerjaan.,5
"Sangat terbantu untuk mencari pekerjaan,,tlg terus di update ya.makasih",5
Dari jobstreet saya lolos kerja tanpa ada pungutan biaya apapun sangat murni,5
Mantap,5
blm coba hehe,5
Semoga cepat cepat dapat kerjaan,5
👌,5
"Saat membantu saya dlm mencari pekerjaan,,80%pekerjaan yg saya dpt adlh dr aplikasi ini.",4
👍👍👍,4
Good apps.,5
Kenapa status selalu reveived?,2
Semoga diberi kemudahan dalam mencari pintu rizki amiiin,5
Sangat bagus,5
Good,5
Membantu sekali Buat para pencari pekerjaan,5
"Gak bisa login, padahal kata sandi sudah diganti berulang ulang",1
I hope this app can help me .. thank you,5
Sangat membantu..,5
Baik,5
Oke banget,5
Sangat Mudah,5
Semoga dengan jobstreet ini saya mudah dapat pekerjaan,5
Good,5
Good,5
Very good,5
Aplikasi yang sangat bagus dalam membantu untuk para pencari kerja....aplikasi bagus,5
mantuL,5
Tingkatkan terussss keamanan dan keakuratan lowongan pekerjaan dalam aplikasi Jobstreet,5
Good and recomended..,5
Informasix sangat membantu pencari kerja,5
Belom dapet dapet kerja Tapi kasih lima aj lah kasihan dia,5
Lumayan membantu,5
Sangat membantu,5
"Semakin membingungkan UI nya, but it's okay",4
Semoga makin maju dan lokernya invalid terima kasih,5
Okee,5
Mantapp,5
Okk,5
Mantap kali,5
Sangat membantu,5
Alhamdulillah,4
"Great, aplikasi mencari kerja no. 1, semoga saya cepat diterima kerja. Aminnn",5
Mudah2an dapet kerja,5
Sangat membantu..,5
Thank you job stret semoga dapat pekerjaan disini,5
Good,2
Good,5
Mantab...informasinya up to date,5
"Sudah kirim lamaran banyak, tapi sampai saat ini belum ada yg nyantol satu pun 😔",1
Bintang 3 aja dulu nanti klu dapat job bru tamba,3
It's work. Let join!,5
"Lebih suka yang versi lama, ada pemberitahuan jadwal interview. Mohon diperbaiki lagi seperti yang lama, biar lebih jelas. Makasih",3
mantab,5
Bagus dan informasi sangat jelas,4
Bagus membantu,5
Terpercaya,5
Good carieer platform,5
Very good,5
Yeasss,5
Berguna buat pengangguran,5
Good job,5
Ok,5
Easy use,5
Mantap,5
Semoga membantu para pencari kerja,5
Ok thnks,5
sangat membantu,5
Mangstaaaabbbbbb,5
Saran: Perbanyak job jurusan geografi murni..,4
Sangat baik app nya. Membantu untuk saya. Semoga bisa lebih baik lgi dan bermanfaat untuk banyak orng,5
Bagus tapi belum ada satupun pekerjaan saya dapat,5
Ok,5
Selalu membantuu,4
Good,5
Sangat membantu,5
Aplikasi yg membantu untuk menemukan pekerjaan,5
Nice app,5
Like n good.,5
Cepat dapat pekerjaan,5
Good,5
Good,5
Very easy to find a new career,5
Nice,5
Sangat berguna,5
Memudahkan,5
Nice,5
Thank you,5
Membantu para pencari kerja Semoga bermanfaat dan menjadi amal Sholeh,5
Sangat membantu,5
Bagus,5
Bintang 2 aja dulu karna belum pernah ada panggilan kerja.,2
Mantap,5
Kenapa gak bisa login nih aplikasi? Parah x... Lewat FB sama email juga gak bisa...,1
Terlalu banyak penipuan.,1
Srmoga membatu,5
Excellent,5
Sangat membantu dalam mencari pekerjaan sesuai dengan keahliannya,4
Semoga bs membantu saya mencari pekerjaan,4
Tidak bisa masuk terus. Login lagi lagi. Padahal alamat email dan password tdk berubah.,1
Mantap,5
"Nice, hope you will add some new features",4
Ok,4
"Saya sangat kecewa dengan aplikasi ini , apakah data2 diri saya tidak aman di profil akun ini . Saya kena tipu dari perusahaan penipuan yg juga masuk dalam lowongan di jobstreet .",1
Good,4
Full helping,5
"Aplikasinya tmbh sulit dipahami,lbih enak yg warna kuning.skrng tmbh ribet",1
Sangat mudah,5
"Bagus applikasinya, membantu sekali dan lebih efektif",4
Semoga saya bisa kerja lagi yang tetap. Mantap,4
Good aplikasi,5
Semoga makin maju dan terus kedepan,5
Good...,4
"Tampilan jenis dan kategori yang sangat bagus dan simple, membuat nyaman pengguna untuk memilih dan melamar pekerjaan yang diinginkan. Mantapp",5
Thank you Jobstreet 😇,5
Ok,5
Bagus,4
Sangat membantu untuk saya mencari pekerjaan,5
baguss bett,5
Sangat membantu,5
ok,5
Easy to used,5
Very good,5
Sangat berguna dan menjembatani antara pihak perusahaan dan calon pegawai,5
Menyajikan informasi lowongan kerja di perusahaan terbaik,4
Sangat membantu dalam mencari pekerjaan yang diinginkan....,5
"Bagus, sangat membantu. Tapi bagian aplikasi apakah lamaran kita sdh dibaca apa belum oleh perusahaan, belum ada ya?",4
Helpfull,5
Thank you all team Jobstreet,5
Good,5
Mantul,5
Sangat membantu dalam proses pencarian kerja,5
Aplikasi bagus untuk melamar pekerjaan. Sukses selalu,5
Good,4
good,5
Jgn terlalu berharap bs dpt pekerjaan dr apk ini,2
Bagus,5
Sangat membantu,5
Ok,5
Good Application,5
Sebaiknya disediakan translate atau dalam bahasa indonesia,4
Good information,4
Txs jobs,5
Bintang 4 dulu kalo nanti ada yang di panggil dari sekian banyaknya lamaran baru tambah bintang lagi,4
Tolong min sayah ko gk bsa login dengan alamat email sayah padahal sandi dan email sudah benar kecewa sekali,1
Mantap lur... Sayangnya saya jrg dpt panggilan,3
Sangat menyulitkan untuk mengupdate CV dikarenakan tidak ada format bahasa Indonesia,1
Sangat membantu dlm mencari kerja,5
Sipppp,5
Sangat membatu,5
Good,5
Jobstreet emang keren,5
Good,5
"Percuma lamar kerja via jobstreet, gak ada panggilan sama sekali.",1
Bagus dan aplicable,5
Ok,5
apaan kaga bisa di buka pencarian selalu keluar aplikasi,1
Mantul,4
Kenapa bahasa nyaa inggris semua si bikin bingung aja,1
Gak bisa login suruh login malah di suruh lagi,2
Aplikasi yang sangat bagus buat pencari kerja yang akurat,5
Semoga lokernya benar adanya,3
Good,5
Good,5
Top,5
Sangat bermanfaat dan sangat membemtu dalam mencari pekerjaan,5
Ok bos,5
Smoga sya dpt panggilan kerja,5
"Susah approve nya , dan mungkin tidak akan di baca oleh penerima pekerjaan",2
nice,5
Baik,4
"Terima kasih, Semoga saya dapat kerja yg sesuai disini..",5
Cukup membatu buat cari kerja,5
Mantap,5
Sangat membantu dalam mencari pekerjaan,5
Sangant membantu,5
Oke,5
Jos,5
okay,5
mantul,3
Good,5
Bismillah dulu aja,5
Ok,5
Belum diterima kerja. Kalo udah saya penuhkan bintangnya.,4
Belum ada panggilan juga mungkin belum beruntung aja... Nanti kalo dipanggil baru kasih 5 bintang,4
Aplikasi yang sangat bagus,5
Sangat membantu,5
"Admin, kasih fitur informasi (pemberitahuan) di aplikasi nya ,siapa aja yang sudah melamar pekerjaan di perusahan tersebut termasuk posisi kita melamar di urutan no berapa.",4
Sangat membantu,5
Mantaab,5
Sangat membantu dan sekarang jadi lebih mudah mantap 👍👍👍,5
Ok,5
Bintang 3 dulu ya kalo saya dah di Terima baru bintang 5,3
Nice aplikasi job,5
Sangat membantu,5
Serba lemot! Saya ga suka bener dahh upload dokumen aja susah banget!,1
Melamar pekerjaan semakin mudah,5
"Aplikasi apaaaa lah niiii!! Buat akun aja gabisa, Dapet rating 4,5?? Gak salah tuh.... Hadeeeuuuhhhhh #Delete",1
Ok,5
Ok,5
Bagus,5
oke,5
Enakan versi lama,1
Oke,5
Ok,5
👍,5
Enjoy...,5
Sangat praktis dan membantu saya,5
Sangat membantu dalam menemukan informasi lowongan pekerjaan terimakasih,5
"Walaupun belum pernah dapat pekerjaan dari aplikasi ini, tetap saya hargai usaha dan ikhtiar pemiliknya yg jauh lebih baik dari saya.",4
Mantap,5
Sangat membantu,5
Ga bagus..ga ada pemberitahuanya tidak seperti apk yg lama..,1
Mantap jobstreet,5
reccomended,5
Selamakarir berusaha mendapat partner kerja yang menambah pengalaman serta wawasan yang berkembang,4
Membantu bangettttt..,5
Tolong lebih baik lagi,2
Semoga ada panggilan kerja,3
Mudah mudahan bisa membantu dalam mencari pekerjaan sesuai keahliannya,5
Ok,5
Sangat membantu mempermudah dalam mencari pekerjaan...,5
Versi lama lebih bagus Yg ini ribet dan gajelas,2
Loker banyak..semoga banyak yg nyangkut,5
Bismillah weh semoga jadi jalan sukses,5
Semangats,5
Good Aplication,5
Good,5
Ok,4
"Lebih suka dengan versi yang lama,",1
Foto profil tiba tiba hilang karena update versi terbaru ini dan gak bisa dipasang foto profil lagi,1
bagusan yg lama,1
Semoga aja bisa membantu saya,5
bermanfaat,4
Sangat membantu,4
Good jobs,5
Good,5
Goodluck buat semua Jobseeker.,5
Good,5
Semoga jobstreet membatu kita untuk mendapatkan pekerjaan .,5
Successful,5
Semogaa ada pencerahan di bulan ini . Aamiin,4
Good,5
Good,5
"Cara yang mudah untuk mencari kerja,good job👍",5
Good aplication,5
Alhamdulillah,5
harusnya ada pengaturan bahasa indonesia untuk mempermudahkan bagi yg kurang pham bhasa inggris,3
foto profil tidak berubah di aplikasi masih tanpa foto padahal melalui website sudah berhasil di rubah,3
Senang karena aplikasi ini mempermudah saya dalam pencarian lowongan kerja.,5
Ok banget. Menolong untuk mecari pekerjaan yang sesuai.,4
Coba dong jgn kebanyakan bahasa Inggris saya kurang paham klo ada loker bahasa Inggris,5
Ok,5
Sangat membantu mencari pekerjaan,5
Bagus,5
Mantap,5
Ko sekarang buat buka aplikasinya susah ya slalu stak di awal tampilan.,1
Satu dlu kalo dapet panggilan dari sini baru bintang 5,1
Alhamdulillah memudahkan,5
Bagus,5
"Gak ada panggilan interview saat ngelamar kerja via jobstreet, Resume dibatasi 1 MB, gimana HRD bisa lihat berkas kita yg (gak jelas tulisan nya) banyak dengan batas upload 1 MB, yg mana resume nya direndahkan ukuran pixel Resolusi pdf atau doc, agar jadi 1 MB.",1
Tukag renofasi rumah,4
Good,4
Mantap membantu sekali untuk pencari kerja,5
Good,5
Sangat membantu untuk para pencari kerja,4
Kalo bisa dikasih tau dong lamaran kita diterima apa engga kaya situs loker sebelah jadi tau kalo lamaran kita diterima/dibaca,3
"Good application, more chalenge, well done👍",5
Good aplication to jobseker,5
Bagus tapi belum di pangil...,5
Ok,5
"Mantap , good",5
Belum ada panggilan,2
Nice,4
Sangat membantu dan mudah digunakan,5
membantu,4
Aplikasi ga danta Login ama daftar ga bisa Jangan download aplikasi cacat,1
wow,4
Okkkk,5
Mantapp membantu banget,5
Aplikasi sangat membantu,5
Good....,5
"Keren lahh, banyak informasi",5
Sangat membantu,4
Sangat membantu 😊,5
Bagus semoga berjodoh cari kerja di sini,4
Membantu dalam mencari kerja,5
Baik,4
Sangat membantu pencarian kerja,5
Ok,4
Oke,5
Good,5
Memudahkan mencari kerja,3
Excellent,4
Good job,5
Sempurna,5
Aplikasi terbaik mencari pekerjaan yg lebih baik.,5
Sumber informasi lowongan pekerjaan tepercaya,5
PADAHAL EMAIL UDAH BENER TAPI TTEP AJA GAK BISA MASUK!! LOL!!,1
Thank you,5
pokoke joss,5
Sangat membantu untuk mencari lowongan kerja yg sesuai dengan kriteria kita,5
Ok,5
Sangat membantu mencari pekerjaan,5
I love you so much sugar always,5
Good,5
Buruk,1
Keren,5
Sukses terus.,5
Tidak bisa merubah pengalaman kerja,3
Semoga dengan adanya apk ini saya bisa cepat dipanggil pekerjaan,5
Nice for aplication,5
👌👌,5
Jos,5
"tampilannya jadi keren,. user friendly,. saya kasih bintang 5",5
Aplikasinya buruk 👎🏻pebaiki lagi,1
Sangat membantu,5
"aplikasi taik perasaan dulu mah setiap minggunya ada panggilan terus dari perusahaan kenapa sekarang jadi gini iklan""doang di panggil mah kaga",1
Jobstreet adalah tempat mencari pekerjaan yang sesuai dengan kriteria dan pengalaman kita...,5
Good,5
Good,5
baguss,5
Sangat membantu dalam mencari pekerjaan,5
Mntap,1
Nice,5
terbaru,4
Gak pernah ada tanda-tanda respon dari HRD manapun.. yang ada nomor telp saya kena Blast penawaran pinjaman. Jadi kamuflase untuk pengambilan data yah?,1
Good,5
Ok,5
Good,5
"Sumpah kenapa mesti diganti keversi yg ini, jelek bgt, burik bgt dah. Pdhl yg lama bnr"" sudah bagus dan enak dipake..! Yg terbaru serba membinggungkan..",3
Good,4
Mantap,5
Bagus banget,5
Top,5
Cukup bagus,5
Dapat pekerjaan yang layak😊,5
"Bagus, tapi kok mau upload CV ngk bisa ya min",5
Like,5
"Tolong diperbaiki, ini tampilan berubah blank putih, saat akan aply lamaran",1
"3 dulu, jika saya sudah di terima kerja akan saya kasih rate 5",3
Sangat bagus tampilannya,5
sangat membantu saya untuk memberikan info lowongan pekerjaan. terima kasih,5
Ok,4
"Setiap mau nambahin pekerjaan , mau ubah tahun nya , keluar terus !! Gimana si , tolong perbaiki lah",2
Mudah mudahan dpt kerja,5
Sangat membantu,5
Mantap,5
Bagus',5
Di coba dulu padahal pernah juga download,3
Mudah dalam melamar pekerjaan,5
Memudahkan saya dalam mencari dan melamar pekerjaan ..,5
Mantap,5
Memberikan info loker sesuai bidang nya,4
Semogaa lebih baik,4
Mantap,5
Mantaaaappppppp,5
Saya harap kembali pada versi lama.. Versi ini sangat berbelit2.. Versi lama lebih sederhana dan mudah dimengerti,3
Top,5
Good app,5
Semoga bermanfaat,5
Sangat membantu,5
"Easy for applied a jobs,thank you",5
Mantappp,5
Good,5
Kenapa upload resumes selalu eror/aplikasi keluar sendiri,4
Mantab,5
Mantap,5
Good,4
Perlu peningkatan dalam spesifikasi pencarian semisal KTU Perkebunan Kelapa Sawit.,3
Terimakasih,5
Bagus banget,5
Enak versi lama,1
Good,5
Good,5
"Ada yg tau ga , agar email jobstreet bisa di gunain lagi , soalnya udah ganti pasword ga bisa juga, jdi ga bisa login buat ngelamar",3
Ok,5
Aplikasi nya pas dibuka gak bisa aneeh aneeh ... Coba Ceo jobstreet nya dengerin keluhan pengguna dong biar dirubah lebih baik.. bagusan desain yang jaman dulu itu.. yang sekarang mah susah dibuka lemot banget .... terimakasih edisi kecewa,1
Terima kasih jasa dan infonya Semngat agar membantu membuka lapangan pekerjaan,5
Top,5
Kg jls nih email sm password bnr gk bisa login kocakkkk bet mau kerja gini amat,1
Aplikasinya bagus semoga di Terima pekerjaan,5
Ok lah,5
Thanks to jobstreet u all the best fiture,5
Baik,5
Ok,5
"Sangat baik dan informatif, tapi Untuk Ukuran Format File PDF terlalu kecil. Sehingga semua data file bisa rusak pecah jika terlalu kecil di compress. Kemudian PELUANG disini hanya 5% dapat panggilan. . Saya kirim 100x GK ada panggilan di PT berbeda. Pdhl kualifikasi sesuai",1
very good app last version.. this app bad,1
Good,4
Masih nyoba semiga berhasil,4
Ok,5
Semoga dengan aplikasi ini saya mendapatkan pekerjaan,3
Good,5
Excellent,5
Ok dulu,5
"Kurang 1 bintang, krn file pendukung yg bisa di upload kapasitasnya terlalu kecil",4
Good,5
Kku ada panggilan kerjaan saya tambah lagi bntangnya,4
Bagus,5
Sangat berguna & bermanfaat,5
Sangat bermanfaat,4
Very Good and helpfully,5
Smoga tambah sukses karna sbgai pemberi jalan pekerjaan buat menafkahkan diri dan keluarga..,5
Easy to search job information,5
Mantap👍,5
Bagus,5
"Saya merasakan Ux yang kurang menyenangkan. Saya kesulitan mencari menu menghapus akun jobstreet. Sudah saya coba cari melalui aplikasi dan website resminya, tapi tetap saya kesulitan untuk menghapus akun jobstreet saya",2
Mau update profile keluar2 terus,1
Mantapp,5
Very nice,5
Alus pokonamah... Ngan saran saring terus perusahaan anu bener tereh nampaan pagawe.,5
Good,5
Kga di terima kga di tolak kga ada notif,1
Good applicatiion for jobseeker...👍,5
Bahasa nya bahasa Indonesia saja,5
Thank you jobstreet,5
Sangat Memudahkan info pekerjaan,5
Ok,5
Mantul,5
Platform yang bagus untuk mencari kerja,5
Sangat membantu,5
Sangat memuaskan,5
Good,5
Selalu dapat informasi tentang lowongan pekerjaan,5
Good,5
Ok,5
Good,5
Good aplication,5
"Sangat mudah, dan terpercaya, perusahaannya pun yg kecil sampai besar ada. Thanx jobstreet",5
Sangat membantu terkait info loker,4
Untuk yang lolos ada penawaran interview belum ada notifikasi selanjutnya. Harap kedepannya di buatkan fitur tersebut. 🙏,5
Untuk jobstreet sebenarnya sudah bagus...tapi untuk sekarang2 ini...Apakah ada perubahan. 1.Status pengiriman hanya dikirim...Tanpa User tau apakah Aplikasi sudah dibaca perusahaan atau sedang di proses... Tolong di OPEN hal seperti itu...jadi kita sebagai pengguna bisa cek status dari lamaran yg dikirim...,5
The best,5
Nice!,5
Membantu para pencari kerja untuk mendapatkan pekerjaan. Kembangkan dan pertahankaan. Terimakasih,5
"Dengan masa pandemi seperti sekarang jobstreet sangat lah membantu, semoga cepat dapat kerja an.",5
Udah narok banyak. Loker sih ada. Kerja nya gada,3
Good,5
Sangat membantu,5
"Aplikasi susah login nya nggak bisa login pakai gmail,,,,harus pakai fb,proses login rumit😡",2
Ok,4
Bagusss banget tampilanya,5
Parah susah bener daftarnya nyesel download,1
Semoga dengan aplikasi ini memudahkan saya mendapatkan pekerjaan,5
good job,5
good bangett,5
'Jobstreet'Sangat membantu banget 🌹✨😍🤩🤩 Terimakasih Jobstreet'🙏,5
Good,5
"Semoga aja berhasil lamarannya dan kerja, amin",5
Ok,4
Hareuhh ko bahasa nya gabsa ke Indonesia sihh min gmna ini udh pengaturan Indonesia tetep gamau bahasa Indonesia...,4
"mudah, cepat dan bisa cepat mencari pekerjaan sesuai keahlian yang kita miliki",5
Bagus yang dulu,3
"Oke,tapi bagaimana cara menyeting bahasa ke indonesia",4
sekarang jauh lebih mudah untuk apply lamaran ... keren,4
Lebih mudah,5
Sangat membantu bagi pencari kerja.....👍👍👍,5
Mantap,5
Terimakasih,5
Ok,4
Semoga saya cepat mendapatkan pekerjaam,4
Sangat membantu,5
Bagus sekali,5
mantap,4
Mantul,5
"Jarang dipanggil sekarang, mungkin karena terlalu banyak jobseeker..",4
Aplikasinya bagus,5
👌,4
Nice,5
Mantap,5
Membantu sekali,5
Good,5
Ok,5
"babi ini aplikasi disruh login pake email tpi ko kga masuk"" sandi sma email udah bner banget pdhl",1
Mendingan aplikasi lama aplikasi baru mkin ribet,1
Good application,5
Alhamdulilah bismillah,5
Update informasi..lengkap,5
Mantap,5
Good,5
Yash,5
Baik,5
Semoga bermanfaat dan berkah,5
Mantap,5
belum dapat,5
"Setelah ada Pembaruan (Update) Saya Gak Bisa Masuk Lagi,dan Notifikasi Bunyinya ""Periksa email dan Password"" Lah Stlh Update Kok Malah Gak Bisa di Buka 🤷‍♂🤷‍♂🤷‍♂🤦‍♂🤦‍♂🤦‍♂🤦‍♂🤦‍♂🤦‍♂, Trus Gimana Saya Bisa Masuk Lagi dan Cari Kerja, Team Admin Jobstreet Minta Tolong ,Ada Apa ini dgn Sistimnya Stlh Update kok Malah Kayak Gini Gk Bisa di Buka,Apa mesti Daftar Lagi ?????",2
Versi lama lebih baik.,5
"Kenapa ga bisa upload resume ? Ini adminnya ga digaji apa gimana ? Ga ngasih tanggapan, kalo kekurangan tenaga admin saya daftar dah.",1
Top,5
sangat membantu..,5
Sangat membantu bagi kaum pencari kerja,5
Good,5
Good,5
Good,5
Good,4
"Mohon maaf, kalok misal lamaran pekerjaan yg sudah di kirim ke perusahan lewat aplikasih ini andaikata lolos dan ada panggilan interview dihubungi lewat email apa gmana yah? Mohon penjelasan nya yah bagi yang tau Terimakasih 😉",1
sangat membantu,5
Tampilan baru lebih mudah digunakan..,4
Kenapa saya tidak bisa pakai poto di propil kalau temen saya bisa?? Mohon minta jawabannya .. mksh,3
Mantap,5
Very good..,5
Nice,5
Lebih bagus versi lama..utamakan bahasa indonesia.bahasa indonesia hanya di profil saja.ga smua org indonesia bisa bahasa inggris.,1
Saya melamar kerja berbulan2 disini tidak ada panggilan interview satu punnnnnnnn,2
Good,5
Good,5
Saya sangat terbantu dengan adanya aplikasi ini,5
"Habis diupdate malah jadi gak karuan gini, bagusan versi lama",1
Ok,3
Memudahkan bagi para pencari kerja untuk menemukan pekerjaan yang diharapkan.,5
mantap,5
good job,5
Beda dengan yg dl..lebih ok yg dl,1
Good,5
Dpt panggilan kaga pernah dah sering apply malah iklan nya lowongan yg cm bikin nyampah di email,1
susah nyari kerjaan di jobstreet,2
Very good,5
Bagus,3
Akurat banget,4
Mantullllll.....,5
"Versi terbaru modelnya aneh, kita gak bisa lihat berapa orang yang sudah melamar pekerjaan lowongan itu dan status melamarnya cuma received aja.. Bagusnya sih ada profile company dan benefit yang didapat. Tapi jujur lebih suka tampilan lama, walau lamar kesini belum pernah ada dipanggil sih, padahal udah naruh lebih dari 60 lamaran di bidang yang saya kuasai",3
Nice,5
Thankyou,5
Sangat membantu,5
Sangat membantu dalam pencarian pekerjaan...,5
Tidak bisa upload dokumen,4
Sangat bermanfaat untuk jobseeker sangat easy to use sekarang.,5
Ok,4
Fast,5
Terimakasoh jobstreet semoga berkah dunia akhirat jobstree,5
Mantaaasb,5
Bagus,3
Good,5
Good for you jobstreet,5
Mudah di oprasikan,5
Bagus sbgai ref pencari kerja,4
Semoga cepat dapat kerja,5
Good,4
Keren abizzzz,5
Sangat membantu,5
Ok buanget,5
Sangat bermanfaat,5
Ok,5
Tolong dong kembalikan ke versi lama agar tahu mana saja perusahaan yang kita lamar dan ada perusahaan mana saja yang akan mengundang kita untuk tes. Terima kasih.,1
Membantu dalam pencarian lowongan kerja..recomended deh,5
Good,5
"Bisa tau perusahaan yg lagi buka lowongan tiap harinya, katanya sih lebih bagus versi lama tpi masih tetap yg terbaik lah jobstreet",4
Aplikasi ini sangat membantu saya,5
Trimakasih.app ya tpi saya apus lgi krna sya gibisa masuk terus saat masukn email/sandi jawabn ya mlah gk bisa terus pdahal kn email sma sandi sesuai mlah sruh gnti pasword mulu,1
Ber syukur bgt ada aplikasi ini.udah dua kali Uda dua perusahaan dapet kerjaan selalu dari sini,5
Sangat membantu,5
Bagus,5
"Excellent,very good",5
sangat membantu untuk para pencaker,5
Great!,5
"Halo Job Street. Saya mau bertanya, apakah melamar pekerjaan melalui Job street cukup apply perusahaan yang menyediakan lowongan atau harus mengirim lamaran langsung ke email prusahaan tersebut? Terimakasih untuk responnya.",3
Good,5
Hati2 Banyak penipuan berkedok Reservasi,5
Mantaf,5
Membantu saya mencari info,5
ok,5
good,5
Mantap,5
Baru apply udah ada notif limit gabisa apply lagi.. Tolong diperbaiki..,1
Good,5
Good,5
Mudah mudahan ada kerjaan yg bener,5
Mudah2an dapat bekerja lewat aplikasi ini. Apalagi lagi masa pandemi butuh pekerjaan pasca lock down.,4
Very good,5
membantu,5
it helprd me to find job,5
"Meskipun belum pernah mendapat panggilan wawancara melalui aplikasi ini, tp mengetahui perusahaan apa saja yg membuka lowongan.",4
"Beberapa kali saya dapatkan panggilan dari aplikasi ini, dan ada beberapa pula yg keterima kerja,, sangat amat bermanfaat, semoga yg bekerja dan yg punya aplikasi ini bisa mendapatkan keberkahan dan kesehatan selalu,,, Aamiin",5
Excellent,5
Good,5
Di coba,5
Mengapa setelah update log out automatis..,1
Mantapp,5
Ga pernah ada panggilan kerja,3
Kok ga pernah dapet panggilan kerja ya,3
Ingin tau pekerjaan yang baik..,1
Bagus,4
Ok,5
Good,4
Good,5
Susah ganti password. Email gak bisa di unsub lagi. Zzzz,2
Login dengan facebook masih gagal..,2
Cukup membantu dalam mencari pekerjaan,4
Ok,5
Payah padahal email udah bener sama kta sandinya tapi tetep ga bisa masuk,1
Jos,5
"Lebih bagus, makasih Jobs",5
Baguuss deeh,4
Ok,5
Sangat membantu,5
Sangat membantu,5
