userName,at,text_tokens_stemmed,Label,Label NB
Pengguna Google,2023-11-26 20:01:00,lbh bagus apk yg krn yg jelas deskripsi pabrik jam kerja filter job apk jg tdk fungsi sy hy filter job dg gj atas 5jt tp yg gaji 23 jt yg tlg kembali bbrp tampil yg sdh bagus apk sy skg sulit dg apk akibat faktor atas,negatif,negatif
Pengguna Google,2023-11-26 18:55:34,good,positif,positif
Pengguna Google,2023-11-26 16:02:40,bagus versi seek,negatif,negatif
Pengguna Google,2023-11-26 15:14:28,parah update,negatif,negatif
Pengguna Google,2023-11-26 14:41:00,mantaaap,positif,positif
Pengguna Google,2023-11-26 12:07:07,aplikasi udah update ga login loading banget,negatif,negatif
Pengguna Google,2023-11-26 11:19:18,daftar loading nya 2jam itu ga nongol hdeh,negatif,negatif
Pengguna Google,2023-11-26 11:10:11,tolong seleksi yg perusahaantempat kerja usaha fiktif tipu tolong periksa usaha tidak aneh lamar layan restoran suruh dateng ruko,negatif,negatif
Pengguna Google,2023-11-26 11:08:38,tampil buruk user friendly,negatif,negatif
Pengguna Google,2023-11-26 09:51:01,parah ne aplikasi nya update gk,negatif,negatif
Pengguna Google,2023-11-25 22:42:34,sih login aja susahharus lwt web login seekmuter putih hadeh pdhl dlu lpgin lwt apl,negatif,negatif
Pengguna Google,2023-11-25 20:26:06,aplikasi gimana maksud yaapa sdg pelihara system login browser tdk aplikasi,positif,negatif
Pengguna Google,2023-11-25 18:40:11,udah ngelamar nunggu eh dapet notif maaf lamar yg lamar tutup gmn sih bener lowong kagaapa nipu aja nih,negatif,negatif
Pengguna Google,2023-11-25 14:52:51,knpa aplikasi update gabisa buka loding terusplis ja aplikasinyapadahal mo liat lanjut lamar,negatif,negatif
Pengguna Google,2023-11-25 12:48:59,usaha palsu nipu2 jobstreet tiga mi usaha bener bodong,negatif,negatif
Pengguna Google,2023-11-25 12:17:30,aplikasi diupdate dah minggu eror ros,negatif,negatif
Pengguna Google,2023-11-25 12:15:09,masuk loading,negatif,negatif
Pengguna Google,2023-11-25 11:31:02,register lambat tolong baik,negatif,negatif
Pengguna Google,2023-11-25 11:20:49,diupdate upload cv,negatif,negatif
Pengguna Google,2023-11-25 10:50:57,loading mulu ya gak login,negatif,negatif
Pengguna Google,2023-11-25 09:51:09,bantu cari kerja sesuai skill,positif,positif
Pengguna Google,2023-11-25 09:16:52,ngk login update dasar bodoh,negatif,negatif
Pengguna Google,2023-11-25 07:38:07,diupgrade ribet yaaastaga,negatif,negatif
Pengguna Google,2023-11-25 07:33:15,update suruh login ulang loadingnya parah,negatif,negatif
Pengguna Google,2023-11-25 06:29:42,membantuterimakasih,positif,positif
Pengguna Google,2023-11-25 04:49:40,update login tanggal 25112023,negatif,negatif
Pengguna Google,2023-11-25 04:29:41,paksa uninstal login semenjak update tolong perbaaiki,negatif,negatif
Pengguna Google,2023-11-24 21:08:02,bagus versi passaya updatelamaran liat batas lamar yg apply yg cek history sekarangsaya panggilansaya cekbener gak panggil interview yg apply via jopstreet tolong dibantutks,negatif,negatif
Pengguna Google,2023-11-24 17:34:08,ga log inlewat web aplikasi jobstreet bantu cari kerja tolong baik,negatif,negatif
Pengguna Google,2023-11-24 14:51:31,bantu aplikasi kali terima apps guna,positif,positif
Pengguna Google,2023-11-24 14:18:13,the best,positif,positif
Pengguna Google,2023-11-24 11:42:38,good,positif,positif
Pengguna Google,2023-11-24 11:10:10,ko ga daftar pas baruh payah,negatif,negatif
Pengguna Google,2023-11-24 10:55:23,upgrade ko data profil hilang resume yg hilang history lamar hilang ga bagus setela upgrade,negatif,negatif
Pengguna Google,2023-11-24 10:06:46,lowong kerja bagi jobstreet lowong kerja udh pd tutup jobatreet msh sedia capee dech,positif,positif
Pengguna Google,2023-11-24 09:53:05,baru coba mengupload cv proses nya banget gk masukin cv nya,negatif,negatif
Pengguna Google,2023-11-24 08:36:11,gak buka ya aplikasi,positif,negatif
Pengguna Google,2023-11-24 07:46:55,good,positif,positif
Pengguna Google,2023-11-24 06:15:44,update jd ga log in,negatif,negatif
Pengguna Google,2023-11-24 01:11:08,aplikasi login arah browser login baik bug nya om,negatif,negatif
Pengguna Google,2023-11-24 00:56:02,lamar pemberitahuan usaha terima nya lamar pemberitahuan nya lowong kadaluwarsa mulu mending pakai apk glints terima tidak tahu langsung apkgmail balas nya ga kaya jobstreet ga balas usaha lamar,negatif,negatif
Pengguna Google,2023-11-24 00:17:28,sebenernya kualitas design okey taraf refresh fitur kurang nih 1 view lamar tingkat jenjang 2 lokasi spesifik usaha sulit 3 banyak rincian simple 4 login ga auto email bugbelum fix servernya 5 berat hp yg rada kentang kalo akses via pclap bagus ga orang saran aja si poin diadain thanks,negatif,negatif
Pengguna Google,2023-11-23 21:37:22,ngelamar verifikasi email email bener,negatif,negatif
Pengguna Google,2023-11-23 21:32:07,asisten manager,positif,positif
Pengguna Google,2023-11-23 21:31:06,udah ngelamar blom panggil gimana update pas trus an baru panggil kerja mah gk,negatif,negatif
Pengguna Google,2023-11-23 20:33:44,simple,positif,positif
Pengguna Google,2023-11-23 20:00:53,alam kerja 2013 2022 pabrik kelapa sawit ptbarumun agro sentosa produksijabatan controller pkslokasi kerja cikampak sumatera utara,positif,positif
Pengguna Google,2023-11-23 19:52:30,update login buka register kasih arah nnti klo sdah lncar bntang sya tingkatkn,negatif,negatif
Pengguna Google,2023-11-23 19:06:51,update gk orng cari lowong job yg balikin kek lg woi tampil dll,negatif,negatif
Pengguna Google,2023-11-23 18:36:54,baru bagus bikin ribet buka email google play buka jobstreet aplikasi jobstreet udah,negatif,negatif
Pengguna Google,2023-11-23 18:33:36,tampil update ga enak lihat search nama daerah muncul kembali tampil yg,negatif,negatif
Pengguna Google,2023-11-23 18:21:06,update ko gabisa masuk error,negatif,negatif
Pengguna Google,2023-11-23 18:04:13,kaka ya ko semenjak baru ko gx masuk aflikasi jobtreet nya mohon bantu nya,negatif,negatif
Pengguna Google,2023-11-23 17:35:10,ok,positif,positif
Pengguna Google,2023-11-23 17:29:59,terima kasih aplikasi jobstreet 2 kali kerja aplikasi,positif,positif
Pengguna Google,2023-11-23 16:19:42,habis baru nggak login,negatif,negatif
Pengguna Google,2023-11-23 15:39:39,login profil sya muncul kolom alamat email kolom sandi,negatif,negatif
Pengguna Google,2023-11-23 14:46:03,lowong yg kualitas,positif,positif
Pengguna Google,2023-11-23 14:18:52,update useless fiturfitur nya,negatif,negatif
Pengguna Google,2023-11-23 14:13:12,bantu terimakasih,positif,positif
Pengguna Google,2023-11-23 13:52:14,good,positif,positif
Pengguna Google,2023-11-23 13:29:31,terima kasih jobstreet informasi loker kerja yg bantu moga informasi kerja mutu kualitas sekses,positif,positif
Pengguna Google,2023-11-23 13:25:27,efektif reliable,positif,positif
Pengguna Google,2023-11-23 13:10:40,update ga masuk akun gimana nih,negatif,negatif
Pengguna Google,2023-11-23 13:00:22,bantu utk cari lapang kerja,positif,positif
Pengguna Google,2023-11-23 12:20:35,lowong presiden gk,negatif,negatif
Pengguna Google,2023-11-23 12:11:13,acu mem job sesuai kriteria,positif,positif
Pengguna Google,2023-11-23 12:09:23,update masuk login nya aja bngt,negatif,negatif
Pengguna Google,2023-11-23 11:41:17,update akun susah masuk,negatif,negatif
Pengguna Google,2023-11-23 10:53:57,update rumit bagus versi 1 yg lamar lamar 2 riwayat lamar batas 3 lokasi 1 4 surat lamar diupload ulang apply,negatif,negatif
Pengguna Google,2023-11-23 10:51:12,semenjak upgrade jafi log in suppurt samsung a50s,negatif,negatif
Pengguna Google,2023-11-23 10:31:56,bantu,positif,positif
Pengguna Google,2023-11-23 09:55:02,fitur cari nama kandidat salary muncul susah pilah,positif,negatif
Pengguna Google,2023-11-23 08:56:57,update fitur jelek gabisa liat deskripsi usaha gabisa liat cv intip usaha blm ribet jelek kembali fitur yg lamaaa,negatif,negatif
Pengguna Google,2023-11-23 07:31:43,update buruk login susah dowload apk kalo alih browser itu loading jobstreet batas type device iosos yg lancar,negatif,negatif
Pengguna Google,2023-11-23 07:20:20,abis update ilang,negatif,negatif
Pengguna Google,2023-11-23 06:53:55,log in aja susah,negatif,negatif
Pengguna Google,2023-11-23 06:36:46,puas senang harap langsung hubung rekruterterimakasih,positif,positif
Pengguna Google,2023-11-22 23:21:48,update susah log in muter ga,negatif,negatif
Pengguna Google,2023-11-22 22:05:37,gimana min habis update jelek sih login aja loading nya sinyal bagus,negatif,negatif
Pengguna Google,2023-11-22 21:46:24,coba,positif,positif
Pengguna Google,2023-11-22 21:23:52,abis baru masuk akun loding nya banget,negatif,negatif
Pengguna Google,2023-11-22 20:34:59,update login instal ulang login,negatif,negatif
Pengguna Google,2023-11-22 20:19:10,wahh parah bagus yg versi update turun kualitas,negatif,negatif
Pengguna Google,2023-11-22 19:57:26,gak next lamar login gak loading,negatif,negatif
Pengguna Google,2023-11-22 19:39:22,parah nge leg karuantak tolong baik,negatif,negatif
Pengguna Google,2023-11-22 19:38:53,update gak login,negatif,negatif
Pengguna Google,2023-11-22 18:54:44,ter filter lowong yg lampau selamat pilih berulangulang kali lanjut tolong apk nya bantu benah apk baik moga baca developer budiman salam hormat semenjak update notifikasi email mekanisme lamar auto sistematis simple kualitas sortir lowong,negatif,negatif
Pengguna Google,2023-11-22 17:35:43,ok,positif,positif
Pengguna Google,2023-11-22 17:27:06,update nih aplikasi,negatif,negatif
Pengguna Google,2023-11-22 16:24:06,alami kendala lamar mengapply kerja suruh apply,negatif,negatif
Pengguna Google,2023-11-22 15:05:12,maaf sebenernya jobstreet pasang foto profil engga ya,positif,negatif
Pengguna Google,2023-11-22 13:56:38,semenjak update apknya lambatt responnya,negatif,negatif
Pengguna Google,2023-11-22 11:40:13,aplikasi baik total susah tau berp loker yg buka contoh posisi legal staff freshgraduate loker yg buka 2 tolong kembali jobstreet fitur chat hrd usaha,negatif,negatif
Pengguna Google,2023-11-22 11:19:37,update ga apphadeuhhh,negatif,negatif
Pengguna Google,2023-11-22 11:15:56,update 18 nop 23 ga tampil halaman login request login tdk krn halaman tdk muncul loading ya praktis otomatis ga pake aplikasi gimana solusi,negatif,negatif
Pengguna Google,2023-11-22 11:11:53,bagus,positif,positif
Pengguna Google,2023-11-22 10:52:04,baru tampil jelek rumit susah paham,negatif,negatif
Pengguna Google,2023-11-22 10:33:10,hbs update versi baru langsung susa log in,negatif,negatif
Pengguna Google,2023-11-22 09:52:18,update gak login moga cepat baik,negatif,positif
Pengguna Google,2023-11-22 09:50:42,baru login akun jobstreet suruh aktif cookies login cokies akrif parah login aplikasi jobstreet masuk email sandi muncul terang salah tolong baru login kali aplikasi browser aktif cokies,negatif,negatif
Pengguna Google,2023-11-22 09:47:29,update aplikasi yg jelek lanfsung link email utk open browser pesan button aplikasi jobstreet buka playstore buka aplikasi jobstreet gimana aplikasi langsung daru notifikasi email klik langsung buka aplikasi jobstreet salah update aplikasi yg,negatif,negatif
Pengguna Google,2023-11-22 09:43:22,kembali jobstreet kek ribet banget enak jobstreet,positif,negatif
Pengguna Google,2023-11-22 09:29:08,peluang kabar by mail,positif,positif
Pengguna Google,2023-11-22 09:20:59,update bagus kacau filter kota cari jabat butuh usaha lamar kirim proses pakai versi sulit guna,negatif,negatif
Pengguna Google,2023-11-22 08:50:57,after update i cant log in back,negatif,negatif
Pengguna Google,2023-11-22 08:07:31,hallo jobstreetada upgrade alami mundur buka akun loading sungguh payah maaf bintang nya turun 5 1 ya terima kasih,negatif,negatif
Pengguna Google,2023-11-22 04:42:38,kerennnn sukses,positif,positif
Pengguna Google,2023-11-21 23:02:19,update masuk lg tolong bantu open lg akun,negatif,negatif
Pengguna Google,2023-11-21 21:13:17,susah banget si login abis update gabisa nih login akun ngelamar min,positif,negatif
Pengguna Google,2023-11-21 20:46:38,baharu masukin lot bagus lot,negatif,negatif
Pengguna Google,2023-11-21 20:34:54,update gk bsa loginaneh bgt ngeblenk,negatif,negatif
Pengguna Google,2023-11-21 20:15:02,berpengalaman10 driver,positif,positif
Pengguna Google,2023-11-21 19:02:30,bantu,positif,positif
Pengguna Google,2023-11-21 18:42:28,aplikasi pasti,negatif,negatif
Pengguna Google,2023-11-21 17:52:15,skrg update yah developer,positif,negatif
Pengguna Google,2023-11-21 17:05:03,baru ok cuman riwayat kerja ga hapus kah pilih ubah doang mo hapus tp ga,positif,negatif
Pengguna Google,2023-11-21 16:55:35,hadeeehhh update ui skrg nyari history lamar batas gk liat yg panggil ngecek bener gk gue ngelamar pt siap lihat jobdescnya skrg gk,negatif,negatif
Pengguna Google,2023-11-21 16:30:30,updet ribet suka karna simple slogan indonesia ribet gampang,negatif,negatif
Pengguna Google,2023-11-21 16:01:04,diupdate gak login muter,positif,negatif
Pengguna Google,2023-11-21 15:52:05,jobstreet sukses berkaryamantaaaaaaapppppp,positif,positif
Pengguna Google,2023-11-21 15:36:50,suruh update update gak login,negatif,negatif
Pengguna Google,2023-11-21 13:55:33,pkl 6 tempuh didik s1 admin lampung news paper marketing home credit teleseles oprator blistering stripsealing oprator cetak prosuksi pt bayer indonesia,positif,positif
Pengguna Google,2023-11-21 13:26:59,terimakasih,positif,positif
Pengguna Google,2023-11-21 13:12:51,good,positif,positif
Pengguna Google,2023-11-21 12:56:46,update gak login buffering aplikasi google tolong baik,negatif,negatif
Pengguna Google,2023-11-21 12:36:16,good,positif,positif
Pengguna Google,2023-11-21 12:15:54,good,positif,positif
Pengguna Google,2023-11-21 12:02:27,tampil ribet dlu,negatif,negatif
Pengguna Google,2023-11-21 11:59:19,baharu susah masuk jobstret,negatif,negatif
Pengguna Google,2023-11-21 11:30:25,update g login,negatif,negatif
Pengguna Google,2023-11-21 11:28:26,bantu sayang update kerja hilang gak tau usaha yg lamar 5hr kerja 6hr kerja,positif,positif
Pengguna Google,2023-11-21 11:17:57,hbis d update lokernya update,negatif,negatif
Pengguna Google,2023-11-21 11:15:15,masuk akun ya 18032023 terimakasih responnya bintang 5 bintang 3 221123 baharu masuk,positif,negatif
Pengguna Google,2023-11-21 11:11:18,updet knpa gak masuk ya updet aman bagus gampang ngelamar semenjak updet gak lamar kerja susah masukin akun,negatif,negatif
Pengguna Google,2023-11-21 11:07:06,diupdate info dalam ga jelas bgt terang nurun inimah,negatif,negatif
Pengguna Google,2023-11-21 10:51:49,msuk loading mlu paket internetan kenceng sinyal penuh,negatif,negatif
Pengguna Google,2023-11-21 10:41:08,good,positif,positif
Pengguna Google,2023-11-21 10:12:23,sruh update pas update login pas login pasw email salah pdhal udah pke dr th 2009 anehhh bgt,negatif,negatif
Pengguna Google,2023-11-21 09:41:01,update gabisa ya login aja gabisa benerin server,negatif,negatif
Pengguna Google,2023-11-21 09:27:50,muas,positif,positif
Pengguna Google,2023-11-21 09:13:25,memdapatkan rizky,positif,positif
Pengguna Google,2023-11-21 08:58:45,daromi domisili bsi blok g 1 no 46 rt 001012 asin sawangan depok tpttgl lahir boyolali 19 06 1966bekerja bursa efek indonesia 25 security dukung pusdiklat sec gardalidho tangan bakar pt baroon dll,positif,positif
Pengguna Google,2023-11-21 08:55:40,20 lamar ga hasil bintang 1 aja yahh,negatif,negatif
Pengguna Google,2023-11-21 08:49:16,update aplikasi jelek susah user apply kerja,negatif,negatif
Pengguna Google,2023-11-21 08:40:11,0000000000000000000ug cc,positif,positif
Pengguna Google,2023-11-21 08:22:14,ganggu gimna masuk ga loading trrus,negatif,negatif
Pengguna Google,2023-11-21 07:59:09,tunggu hasil bukti,positif,positif
Pengguna Google,2023-11-21 07:45:09,lowong isi headhunter,positif,positif
Pengguna Google,2023-11-21 07:27:13,jelek jobstreet sekaarang log in aja lelet banget gabisa masuk gausalah alihin web lamaa,negatif,negatif
Pengguna Google,2023-11-21 07:14:31,update aplikasi lelettttttr bangat,negatif,negatif
Pengguna Google,2023-11-21 07:08:41,kacau set update 18nov kemaren yg ubah tampil info usaha hilang ragu usaha apabergerak bidang hilang ganti video yutub yg guna minim tolong info usaha n syarat didik tampil jobstreet kenal krn informasi lengkap validskrg spti ikut tipu loker dgn menhilangkan tolong baik,negatif,negatif
Pengguna Google,2023-11-21 07:06:51,ribetdrpd yg,negatif,negatif
Pengguna Google,2023-11-21 06:36:55,recom cari kerja,positif,positif
Pengguna Google,2023-11-21 05:44:12,gak log in loading,negatif,negatif
Pengguna Google,2023-11-21 05:09:31,habis diupdate login buffering jaring bagus,negatif,negatif
Pengguna Google,2023-11-21 00:52:02,aplikasi okey real job seekersaya 3x job aplikasi jobstreetthx u jobstreet,positif,positif
Pengguna Google,2023-11-21 00:32:03,nice,positif,positif
Pengguna Google,2023-11-21 00:12:09,mantaf,positif,positif
Pengguna Google,2023-11-20 23:57:26,update aplikasi logout sendiriaplikasi bagus digunakankarena seringkali update,negatif,negatif
Pengguna Google,2023-11-20 21:14:10,filter tolong benerin filter daerah tangerang dasar lowong baru eh yg daerah jakarta jawabarat dasar lowong baru dah oke muncul sesuai request tp wilayah ngaco,negatif,negatif
Pengguna Google,2023-11-20 20:51:14,thanks for jobstreetsgood jobs,positif,positif
Pengguna Google,2023-11-20 20:15:55,ok,positif,positif
Pengguna Google,2023-11-20 20:06:30,kena upgrade masuk louding kaya hp ga internetnya,negatif,negatif
Pengguna Google,2023-11-20 19:47:54,good,positif,positif
Pengguna Google,2023-11-20 19:33:37,2 kali kerja karna aplikasi dn perusahaanya pt,positif,positif
Pengguna Google,2023-11-20 19:29:30,loadingnya lamaaaaaa aplikasi berat udah gitu gak praktiswaktu kirim lamar 4 x klik bagus yg klik langsung kirim,negatif,negatif
Pengguna Google,2023-11-20 18:53:09,akun tiba2 login,negatif,negatif
Pengguna Google,2023-11-20 18:48:16,moga,positif,positif
Pengguna Google,2023-11-20 18:28:31,bantu cari kerja,positif,positif
Pengguna Google,2023-11-20 18:26:34,knp adain upload surat lamar user surat lamar udah cv resum bentuk pdf upload surat lamar bikin lamabutton upload surat lamar tutup aja develop,negatif,negatif
Pengguna Google,2023-11-20 18:09:01,akun hilang update,negatif,negatif
Pengguna Google,2023-11-20 17:53:17,kacau semenjak update versi baru data ilang ngga bs masuk,negatif,negatif
Pengguna Google,2023-11-20 17:48:03,parah aplikasi hp logout install ulang diplaystore ngga nginstall buka web update sistem 18 nov 2023 aplikasi kacau akun ilang suruh daftar ulang pas bs masuk dg email data blank kaya daftar guna history dll bersih hadeeeuh,negatif,negatif
Pengguna Google,2023-11-20 17:37:03,udah bagus maksa suruh update login aja susah design tampil kaya buat anak sd,negatif,negatif
Pengguna Google,2023-11-20 17:32:45,web gak enak banget pakai,negatif,negatif
Pengguna Google,2023-11-20 17:22:23,jobstreet mutu sasar terimakasih,positif,positif
Pengguna Google,2023-11-20 17:02:37,mudah cari kerja kerja sesuai mampu,positif,positif
Pengguna Google,2023-11-20 16:34:37,bantu,positif,positif
Pengguna Google,2023-11-20 16:18:23,abis update bagus aneh bagus update,negatif,negatif
Pengguna Google,2023-11-20 16:16:55,ok,positif,positif
Pengguna Google,2023-11-20 16:09:40,aplikasi ribet yaaa cv upload upload ribet deh,negatif,negatif
Pengguna Google,2023-11-20 16:01:09,bagus,positif,positif
Pengguna Google,2023-11-20 15:40:22,jobstreet baharu gak akses yatidak loginmohon baik,negatif,negatif
Pengguna Google,2023-11-20 14:55:52,5 jobstreet update reset data data jobstreet nya daftar maaf kasih bintang 1 moga update an kembali,negatif,negatif
Pengguna Google,2023-11-20 14:29:37,filter ga fungsi dg,negatif,negatif
Pengguna Google,2023-11-20 14:21:35,tipu cari pegawai buka loker gilir lamar gk direspon jual kacang aja,negatif,negatif
Pengguna Google,2023-11-20 14:16:53,d update suruh daftar udah gitu pas d buka loading mlulu,negatif,negatif
Pengguna Google,2023-11-20 14:11:02,update baru november 23 tampil bagus aja mending tampil bs liat prusahaan ngeview cv aja tambah yg tarik,positif,negatif
Pengguna Google,2023-11-20 13:54:52,tarik,positif,positif
Pengguna Google,2023-11-20 13:47:00,good app bantu cari kerja,positif,positif
Pengguna Google,2023-11-20 13:39:42,aplikasi bagus diupdate diupdate gak login,negatif,negatif
Pengguna Google,2023-11-20 13:31:59,good,positif,positif
Pengguna Google,2023-11-20 13:22:26,guna,positif,positif
Pengguna Google,2023-11-20 13:15:18,progres signifikan nunggu pasti cepet proses lamar pakai aplikasi,negatif,negatif
Pengguna Google,2023-11-20 12:59:28,baik versi enak ui nya,positif,negatif
Pengguna Google,2023-11-20 12:44:35,aplikasi formalitas doang yg recruit tetep aja yg orang dalem,negatif,negatif
Pengguna Google,2023-11-20 12:26:54,bantu,positif,positif
Pengguna Google,2023-11-20 12:19:02,oke pencaker,positif,positif
Pengguna Google,2023-11-20 12:06:06,knpa iya udh baru aplikasi suru login gilir login susah muat halaman nya,negatif,negatif
Pengguna Google,2023-11-20 12:01:13,gk aplod cv jobstreet skrang tampil ny ribet gk ky simple tolong baik kemaren,negatif,negatif
Pengguna Google,2023-11-20 11:40:46,semenjak update gabisa sign in muternya bgt ilang,negatif,negatif
Pengguna Google,2023-11-20 11:37:36,gimana si abis maintenance akun hapus ga bsa masuk,negatif,negatif
Pengguna Google,2023-11-20 11:17:11,cmon habis update aja ga login masuk web seek login dr aplikasi loading ga buka buka,negatif,negatif
Pengguna Google,2023-11-20 11:11:17,versi baru ribetttttttt,negatif,negatif
Pengguna Google,2023-11-20 11:08:47,diupdate jobstreet ribet proses,negatif,negatif
Pengguna Google,2023-11-20 11:08:28,kerja,positif,positif
Pengguna Google,2023-11-20 10:52:02,update mudah,negatif,positif
Pengguna Google,2023-11-20 10:46:27,bagus,positif,positif
Pengguna Google,2023-11-20 10:36:04,ko abis update ribet ya aplikasi,negatif,negatif
Pengguna Google,2023-11-20 10:29:37,sdh diapdate bukany bagusmalah gak bs masuk sekalitolong admin ksh solusi sy bs sign in aplikasi,negatif,negatif
Pengguna Google,2023-11-20 10:28:59,update ga login ya,positif,negatif
Pengguna Google,2023-11-20 10:21:40,lamar batasin iya nunggu lamar butuh kerja tolong jobstreet nya ga batas lamar,negatif,negatif
Pengguna Google,2023-11-20 10:10:27,aplikasi cari kerja,positif,positif
Pengguna Google,2023-11-20 10:09:21,aplikasi baru susah cari kerja update,negatif,negatif
Pengguna Google,2023-11-20 10:01:53,guna jobstreet kali kendala diupdate login jobstreet coba laptop login tolong jobstreet baik kendala lambat terimakasih,negatif,negatif
Pengguna Google,2023-11-20 09:41:10,baharu aplikasi jobstreet indonesia baharu dr jam 0700 akses masuk dalam aplikasi jobstreet indonesia pd milik akun jobstreet indonesia aplikasi jobstreet tutup buka aplikasi baharu hari 3 kunci total akses canggih cepat mutakhir sulit cari kerja akses,negatif,negatif
Pengguna Google,2023-11-20 09:32:30,update buruk,negatif,negatif
Pengguna Google,2023-11-20 09:27:50,daftar jobstreet pas update masuk arah paly store nih gk masuk aplikasi,negatif,negatif
Pengguna Google,2023-11-20 09:00:22,update aplikasi ga login data username hapus gimana,positif,negatif
Pengguna Google,2023-11-20 08:48:30,bagus bantu,positif,positif
Pengguna Google,2023-11-20 08:16:48,tampil uiux jumpah lamar kali usaha turun kualitas uiuxnya,negatif,negatif
Pengguna Google,2023-11-20 08:14:11,rip jobstreet aplikasi,negatif,negatif
Pengguna Google,2023-11-20 08:07:40,habis update data profil hilang registrasi ulang loading doang,negatif,negatif
Pengguna Google,2023-11-20 08:06:32,aplikasi bagus batu terima kasih,positif,positif
Pengguna Google,2023-11-20 07:43:38,fii umrik,positif,positif
Pengguna Google,2023-11-20 07:37:00,bagus,positif,positif
Pengguna Google,2023-11-20 07:34:20,update 19 nov kacau log in engga jalanjalan aplikasi tungguin aja gausah diupdate org cari kerja sulit,negatif,negatif
Pengguna Google,2023-11-20 06:48:22,banyak rekrut kedok uang jamin mohon saring usaha yg fiktif,positif,negatif
Pengguna Google,2023-11-20 05:42:11,cari lokasi kerja spesifik app yg kota gak cari dasar susah deh cari lokasi bsd aja loker kosong,negatif,negatif
Pengguna Google,2023-11-20 05:41:40,alhamdulillah pakai jobstreet kerja sesuai alam referensi hrd seleksi karyawan,positif,positif
Pengguna Google,2023-11-20 04:08:06,gabisa login akun jobstreet do klik sign loading gamasu masuk,negatif,negatif
Pengguna Google,2023-11-20 03:03:19,update gak login tolong dibenerin,negatif,negatif
Pengguna Google,2023-11-20 03:02:12,ok,positif,positif
Pengguna Google,2023-11-20 01:43:05,good,positif,positif
Pengguna Google,2023-11-20 01:39:48,digubakan bijak,positif,positif
Pengguna Google,2023-11-20 01:11:15,oke banget,positif,positif
Pengguna Google,2023-11-20 00:02:24,aplikasi cari cari lowong gilir login akun cuman loading aja,negatif,negatif
Pengguna Google,2023-11-19 23:38:54,alhamdulillah beneran dapet kerja pt bonafit mm2100 aplikasi,positif,positif
Pengguna Google,2023-11-19 23:30:39,ko jobstreet gin si udh update gabisa login mulu pdhl udh sesuai gimana si sistemnyaaa anjlok bangettt min tolong perbaikin lahhh suka jobstreet yg dluuu lot ginisorry ksh bintang 1,negatif,negatif
Pengguna Google,2023-11-19 23:16:19,suka versi yg yg versi baru bingung,positif,negatif
Pengguna Google,2023-11-19 23:13:08,saran usaha tolak berkalikali rekomendasi pencaker,positif,positif
Pengguna Google,2023-11-19 22:48:11,4 dlu aja download soalna,positif,negatif
Pengguna Google,2023-11-19 22:04:38,makasih,positif,positif
Pengguna Google,2023-11-19 20:52:52,mantap,positif,positif
Pengguna Google,2023-11-19 20:47:56,lamar gampang cuman susah dapet panggil nya,positif,negatif
Pengguna Google,2023-11-19 20:47:17,versi job street rumit turut gak mudah sesimple lowker yg kirim lamar liat kirim lamar tolong kembali aja,negatif,negatif
Pengguna Google,2023-11-19 20:39:14,lamar langsung direspon,positif,negatif
Pengguna Google,2023-11-19 20:16:53,bagud,positif,positif
Pengguna Google,2023-11-19 20:15:45,keren banget aplikasi ubah semua menu bagus notifikasi email hasil lamar pekerjaanl,positif,positif
Pengguna Google,2023-11-19 20:11:50,good,positif,positif
Pengguna Google,2023-11-19 20:08:02,gak yg nyangkut dr yg lamar gk panggil,negatif,negatif
Pengguna Google,2023-11-19 19:59:54,great,positif,positif
Pengguna Google,2023-11-19 19:57:07,updatenya bagus fitur tambah bagus tampil,positif,positif
Pengguna Google,2023-11-19 19:47:13,update baru kecewa informasi detail lokasi kerja tampil kota,negatif,negatif
Pengguna Google,2023-11-19 19:13:42,yg program aplikasi jobstreet org pinter pasti tpi yg nmanya menu search dg plihan lbih spesifik ya hrusnya yg tampil sesuai dg yg konsumen cari klox ex nyari loker jakarta timur yg muncul ya smua jakarta raya buang2 utk scrol update jngan nanggung2 bos q terima ksih,positif,positif
Pengguna Google,2023-11-19 19:12:14,bagus,positif,positif
Pengguna Google,2023-11-19 18:46:29,3 kerja aplikasi 2 kerja sebelumya jobsdb yg gabung jobstreet thanks note saran ada fitur kualifikasi kerja lamar peta saing thanks,positif,positif
Pengguna Google,2023-11-19 18:37:54,terima kasih salur kerja yg,positif,positif
Pengguna Google,2023-11-19 18:29:32,i am can not log in after last update,negatif,negatif
Pengguna Google,2023-11-19 18:19:45,habis update masuk aja bget skrg,negatif,negatif
Pengguna Google,2023-11-19 18:08:13,update tampil susah simpel update,negatif,negatif
Pengguna Google,2023-11-19 18:04:21,,positif,positif
Pengguna Google,2023-11-19 18:02:43,keren updetan apk nya detail turut terimakasih jobstreet kali kerja jobstreet,positif,positif
Pengguna Google,2023-11-19 17:55:29,bantu mudah apply lamar,positif,positif
Pengguna Google,2023-11-19 17:17:28,good nice,positif,positif
Pengguna Google,2023-11-19 17:16:28,dear management jobstreet kaya range gaji usaha buka lowong tampil lamar kecewabiar gambar gak lamar perusaahan tersebutkebanyakan capek2 wawan berat nego gajinyaalasan apa,positif,negatif
Pengguna Google,2023-11-19 16:54:51,update nge bug akun log in ga bisabisa tolong baik aplikasi nya,negatif,negatif
