userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label
Pengguna Google,1,2024-09-30 12:47:09,Dana ga bisa ditarik tanpa alasan Di chat di tokopedia care dari pagi ga di balas2 sampai sekarang Parah ni tokopedia,dana ga bisa ditarik tanpa alasan di chat di tokopedia care dari pagi ga di balas2 sampai sekarang parah ni tokopedia,dana ga ditarik alasan chat tokopedia care pagi ga balas2 parah ni tokopedia,"['dana', 'ga', 'ditarik', 'alasan', 'chat', 'tokopedia', 'care', 'pagi', 'ga', 'balas2', 'parah', 'ni', 'tokopedia']",dana ga tarik alas chat tokopedia care pagi ga balas2 parah ni tokopedia,negatif
Pengguna Google,4,2024-09-30 12:44:02,Kenapa di variasi warna tidak bisa ditambahkan produk lebih dari 10 ??? Padahal saya punya variasa warna 40 produk 🥺 Mohon sesegera ada update an,kenapa di variasi warna tidak bisa ditambahkan produk lebih dari 10  padahal saya punya variasa warna 40 produk  mohon sesegera ada update an,variasi warna produk 10 variasa warna 40 produk mohon update an,"['variasi', 'warna', 'produk', '10', 'variasa', 'warna', '40', 'produk', 'mohon', 'update', 'an']",variasi warna produk 10 variasa warna 40 produk mohon update an,positif
Pengguna Google,1,2024-09-30 12:27:30,Dana di tahan tanpa alasan Di chat ga balas2 Brengsek ni aplikasi lama2,dana di tahan tanpa alasan di chat ga balas2 brengsek ni aplikasi lama2,dana tahan alasan chat ga balas2 brengsek ni aplikasi lama2,"['dana', 'tahan', 'alasan', 'chat', 'ga', 'balas2', 'brengsek', 'ni', 'aplikasi', 'lama2']",dana tahan alas chat ga balas2 brengsek ni aplikasi lama2,negatif
Pengguna Google,4,2024-09-30 12:27:15,ok lah mantap. tpi klau postingan naik produk nya jangan dihapus lah kak,ok lah mantap tpi klau postingan naik produk nya jangan dihapus lah kak,ok mantap tpi klau postingan produk nya dihapus kak,"['ok', 'mantap', 'tpi', 'klau', 'postingan', 'produk', 'nya', 'dihapus', 'kak']",ok mantap tpi klau postingan produk nya hapus kak,positif
Pengguna Google,5,2024-09-30 12:17:16,Keren aplikasi nya mudah dan bersahabat,keren aplikasi nya mudah dan bersahabat,keren aplikasi nya mudah bersahabat,"['keren', 'aplikasi', 'nya', 'mudah', 'bersahabat']",keren aplikasi nya mudah sahabat,positif
Pengguna Google,5,2024-09-30 12:05:44,Sangat membantu umkm indonesia,sangat membantu umkm indonesia,membantu umkm indonesia,"['membantu', 'umkm', 'indonesia']",bantu umkm indonesia,positif
Pengguna Google,1,2024-09-30 11:46:27,"perbaiki customer care , jangan cuma jawaban robot yg diberikan.",perbaiki customer care  jangan cuma jawaban robot yg diberikan,perbaiki customer care robot yg,"['perbaiki', 'customer', 'care', 'robot', 'yg']",baik customer care robot yg,negatif
Pengguna Google,5,2024-09-30 11:34:33,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-09-30 10:59:08,Sangat bagus,sangat bagus,bagus,['bagus'],bagus,positif
Pengguna Google,1,2024-09-30 10:44:04,"Ga bener dengan sistem sekarang yg ga manusiawi, Jika ada pesanan masuk, sekarang langsung ke sistem ""siap kirim"" bukanya masuk ke sistem ""pesanan baru"" dulu, Udah gitu masa orderan baru masuk, JNE yes masuk jam 10:07 WIB 30 September batas pengiriman batal otomatis jam 16:00 WIB 30 September..Yg bener aja, biaya admin udah naik tapi kebijakan ga manusiawi.",ga bener dengan sistem sekarang yg ga manusiawi jika ada pesanan masuk sekarang langsung ke sistem siap kirim bukanya masuk ke sistem pesanan baru dulu udah gitu masa orderan baru masuk jne yes masuk jam 1007 wib 30 september batas pengiriman batal otomatis jam 1600 wib 30 septemberyg bener aja biaya admin udah naik tapi kebijakan ga manusiawi,ga bener sistem yg ga manusiawi pesanan masuk langsung sistem kirim bukanya masuk sistem pesanan udah gitu orderan masuk jne yes masuk jam 1007 wib 30 september batas pengiriman batal otomatis jam 1600 wib 30 septemberyg bener aja biaya admin udah kebijakan ga manusiawi,"['ga', 'bener', 'sistem', 'yg', 'ga', 'manusiawi', 'pesanan', 'masuk', 'langsung', 'sistem', 'kirim', 'bukanya', 'masuk', 'sistem', 'pesanan', 'udah', 'gitu', 'orderan', 'masuk', 'jne', 'yes', 'masuk', 'jam', '1007', 'wib', '30', 'september', 'batas', 'pengiriman', 'batal', 'otomatis', 'jam', '1600', 'wib', '30', 'septemberyg', 'bener', 'aja', 'biaya', 'admin', 'udah', 'kebijakan', 'ga', 'manusiawi']",ga bener sistem yg ga manusiawi pesan masuk langsung sistem kirim buka masuk sistem pesan udah gitu order masuk jne yes masuk jam 1007 wib 30 september batas kirim batal otomatis jam 1600 wib 30 septemberyg bener aja biaya admin udah bijak ga manusiawi,negatif
Pengguna Google,5,2024-09-30 10:21:51,Mantapp,mantapp,mantapp,['mantapp'],mantapp,positif
Pengguna Google,5,2024-09-30 09:49:10,Mantul,mantul,mantul,['mantul'],mantul,positif
Pengguna Google,5,2024-09-30 09:34:46,Bagus banget,bagus banget,bagus banget,"['bagus', 'banget']",bagus banget,positif
Pengguna Google,5,2024-09-30 09:26:27,Bagus,bagus,bagus,['bagus'],bagus,positif
Pengguna Google,5,2024-09-30 05:50:57,Semoga saya bisa,semoga saya bisa,semoga,['semoga'],moga,positif
Pengguna Google,5,2024-09-30 05:35:42,Keren,keren,keren,['keren'],keren,positif
Pengguna Google,5,2024-09-30 05:07:50,Bagus,bagus,bagus,['bagus'],bagus,positif
Pengguna Google,1,2024-09-30 00:11:53,Tokopedia paling tidak menguntungkan buat seller. saya buka toko baru 2 hari tapi sudah di blokir permanen alasannya karna manipulasi transaksi padahal yang pesan produk saya saja belum ada,tokopedia paling tidak menguntungkan buat seller saya buka toko baru 2 hari tapi sudah di blokir permanen alasannya karna manipulasi transaksi padahal yang pesan produk saya saja belum ada,tokopedia menguntungkan seller buka toko 2 blokir permanen alasannya karna manipulasi transaksi pesan produk,"['tokopedia', 'menguntungkan', 'seller', 'buka', 'toko', '2', 'blokir', 'permanen', 'alasannya', 'karna', 'manipulasi', 'transaksi', 'pesan', 'produk']",tokopedia untung seller buka toko 2 blokir permanen alas karna manipulasi transaksi pesan produk,negatif
Pengguna Google,5,2024-09-29 22:56:54,Gooy,gooy,gooy,['gooy'],gooy,positif
Pengguna Google,1,2024-09-29 22:27:34,"Semenjak Keluarga Mulyono berkuasa, Semenjak FUFUFAFA ada di tokopedia, E-Comerce Indonesia HANCUR",semenjak keluarga mulyono berkuasa semenjak fufufafa ada di tokopedia ecomerce indonesia hancur,semenjak keluarga mulyono berkuasa semenjak fufufafa tokopedia ecomerce indonesia hancur,"['semenjak', 'keluarga', 'mulyono', 'berkuasa', 'semenjak', 'fufufafa', 'tokopedia', 'ecomerce', 'indonesia', 'hancur']",semenjak keluarga mulyono kuasa semenjak fufufafa tokopedia ecomerce indonesia hancur,negatif
Pengguna Google,5,2024-09-29 21:55:42,Ok,ok,ok,['ok'],ok,positif
Pengguna Google,5,2024-09-29 19:36:15,Good,good,good,['good'],good,positif
Pengguna Google,5,2024-09-29 18:55:55,Mantab,mantab,mantab,['mantab'],mantab,positif
Pengguna Google,5,2024-09-29 18:40:16,Semoga toko saya berkembang,semoga toko saya berkembang,semoga toko berkembang,"['semoga', 'toko', 'berkembang']",moga toko kembang,positif
Pengguna Google,5,2024-09-29 15:50:46,Karna ada nya tokped ini saya lebih mudah berjualan,karna ada nya tokped ini saya lebih mudah berjualan,karna nya tokped mudah berjualan,"['karna', 'nya', 'tokped', 'mudah', 'berjualan']",karna nya tokped mudah jual,positif
Pengguna Google,1,2024-09-29 14:33:50,"gak ada saya layanan merchant, malah di potong biaya merchant seenak nya saja motong begitu gila kali ni Tokopedia",gak ada saya layanan merchant malah di potong biaya merchant seenak nya saja motong begitu gila kali ni tokopedia,gak layanan merchant potong biaya merchant seenak nya motong gila kali ni tokopedia,"['gak', 'layanan', 'merchant', 'potong', 'biaya', 'merchant', 'seenak', 'nya', 'motong', 'gila', 'kali', 'ni', 'tokopedia']",gak layan merchant potong biaya merchant enak nya motong gila kali ni tokopedia,negatif
Pengguna Google,5,2024-09-29 13:53:09,Bagus,bagus,bagus,['bagus'],bagus,positif
Pengguna Google,5,2024-09-29 12:58:51,Mantapp,mantapp,mantapp,['mantapp'],mantapp,positif
Pengguna Google,5,2024-09-29 12:35:14,Ok,ok,ok,['ok'],ok,positif
Pengguna Google,1,2024-09-29 11:04:21,Tolong di baca dan di amati segera di tindak Banyak Saller yg udah komen kasih bintang 1 pikirin lagi dah 😅,tolong di baca dan di amati segera di tindak banyak saller yg udah komen kasih bintang 1 pikirin lagi dah ,tolong baca amati tindak saller yg udah komen kasih bintang 1 pikirin dah,"['tolong', 'baca', 'amati', 'tindak', 'saller', 'yg', 'udah', 'komen', 'kasih', 'bintang', '1', 'pikirin', 'dah']",tolong baca amat tindak saller yg udah komen kasih bintang 1 pikirin dah,negatif
Pengguna Google,5,2024-09-29 09:24:09,Makasih akhirnya saya bisa memulai bisnis,makasih akhirnya saya bisa memulai bisnis,makasih bisnis,"['makasih', 'bisnis']",makasih bisnis,positif
Pengguna Google,5,2024-09-29 09:11:28,Mantap mudah untuk berjualan,mantap mudah untuk berjualan,mantap mudah berjualan,"['mantap', 'mudah', 'berjualan']",mantap mudah jual,positif
Pengguna Google,5,2024-09-29 08:14:12,Bagus,bagus,bagus,['bagus'],bagus,positif
Pengguna Google,2,2024-09-29 07:48:57,"Positif : *mempermudah menjual barang Negatif : *potongan dari hasil barang tidak ngotak masa harga barang saya 238.000 hasilnya dikurangi menjadi 209.440, potongan penghasilan nya 28.560 (12%) tolong lah, potongan penghasilan nya dikurangi sekian ini saja dari saya",positif  mempermudah menjual barang negatif  potongan dari hasil barang tidak ngotak masa harga barang saya 238000 hasilnya dikurangi menjadi 209440 potongan penghasilan nya 28560 12 tolong lah potongan penghasilan nya dikurangi sekian ini saja dari saya,positif mempermudah menjual barang negatif potongan hasil barang ngotak harga barang 238000 hasilnya dikurangi 209440 potongan penghasilan nya 28560 12 tolong potongan penghasilan nya dikurangi sekian,"['positif', 'mempermudah', 'menjual', 'barang', 'negatif', 'potongan', 'hasil', 'barang', 'ngotak', 'harga', 'barang', '238000', 'hasilnya', 'dikurangi', '209440', 'potongan', 'penghasilan', 'nya', '28560', '12', 'tolong', 'potongan', 'penghasilan', 'nya', 'dikurangi', 'sekian']",positif mudah jual barang negatif potong hasil barang ngotak harga barang 238000 hasil rang 209440 potong hasil nya 28560 12 tolong potong hasil nya rang sekian,negatif
Pengguna Google,2,2024-09-29 05:56:21,Semenjak Tokopedia gabung dengan tiktok. Biaya potongan makin banyak. Dan toko rawan moderasi padahal kalau produk dewasa sudah di sensor untuk dewasa.. Bukannya makin mendukung dengan baik. Malah Makin mengecewakan. Padahal tugas Tokopedia kan untuk jadi wadah usaha dan penengah/ibaratnya makelarin aja. Kenapa malah di persusah sih .lagian Tokopedia bengong doang aja udh gajian dari seller n customer.harusnya mikir .dukunglah semua seller ..Asw2!!,semenjak tokopedia gabung dengan tiktok biaya potongan makin banyak dan toko rawan moderasi padahal kalau produk dewasa sudah di sensor untuk dewasa bukannya makin mendukung dengan baik malah makin mengecewakan padahal tugas tokopedia kan untuk jadi wadah usaha dan penengahibaratnya makelarin aja kenapa malah di persusah sih lagian tokopedia bengong doang aja udh gajian dari seller n customerharusnya mikir dukunglah semua seller asw2,semenjak tokopedia gabung tiktok biaya potongan toko rawan moderasi produk dewasa sensor dewasa mendukung mengecewakan tugas tokopedia wadah usaha penengahibaratnya makelarin aja persusah sih tokopedia bengong doang aja udh gajian seller n customerharusnya mikir dukunglah seller asw2,"['semenjak', 'tokopedia', 'gabung', 'tiktok', 'biaya', 'potongan', 'toko', 'rawan', 'moderasi', 'produk', 'dewasa', 'sensor', 'dewasa', 'mendukung', 'mengecewakan', 'tugas', 'tokopedia', 'wadah', 'usaha', 'penengahibaratnya', 'makelarin', 'aja', 'persusah', 'sih', 'tokopedia', 'bengong', 'doang', 'aja', 'udh', 'gajian', 'seller', 'n', 'customerharusnya', 'mikir', 'dukunglah', 'seller', 'asw2']",semenjak tokopedia gabung tiktok biaya potong toko rawan moderasi produk dewasa sensor dewasa dukung kecewa tugas tokopedia wadah usaha penengahibaratnya makelarin aja susah sih tokopedia bengong doang aja udh gaji seller n customerharusnya mikir dukung seller asw2,negatif
Pengguna Google,5,2024-09-29 05:33:15,Yang Lagi Cari Sparepart dan Aksesoris Vespa Jangan Lupa Follow Tokopedia Grand Motor Berkah Selalu 👍👍👍,yang lagi cari sparepart dan aksesoris vespa jangan lupa follow tokopedia grand motor berkah selalu ,cari sparepart aksesoris vespa lupa follow tokopedia grand motor berkah,"['cari', 'sparepart', 'aksesoris', 'vespa', 'lupa', 'follow', 'tokopedia', 'grand', 'motor', 'berkah']",cari sparepart aksesoris vespa lupa follow tokopedia grand motor berkah,positif
Pengguna Google,1,2024-09-29 03:13:34,Kok harus daftar pake KTP takutnya data kami bisa di ambil😡,kok harus daftar pake ktp takutnya data kami bisa di ambil,daftar pake ktp takutnya data ambil,"['daftar', 'pake', 'ktp', 'takutnya', 'data', 'ambil']",daftar pake ktp takut data ambil,negatif
Pengguna Google,5,2024-09-29 02:42:15,Mantap good,mantap good,mantap good,"['mantap', 'good']",mantap good,positif
Pengguna Google,5,2024-09-29 01:29:46,"Mudah mudahan lancar ,amin",mudah mudahan lancar amin,mudah mudahan lancar amin,"['mudah', 'mudahan', 'lancar', 'amin']",mudah mudah lancar amin,positif
Pengguna Google,4,2024-09-28 23:19:29,Hargai kurir ya,hargai kurir ya,hargai kurir ya,"['hargai', 'kurir', 'ya']",harga kurir ya,positif
Pengguna Google,1,2024-09-28 22:13:10,Semakin tolol dengan kebijakan yg baru,semakin tolol dengan kebijakan yg baru,tolol kebijakan yg,"['tolol', 'kebijakan', 'yg']",tolol bijak yg,negatif
Pengguna Google,5,2024-09-28 22:08:34,Awesome,awesome,awesome,['awesome'],awesome,positif
Pengguna Google,1,2024-09-28 21:01:39,"ngeri sekarang potongan pm nya :(((,, mau berhenti berlangganan malah ga di acc , berat ah kalau kaya gini mah ,,",ngeri sekarang potongan pm nya  mau berhenti berlangganan malah ga di acc  berat ah kalau kaya gini mah ,ngeri potongan pm nya berhenti berlangganan ga acc berat ah kaya gini mah,"['ngeri', 'potongan', 'pm', 'nya', 'berhenti', 'berlangganan', 'ga', 'acc', 'berat', 'ah', 'kaya', 'gini', 'mah']",ngeri potong pm nya henti langgan ga acc berat ah kaya gin mah,negatif
Pengguna Google,5,2024-09-28 20:58:00,Berkah,berkah,berkah,['berkah'],berkah,positif
Pengguna Google,5,2024-09-28 20:54:01,Lagi uji coba mudah mudahan usaha di sinih lancar jaya,lagi uji coba mudah mudahan usaha di sinih lancar jaya,uji coba mudah mudahan usaha sinih lancar jaya,"['uji', 'coba', 'mudah', 'mudahan', 'usaha', 'sinih', 'lancar', 'jaya']",uji coba mudah mudah usaha sih lancar jaya,positif
Pengguna Google,1,2024-09-28 18:15:49,Ribet banget,ribet banget,ribet banget,"['ribet', 'banget']",ribet banget,negatif
Pengguna Google,5,2024-09-28 18:12:38,"buat yg cari sparepart alat berat, dozzer crane, dumptruk dari berbagai macam unit atau merk bisa cari di tokped BOX PARTS atau wa langsung",buat yg cari sparepart alat berat dozzer crane dumptruk dari berbagai macam unit atau merk bisa cari di tokped box parts atau wa langsung,yg cari sparepart alat berat dozzer crane dumptruk unit merk cari tokped box parts wa langsung,"['yg', 'cari', 'sparepart', 'alat', 'berat', 'dozzer', 'crane', 'dumptruk', 'unit', 'merk', 'cari', 'tokped', 'box', 'parts', 'wa', 'langsung']",yg cari sparepart alat berat dozzer crane dumptruk unit merk cari tokped box parts wa langsung,positif
Pengguna Google,5,2024-09-28 16:48:10,Mantab,mantab,mantab,['mantab'],mantab,positif
Pengguna Google,5,2024-09-28 15:54:13,Suka,suka,suka,['suka'],suka,positif
Pengguna Google,5,2024-09-28 15:21:48,Good,good,good,['good'],good,positif
Pengguna Google,5,2024-09-28 14:00:27,Sangat membantu. Trmksh,sangat membantu trmksh,membantu trmksh,"['membantu', 'trmksh']",bantu trmksh,positif
Pengguna Google,5,2024-09-28 13:04:44,Bagus,bagus,bagus,['bagus'],bagus,positif
Pengguna Google,1,2024-09-28 13:04:34,"Tokopedia seller ini maunya gimana ya ?, peraturan untuk seller berubah ubah, potongan makin besar, dan masalah kurir rekomendasi yg bikin barang sering dilempar ke kurir lain. Belum lg kebijakan yg memberatkan seller krn performa lah, target pesanan lah, dan skrg bakal ada masa percobaan. Jujur kecewanya krn tokopedia terkesan memaksa seller harus cuan tp gak semua kebijakan membantu seller.",tokopedia seller ini maunya gimana ya  peraturan untuk seller berubah ubah potongan makin besar dan masalah kurir rekomendasi yg bikin barang sering dilempar ke kurir lain belum lg kebijakan yg memberatkan seller krn performa lah target pesanan lah dan skrg bakal ada masa percobaan jujur kecewanya krn tokopedia terkesan memaksa seller harus cuan tp gak semua kebijakan membantu seller,tokopedia seller maunya gimana ya peraturan seller berubah ubah potongan kurir rekomendasi yg bikin barang dilempar kurir lg kebijakan yg memberatkan seller krn performa target pesanan skrg percobaan jujur kecewanya krn tokopedia terkesan memaksa seller cuan tp gak kebijakan membantu seller,"['tokopedia', 'seller', 'maunya', 'gimana', 'ya', 'peraturan', 'seller', 'berubah', 'ubah', 'potongan', 'kurir', 'rekomendasi', 'yg', 'bikin', 'barang', 'dilempar', 'kurir', 'lg', 'kebijakan', 'yg', 'memberatkan', 'seller', 'krn', 'performa', 'target', 'pesanan', 'skrg', 'percobaan', 'jujur', 'kecewanya', 'krn', 'tokopedia', 'terkesan', 'memaksa', 'seller', 'cuan', 'tp', 'gak', 'kebijakan', 'membantu', 'seller']",tokopedia seller mau gimana ya atur seller ubah ubah potong kurir rekomendasi yg bikin barang lempar kurir lg bijak yg berat seller krn performa target pesan skrg coba jujur kecewa krn tokopedia kes paksa seller cuan tp gak bijak bantu seller,negatif
Pengguna Google,5,2024-09-28 12:59:56,Baru nyoba,baru nyoba,nyoba,['nyoba'],nyoba,positif
Pengguna Google,5,2024-09-28 12:11:50,Mkasih toped,mkasih toped,mkasih toped,"['mkasih', 'toped']",mkasih toped,positif
Pengguna Google,5,2024-09-28 10:57:06,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-09-28 10:56:31,Muda mudahan usahanya lancar,muda mudahan usahanya lancar,muda mudahan usahanya lancar,"['muda', 'mudahan', 'usahanya', 'lancar']",muda mudah usaha lancar,positif
Pengguna Google,5,2024-09-28 10:31:10,Ngebantu utk jualan online,ngebantu utk jualan online,ngebantu utk jualan online,"['ngebantu', 'utk', 'jualan', 'online']",ngebantu utk jual online,positif
Pengguna Google,5,2024-09-28 09:58:07,Sangat membantu bagi mereka yang sedah ikhtiar ekonomi,sangat membantu bagi mereka yang sedah ikhtiar ekonomi,membantu sedah ikhtiar ekonomi,"['membantu', 'sedah', 'ikhtiar', 'ekonomi']",bantu dah ikhtiar ekonomi,positif
Pengguna Google,5,2024-09-28 08:40:56,Ok,ok,ok,['ok'],ok,positif
Pengguna Google,2,2024-09-28 08:30:51,"Tokopedia gabisa diajak kerja sama ya , dapet pembeli review saldo 2hari . Mau tarik rekening juga kena review 2hari . Heran berkali-kali gini terus",tokopedia gabisa diajak kerja sama ya  dapet pembeli review saldo 2hari  mau tarik rekening juga kena review 2hari  heran berkalikali gini terus,tokopedia gabisa diajak kerja ya dapet pembeli review saldo 2hari tarik rekening kena review 2hari heran berkalikali gini,"['tokopedia', 'gabisa', 'diajak', 'kerja', 'ya', 'dapet', 'pembeli', 'review', 'saldo', '2hari', 'tarik', 'rekening', 'kena', 'review', '2hari', 'heran', 'berkalikali', 'gini']",tokopedia gabisa ajak kerja ya dapet beli review saldo 2hari tarik rekening kena review 2hari heran berkalikali gin,negatif
Pengguna Google,5,2024-09-28 08:14:59,Sangat menguntungkan belanja n menjual nya,sangat menguntungkan belanja n menjual nya,menguntungkan belanja n menjual nya,"['menguntungkan', 'belanja', 'n', 'menjual', 'nya']",untung belanja n jual nya,positif
Pengguna Google,5,2024-09-28 08:10:35,Teruslah berkarya,teruslah berkarya,teruslah berkarya,"['teruslah', 'berkarya']",terus karya,positif
Pengguna Google,5,2024-09-28 07:27:57,Manteb bossque,manteb bossque,manteb bossque,"['manteb', 'bossque']",manteb bossque,positif
Pengguna Google,5,2024-09-28 05:41:42,Fitur seller sangat mudah utk pemula terimakasih,fitur seller sangat mudah utk pemula terimakasih,fitur seller mudah utk pemula terimakasih,"['fitur', 'seller', 'mudah', 'utk', 'pemula', 'terimakasih']",fitur seller mudah utk mula terimakasih,positif
Pengguna Google,1,2024-09-28 04:37:57,"Makin kesini Tokopedia semakin rewel, dikit dikit pelanggaran, gusur (moderasi).",makin kesini tokopedia semakin rewel dikit dikit pelanggaran gusur moderasi,kesini tokopedia rewel dikit dikit pelanggaran gusur moderasi,"['kesini', 'tokopedia', 'rewel', 'dikit', 'dikit', 'pelanggaran', 'gusur', 'moderasi']",kesini tokopedia rewel dikit dikit langgar gusur moderasi,negatif
Pengguna Google,5,2024-09-28 02:29:30,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-09-28 01:00:09,Good market place,good market place,good market place,"['good', 'market', 'place']",good market place,positif
Pengguna Google,5,2024-09-27 23:02:05,Semoga bagus baik selalu,semoga bagus baik selalu,semoga bagus,"['semoga', 'bagus']",moga bagus,positif
Pengguna Google,5,2024-09-27 22:32:26,aplikasinya sangat bagus dan membantu,aplikasinya sangat bagus dan membantu,aplikasinya bagus membantu,"['aplikasinya', 'bagus', 'membantu']",aplikasi bagus bantu,positif
Pengguna Google,5,2024-09-27 22:30:17,Baik,baik,,[],,positif
Pengguna Google,5,2024-09-27 22:26:36,good,good,good,['good'],good,positif
Pengguna Google,5,2024-09-27 22:21:45,Ok,ok,ok,['ok'],ok,positif
Pengguna Google,5,2024-09-27 19:37:56,Smoga berkah dan laris sukses selalu,smoga berkah dan laris sukses selalu,smoga berkah laris sukses,"['smoga', 'berkah', 'laris', 'sukses']",smoga berkah laris sukses,positif
Pengguna Google,5,2024-09-27 19:33:49,Tokopedia keren apk.nya tidak ribet.,tokopedia keren apknya tidak ribet,tokopedia keren apknya ribet,"['tokopedia', 'keren', 'apknya', 'ribet']",tokopedia keren apknya ribet,positif
Pengguna Google,5,2024-09-27 18:53:11,Apk terpercaya. Sangat membantu untuk berbelanja dg aman,apk terpercaya sangat membantu untuk berbelanja dg aman,apk terpercaya membantu berbelanja dg aman,"['apk', 'terpercaya', 'membantu', 'berbelanja', 'dg', 'aman']",apk percaya bantu belanja dg aman,positif
Pengguna Google,1,2024-09-27 18:42:33,"Biaya transaksi semakin mahal, contoh jual helm premium kena 6,5 dari transaksi... Pelayanan tarik dana untuk hari jumat-minggu bisa tertahan 2x24 jam, ini sangat merugikan pedangang... Dari sini saya rubah kualitas pelayanan Tokopedia jadi satu bintang ⭐👎👎👎👎",biaya transaksi semakin mahal contoh jual helm premium kena 65 dari transaksi pelayanan tarik dana untuk hari jumatminggu bisa tertahan 2x24 jam ini sangat merugikan pedangang dari sini saya rubah kualitas pelayanan tokopedia jadi satu bintang ,biaya transaksi mahal contoh jual helm premium kena 65 transaksi pelayanan tarik dana jumatminggu tertahan 2x24 jam merugikan pedangang rubah kualitas pelayanan tokopedia bintang,"['biaya', 'transaksi', 'mahal', 'contoh', 'jual', 'helm', 'premium', 'kena', '65', 'transaksi', 'pelayanan', 'tarik', 'dana', 'jumatminggu', 'tertahan', '2x24', 'jam', 'merugikan', 'pedangang', 'rubah', 'kualitas', 'pelayanan', 'tokopedia', 'bintang']",biaya transaksi mahal contoh jual helm premium kena 65 transaksi layan tarik dana jumatminggu tahan 2x24 jam rugi pedangang rubah kualitas layan tokopedia bintang,negatif
Pengguna Google,5,2024-09-27 17:58:01,Toko pedia seller oke juga,toko pedia seller oke juga,toko pedia seller oke,"['toko', 'pedia', 'seller', 'oke']",toko dia seller oke,positif
Pengguna Google,5,2024-09-27 16:08:54,Baik,baik,,[],,positif
Pengguna Google,5,2024-09-27 15:38:54,Semoga ada Rizki saya di sini,semoga ada rizki saya di sini,semoga rizki,"['semoga', 'rizki']",moga rizki,positif
Pengguna Google,1,2024-09-27 15:24:29,Persenan nya makin mahal gan🤣🤣🤣🤣 karuan 50 : 50.. Terlalu banyak ngambil untung.. Laris kagak tekor iya .. Untung tokopedia bukan toko utama saya🤣🤣🤣🤣 bisa2nya punya ide g dipikir pake otak🤣🤣🤣 otomatis diterima g punya otak kali ya,persenan nya makin mahal gan karuan 50  50 terlalu banyak ngambil untung laris kagak tekor iya  untung tokopedia bukan toko utama saya bisa2nya punya ide g dipikir pake otak otomatis diterima g punya otak kali ya,persenan nya mahal gan karuan 50 50 ngambil untung laris kagak tekor iya untung tokopedia toko utama bisa2nya ide g dipikir pake otak otomatis diterima g otak kali ya,"['persenan', 'nya', 'mahal', 'gan', 'karuan', '50', '50', 'ngambil', 'untung', 'laris', 'kagak', 'tekor', 'iya', 'untung', 'tokopedia', 'toko', 'utama', 'bisa2nya', 'ide', 'g', 'dipikir', 'pake', 'otak', 'otomatis', 'diterima', 'g', 'otak', 'kali', 'ya']",persen nya mahal gan karuan 50 50 ngambil untung laris kagak tekor iya untung tokopedia toko utama bisa2nya ide g pikir pake otak otomatis terima g otak kali ya,negatif
Pengguna Google,5,2024-09-27 13:23:14,Aplikasi jualan online yang paling membantu dalam jual beli dan transaksi.,aplikasi jualan online yang paling membantu dalam jual beli dan transaksi,aplikasi jualan online membantu jual beli transaksi,"['aplikasi', 'jualan', 'online', 'membantu', 'jual', 'beli', 'transaksi']",aplikasi jual online bantu jual beli transaksi,positif
Pengguna Google,5,2024-09-27 13:06:23,Bagus,bagus,bagus,['bagus'],bagus,positif
Pengguna Google,5,2024-09-27 11:41:52,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-09-27 11:08:52,Tolong di tinjau lagi untuk pengirmn instan 3 jam nya kalau bisa kembali sprti awal,tolong di tinjau lagi untuk pengirmn instan 3 jam nya kalau bisa kembali sprti awal,tolong tinjau pengirmn instan 3 jam nya sprti,"['tolong', 'tinjau', 'pengirmn', 'instan', '3', 'jam', 'nya', 'sprti']",tolong tinjau pengirmn instan 3 jam nya sprti,positif
Pengguna Google,5,2024-09-27 10:11:15,Terimakasih tokopedia seller karena sudah banyak membantu kami dalam bisnis online,terimakasih tokopedia seller karena sudah banyak membantu kami dalam bisnis online,terimakasih tokopedia seller membantu bisnis online,"['terimakasih', 'tokopedia', 'seller', 'membantu', 'bisnis', 'online']",terimakasih tokopedia seller bantu bisnis online,positif
Pengguna Google,5,2024-09-27 09:23:06,Siip,siip,siip,['siip'],siip,positif
Pengguna Google,5,2024-09-27 09:21:10,Mudah dimengerti,mudah dimengerti,mudah dimengerti,"['mudah', 'dimengerti']",mudah erti,positif
Pengguna Google,1,2024-09-27 08:47:43,Ngga bisa edit stok barang,ngga bisa edit stok barang,ngga edit stok barang,"['ngga', 'edit', 'stok', 'barang']",ngga edit stok barang,negatif
Pengguna Google,5,2024-09-27 08:07:40,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-09-27 07:29:22,"Fiturnya sangat mendukung dalam penjualan,tapi saya hanya yang free,jadi blm ada penjualan saat ini",fiturnya sangat mendukung dalam penjualantapi saya hanya yang freejadi blm ada penjualan saat ini,fiturnya mendukung penjualantapi freejadi blm penjualan,"['fiturnya', 'mendukung', 'penjualantapi', 'freejadi', 'blm', 'penjualan']",fiturnya dukung penjualantapi freejadi blm jual,positif
Pengguna Google,5,2024-09-27 06:56:52,Baik,baik,,[],,positif
