content,score
Blum dapat dapat juga,3
Semenjak di update malah gabisa sign in.. muternya lama bgt malah jadi ilang semua,1
Gimana si abis maintenance malah akun ke hapus.. Ga bsa masuk lagi..,1
"C'mon.. tiap habis update ada aja masalahnya.. ini ga bisa login.. masuk ke web seek mau login dr aplikasi, loading terus ga terbuka buka..",1
versi terbarunya ribetttttttt,1
Setelah diupdate jobstreet makin ribet prosesnya.,1
Saya dapat pekerjaan dari sini,5
Setelah update malah tidak mempermudah,1
Sekarang tambah bagus.. 😟,5
Ko abis update malah ribet ya aplikasinya,2
"sdh diapdate bukany makin bagus,malah gak bs masuk sama sekali.tolong admin ksh solusi agar sy bs sign in keaplikasi",1
Sudah update kok ga bisa login kenapa ya?,4
Kenapa melamar harus di Batasin masa iya harus nunggu bulan depan baru bisa lamar lagi sedangkan saya butuh pekerjaan tolong dong pihak jobstreet nya agar ga ada batasan untuk melamar,1
Good,3
Aplikasi mencari kerja yang sangat baik..,5
Aplikasi di perbarui malah susah cara cari kerja yang baru update,1
"Saya pengguna jobstreet yang sudah cukup lama, tapi baru kali ini saya mendapat kendala, setelah diupdate saya benar benar tidak bisa login ke jobstreet, saya mencoba di laptop pun sama saja tidak bisa login juga, tolong untuk pihak jobstreet untuk memperbaiki agar tidak banyak kendala dan lambat, terimakasih",2
"Hari ini pembaharuan APLIKASI jobstreet Indonesia sudah diperbaharui, namun kenapa saya dr jam 07.00 tidak dapat mengakses masuk kedalam APLIKASI jobstreet Indonesia, pd hal saya sudah MEMILIKI akun jobstreet Indonesia & APLIKASI jobstreet pun masih TERTUTUP tidak DAPAT saya buka?! Semakin lama ini APLIKASI meski sudah diperbaharui perhari ini SETELAH 3 hari DIKUNCI total Tidak bisa mengaksesnya, bukannya makin canggih, CEPAT & LEBIH mutakhir malah SEMAKIN mempersulit pencari KERJA mengaksesnya",1
Update terbarunya agak aneh dikit mungkin karna terbiasa yang sebelumnya Sama filternya gak jelas udh di atur daerah mana yg di minat lowongannya tetap saja kota lain ikut di munculin gak jelas,3
Di update malah makin buruk,1
Saya sudah mendaftar di jobstreet pas update dan masuk malah diarahkan ke paly store lagi. Bagaimana nih gk bisa masuk saya ke aplikasi ini?,1
"Update aplikasi malah jadi ga bisa login, data username lama dihapus semua apa gimana ini?",4
Bagus dan membantu,5
"Tampilan UI/UX baru tapi tidak bisa melihat jumpah pelamar dan berapa kali sudah dilihat oleh perusahaan bila sudah pernah dilihat, kenapa malah menurun kualitas UI/UXnya?",1
RIP JOBSTREET APLIKASI 🥲,1
"Di Indonesia mau kerja aja syaratnya segambreng, gimana gak banyal pengangguran. Udah mulai males lamar kerjaan di sini, mendingan jualan gorengan, jelas duitnya, gak pake perintah2 bos dan gak perlu absen2an",5
"Habis update data profil hilang , mau registrasi ulang loading doang",2
Aplikasi sangat bagus sangat membatu terima kasih,5
Fii umrik,5
Bagus,5
"Setelah update terakhir (19 nov) jadi kacau. Minta log in tapi engga jalan-jalan aplikasinya, di tungguin lama juga sama aja . . . Lebih baik gausah diupdate, org mau cari kerja justru malah lebih sulit",1
kenapa setelah di update tidak bisa login yaa,3
Masih banyaknya perekrutan berkedok uang jaminan. Mohon disaring kembali untuk perusahaan yg fiktif,4
"Pencarian lokasi kerja tidak bisa spesifik seperti app yg lama harus per kota gak bisa di cari berdasarkan kata. Jadi susah deh, mau cari lokasi BSD aja loker kosong.😔",2
Alhamdulillah selama pakai Jobstreet saya bisa mendapatkan pekerjaan yang sesuai dengan pengalaman saya sebelumnya dan bisa menjadi referensi bagi HRD untuk menyeleksi karyawan,5
"Masa saya gabisa login ke akun jobstreet saya, tiap do klik sign loading terus gamasu masuk",1
Di update malah gak bisa login. Tolong dibenerin,1
Ok,5
Good,5
Dapat digubakan dengan bijak,5
oke banget,5
"Bisa menggunakan aplikasi dan cari cari lowongan tapi giliran login akun tidak bisa bisa, cuman loading aja",1
Alhamdulillah saya beneran bisa dapet pekerjaan di pt bonafit di mm2100 lewat aplikasi ini,5
ko jobstreet malah gini si.. aku udh update malah gabisa login mulu. pdhl udh sesuai ini gimana si sistemnyaaa anjlok bangettt min tolong perbaikin lahhh.. aku lebih suka jobstreet yg dluuu tanpa lemot gini😭😭😭😭🙏sorry aku ksh bintang 1,1
"Saya lebih suka versi yg lama, yg versi terbaru malah dibuat bingung 👎",5
"Saran, jika ada perusahaan yang sudah menolak berkali-kali, sebaiknya jangan di rekomendasikan lagi pada pencaker",4
"4 dlu aja, baru download soaln]a",4
Makasih,5
Mantap,5
Cara lamarannya gampang cuman susah dapet panggilan nya,4
"Versi baru job street lebih rumit menurutku, gak semudah dan sesimple sebelumnya. Bahkan lowker yg sebelumnya sudah kirim lamaran, tidak keliatan, malah bisa kirim lamaran lagi. Tolong dikembalikan ke semula ajalah..",1
Lamaran langsung direspon,5
Sangat bagud,5
"Keren banget sekarang Aplikasinya, setelah perubahan disemua menu kelihatan tambah bagus dan juga ada notifikasi di Email setelah berhasil melamar pekerjaanl. 👍",5
good,4
"Gak pernah ada yg nyangkut, dr semua yg di lamaran gk ada satu pun panggilan",2
Great,5
"Updatenya jadi makin bagus, fitur bertambah dan bagus tampilannya",5
Update terbaru mengecewakan informasi detail lokasi kerja tidak di tampilkan hanya kota saja,1
"Saya yakin yg buat program aplikasi jobstreet ini org pinter pastinya. Tpi yg nmanya ada menu search dg plihan lbih spesifik ya hrusnya yg ditampilkan sesuai dg apa yg konsumen cari. Klox ini ex nyari loker jakarta timur yg muncul ya smua jakarta raya, buang2 waktu utk scrol. Update jngan nanggung2 bos q, Terima ksih",4
Bagus,5
"Saya mendapatkan 3 pekerjaan dari aplikasi ini dan 2 pekerjaan sebelumya dari Jobsdb yg sekarang bergabung dengan jobstreet. Thanks Note : Saran saya diadakan lagi fitur untuk melihat kualifikasi pekerjaan pelamar lain, untuk melihat peta persaingan. Thanks",5
"Setelah update informasi dari perusahaannya ga lengkap, kaya profil perusahaan sama jam kerja jadi ga muncul, padahal ini penting banget buat pertimbangan",3
Tidak bisa log in min tolong di perbaiki lagi... terimakasih,3
Terima kasih sudah menyalurkan saya di tempat kerja yg baru.... 🙏🏻,5
I am cannot log in after last update,2
Habis update mau masuk aja lama bget skrg...,1
Setelah update tampilan jadi susah. Lebih simpel yang dulu sebelum update,1
❤,5
"Makin keren updetan apk nya, jadi lebih detail menurutku. Terimakasih Jobstreet, beberapa kali bisa kerja lewat jobstreet.",5
"Update versi sekarang ada plus minusnya, minusnya untuk role pekerjaan, industri pekerjaan, level pekerjaan sudah tidak ada, dan histori lamaran tidak menyimpan banyak seperti dahulu bisa 6 bulan, tolong bisa difiturka. Lengkap, thanks semoga membantu",3
Sangat membantu dan lebih mudah dalam apply lamaran kita,5
good nice,5
Dear management jobstreet sebaiknya kaya dulu lagi range gaji dari perusahaan yang membuka lowongan di tampilkan agar kita saat melamar tidak kecewa.biar tahu gambaran kita perlu gak melamar perusaahan tersebut.kebanyakan capek2 sampai wawan cara ternyata berat soal nego gajinya.alasan apalah,4
"Setelah di update malah jadi sering nge bug dan akun keluar sendiri. Mau log in kembali pun ga bisa-bisa, tolong diperbaiki lagi aplikasi nya",1
Hrd and Human capital experience more than 25 years,5
peluang bekerja bisa lebih cepat,5
Setelah update ko jadi ga bisa login..,2
"Gak bagus aplikasinya, gak kayak dulu, sekarang mau login aja susah dan lama menunggu, sekarang saya unistal . Mengecewakan",1
Alhamdulillah,5
Makin banyak kekurangannya tidak bisa dilihat berapa kalinya sama perusahaan tidak kelihatan.. Jumlah pelamar juga tidak terlihat.. Tolong kalau bisa tampilannya kembali seperti kemarin lagi..,2
Sangat mudah,5
Aplikasi ini membawa aku berpindah pindah perusahaan hampir keliling indonesia.,5
Cukup membantu dalam mencari pekerjaan. Kalau bisa lebih dibantu lagi. Terima kasih,5
Asm,5
Masih belum ada panggilan makanya kasih 1 dlu,1
Good,5
"semenjak maintenance malah tambah ribet, mau login susah malah dialihkan ke google. ga kaya dulu langsung sesuai dalam aplikasi kalo mau daftar atau login. mana login buffering mulu",1
Sangat bermanfaat,5
Ok sangat membantu,4
okk,5
Setelah update Sekilas jadi mirip aplikasi kitalulus,4
ga pernah tembus padahal cv dah bagus :(,3
"Saya selalu melamar pekerjaan melalui jobstreet dan sangat bagus dan selalu pekerjaan yang bagus yg saya dapat, terima kasih y Jobstreet 🙏🥰",5
"Apps nya semenjak diperbarui jadi agak ribet jadi mantau agak susah, sama kalo mau lamar pada wilayab dengan cangkupan 2 wilayah tdk bsa hanya satu saja bisanya, tolong jd masukan ui/uxnya",1
"Maaf saya turunkan bintang, saya suka sekali aplikasi ini namun sekarang setelah update ada tambahan spt tggl dilihat dll namun ada juga banyak fitur yang hilang, semoga dikembalikan lagi contohnya jumlah berapa kali dilihat, jumlah pelamar di versi web nya. Semoga Jobstreet perbaiki ini",4
Very good,5
tingkatkan lagi peluang diterima kerja.,1
"Setelah proses maintenance dan update apk, semua data awal yang sudah di isi hilang dan musti isi kembali dari awal.",1
Setelah di update ini data di peofil lama emg tidak ada lgi ya? Wajib bikin data baru lgi ya?,3
baru aja update tapi mau login cuma muter2 doang,1
Malah susah dan gk bisa login Masih ada bug,1
Sehabis di update kenapa jadi tidak bisa login? Untuk versi Web nya bisa login..,4
Gaka da kejelasan,1
"Udah melamar banyak di aplikasi ini sih, namun kebanyakan nda ada kabar apa2 dri perusahaan, malahan tau2 statusnya lowongan kerja udah di tutup, dan tidak menerima kerja lagi.",1
Masih banyak loker penipuan kok bisa masuk aplikasi,2
aplikasi ya sangat membantu,5
Aplikasi tidak dapat digunakan😭,1
Mudah untuk mencari lowongan pekerjaan melalui jobstreet,5
Sangat bermanfaat,4
Udah lama Bug nga bisa dibuka (maaf ngasih bintang 1) sebenarnya bagus aplikasi jobstreet rekomen buat yang lagi cari kerja,1
Sangat Membantu,5
"hampir 2 tahun menggunakan aplikasi ini,sudah puluhan loker yang di apply tapi status hanya diterima saja sampai loker sudah berakhir.Apa benar aplikasi menyampaikan CV kita pada pihak perusahaan? entahlah...tidak ada kejelasan didalamnya,yang pasti setiap apply selalu aja terulang begitu dan begitu lagi.Jadi mulai ragu dengan aplikasi ini",1
Sangat membantu dalam pemcari kerja dalam mencari pekerjaan.,5
"Maaf mau tanya di aplikasi saya ada tulisan 18 november aplikasi ini tidak tersedia, bisa tolong di jelaskan maksudnya apa ya?",5
Nice,5
"Aplikasi untuk mencari kerja yang sangat mudah, dengan applay lowongan saja, tidak harus melamar via email",5
goodjob,5
"lebih mudah dalam mencari lowongan pekerjaan, semoga bermanfaat dan berkah",5
Keren,5
Untuk saat ini saya kasih 1 bintang dulu nanti kalau ada panggilan kerja baru saya tambah lagi bintangnya,1
Mantap,5
Susah menemukan yang kita cari,2
"Jobstreet bagi saya sangat bagus, karena mempermudah para pencari pekerjaan 🌻",5
ok,5
Simple penggunaannya,5
Sangat membantu mencari pekerjaan.,5
Bagus,5
Semoga berkas yg di kirim di terima dalam nama Tuhan Yesus Amin,4
Kenapa muncul kalimat Aplikasi tidak tersedia pada saat tanggal 18 november 2023,2
Sangat membantu banyak loker terupdate setiap hari,5
Good aplikasi,5
Sangat menyenangkan,5
"Min ini kenapa ya aplikasi tidak tersedia dan tbtb keluar akun, pas msuk akun malah gabisa.. Gimana konsepnya ini ? Udh updatean terbaru juga",3
"membantu dalam mencari pekerjaan, tinggal isi data",5
Sangat membantu,5
"Sangat membantu untuk mendapatkat pekerjaan, tapi tolong di tinjau lebih bagus lagi",3
Mudah mudahan ada rezekinya di sini,5
👍👍,5
"Bagus, interaktif, mudah, gak dibet, sangat membantu Nanti saya kasih full kalo diterima kerjanya",4
Sangat membantu & memudahkan mencari pekerjaan,3
Mantap,5
Okee,5
"Bagus ,,semoga lebih ditingkatkan lagi",5
Sangat mudah dipahami,5
Yuk mulai cari kerja,5
Bagus,5
Sangat membantu,5
Sangat membantu,5
"Banyak lowongan yg menarik, semoga bisa di Terima kerja 💪",5
"Melamar Pekerjaan menjadi menyenangkan, mudah, dan nyaman.",5
Good Application,5
Aplikasi yang bagus buat mencari informasi tentang pekerjaan,4
bagus,4
Aplikasi ini yang sangat membantu dalam mencari kerja berbagai lowongan yang ada,5
Good,5
Ok,5
kereen,5
"Harusnya pakai aplikasi apk lebih mudah, tapi sebaliknya. Lbih mudah di web'nya",3
Mantap,5
"lamaran yang udah kadaluarsa masih ada, jadi setiap mau ngecek/ngirim cv selalu ""lamaran sudah ditutup"", tapi masih ada dihome.",1
Sangat Membantu,5
Because iam confuse with this application,3
"Sangat membantu, dan sangat mudah",5
Sangat membantu,5
Cukup membantu,4
Aplikasi yg bermanfaat,5
Bagus,5
Sangat membantu,5
"Bagus, dan seluruh profil perusahaan dijelaskan",5
Masih belum terbukti dapat panggilan,4
Tambah bagus dan sekarang semakin dipermudah naruh dokumenya,5
Goood job,5
"Semenjak update terbaru auto sign out account dan tidak bisa login kembali, kalau coba via webnya bisa",2
Apk oke,4
Ok,5
Please add a search bar on application history.,4
Sangat bermanfaat,5
Sangat puas,4
"Aplikasi bagus ,tapi sayang banyak di gunakan orang2 pinter untuk nipu yang baru lulus kerja .jadi hati2 aja",4
Untuk sementara bintang 3 dulu Iya kurang nya tidak ada spesipikasi terkait lamaran dll,3
Muncul tulisan 18 nov aplikasi tidak tersedia. Apa jobstreet mau di tutup atau gimana yaa?,4
Sangat membantu,5
Good👍,5
Baik,4
Banyak lowongan kerja fiktif,1
user experience nya bikin nyaman,5
Ok,4
bagus recommended,5
apk yang mudah buat mencari pekerjaan,5
lebih dimaksimalkan,2
"Memudahkan saya dalam mencari pekerjaan, terima kasih",5
Mudahh sekali,5
oke,4
Luar biasa membantu...,5
Sukses selalu dgn cari loker dr jobStreet,5
Cukup mudah untuk mencari pekerjaan,5
Terbaik membantu,5
bantu cari kerja lulusan smk,5
Sangat membantu untuk mencari kerja,5
Sangat membantu,5
sangat membantu,4
Bagus,5
Good aplication,5
Ok sangat membantu,5
Lumayan bagus menyediakan impormasi lokernya tapi ga pernah dipanggil apa yang salah yshhhy,4
B aja,3
Ok,5
Okokok,5
Dari sekian ratusan bahkan lamaran di aplikasi ini tidak ada satupun yang dapat panggilan...sumpah nih aplikasi jancuuuk jaran yg bikin.,1
Mantap,5
Sangat keren,5
Keren,4
"Aplikasi sangat bagus, dan saya sudah lama sekali menggunakannya. Walaupun belum pernah ada panggilan. Makanya sy kasih bintang 3 dulu yeah 😁 klo sudah dapet panggilan dan keterima baru Bintang 5 berbicara",3
Oke,5
Ok,5
Sangat bagus dan lengkap,5
Cepat dan mudah digunakan dan banyak respon,5
Semoga membantu,5
Terima Kasih Jobstreet Paten,5
Sangat informatif dan terpercaya,5
Joss mantab...membantu saya dalam mendapatkan pekerjaan,5
Aplikasi eror massa udah jutaan saya kirim lamaran belum ada panggilan kerja,1
tiga dulu,3
membantu para pengangguran untuk mencari kerjaan,5
Sangat membantu,5
Kok sekarang jobstreet suka susah di akses ya,3
Alhamdulillah sae,5
Aplikasi ok,4
Bermanpaat,4
Muda2han dapat tawaran kerja yang baik,5
Bagus untuk para pencari kerja,5
Sangat membantu,5
Aplikasi eror,1
goo banget mudah dimengerti,5
bagus sangat membantu,5
"sangat membantu & memudahkan untuk orang"" mencari pekerjaan.",5
Mantab 😁,5
Sangat membantu,5
Very good,5
"Setelah update keluar sendiri dari akun mau masuk tidak bisa malah masuk ke jobstreet bagian Filipina aneh sumpah gimana ini data"" CV juga ada di akun itu",1
Sangat Membantu,5
job street selalu memberikan saran pekerjaan yang sasuai dengan bidang yang saya dalami saat ini,5
Membantu,5
Saya mendapat panggilan interview hari ini,5
"Alhamdulillah sejak saya download aplikasi jobstreet ada panggilan di beberapa perusahaan, terimakasih jobstreet",5
Kenapa ga bisa ubah profil ya? Mau ganti email kok susah banget sih Tolong Diperbaiki yaa!!,5
Goods aplication..mantabss,5
Blm di pake apa2 udah ada notif aplikasi tidak tersedia pada 18 nov ??? knp y,3
Belum ada panggilan kerja yang pasti,3
"Sorry bintang 1 . Kalo lowongan bisa di saring apa engga ya? Ngelamar di sini selalu dapet yang ruko pinggir jalan . Tolong di saring kasian yang anak baru lulus blom berpengalaman , udah seneng dipanggil kerja , buang bensin , buang waktu , pas sampe sana di pintain uang (penipuan)",1
Good,5
Keren,5
Aplikasi tidak tersedia mksdnya bgaiman ya?,2
Good,5
"Sengaja bikin bintang 1 biar bug nya cepet dibenerin. untuk penggunaan aplikasi di smartphone baik OS maupun android sering terjadi bug, dimana saat kita sedang menscroll riwayat lamaran itu jadi ngescroll sendiri dan ini sangat menjengkelkan saya pribadi, tapi untuk aplikasinya sendiri sih bagus, untuk developer nya tolong diperbaiki ya, terimakasih.",1
sangat membantu mencari info lowongan kerja,5
"Ini sebenarnya kandidat yg di cari perusahaan yg bagaimana?? Semua yg saya apply langsung di anggap tidak cocok, padahal sesuai pengalaman yg ada. Panggil dulu kek interview, ngobrol",1
"Terpaksa buat 3 bintang dulu dan lgsg Uninstal krna sdh tdk bsa di akses, padahal lgi nyari2 info kerja tpi malah bilang nya tdk aktiv sampai tgl 18 nov ,awal nya tgl 28 Oktober 2023, skrg malah 18 November, kapan kelar nya ini??",3
Terbaik ..memang,5
Cukup membantu untuk para pencari kerja,5
Good,5
Sangat mudah untuk mencari berbagai jenis pekerjaan sesuai dengan keahlian,4
Rekomendaai,5
Bagus,5
sangat membantu,5
Berikan selalu yang terbaik,5
Semoga berhasil menemukan pekerjaan di sini😇,5
"Saya kasih bintang 1 dulu yaa... Nanti kalau sudah pasti diterima kerja, saya kasih bintang 5 😁",1
Bagus,5
Mantab,5
"Lowongan kerja di jobstreet sangat menarik minat saya, proses mengajukan lamaran nya pun, dengan proses yang cepat, terimakasih jobstreet.",5
"Error mulu sekarang ,",1
"Sangat baik dan mudah serta informasi yg diberikan sangat membantu saya, sebagai pencari kerja",5
Banyak lowongannya dan mudah,5
Senang dengan apk ini memudahkan mencari kerja go great jobstreet . . .,5
"Gagal mengunggah cv mulu,padahal sinyal bagus",1
Semoga hasil nya dapat lebih baik saat saya sudah melamar,5
Jos saya butuh kerja,5
"Maaf kasih bintang satu,Notif gabisa di buka eror notice 👎",4
Dapat notif 18/11/2023 aplikasi ini akan hilang,5
Sangat bagus untuk pencari kerja,5
Sangat bermanfaat,5
Bagus cuman susah buat unggah dokumen,5
Cari kerja anti ribet,5
Sangat mudah untuk mencari kerjaan,5
Bagus sekali,5
Seneng banget,5
Bagus,5
Bagus,5
"Aplk yg sangat membantu untuk para pencari kerja, semoga sukses selalu 🙏",4
Aplikasi yang sangat membantu dalam pencarian kerja,5
semoga saya bisa mendapatkan pekerjaan dari jobstreet,4
Sangat membantu dalam merekomendasikan lowongan kerja,5
bagus,5
Mantap. Ternyata banyak juga lowongan pekerjaan disini... Tidak menyesal mendownloadnya,5
Bagus,5
Emudahkan mrncari loker,5
Terimakasih jobstreet sudah memberikan informasi tentang lowongan pekerjaan,5
"Lebih simple, cepat",5
"Mudah, dalam mengajukan aplikasi lamaran hamya perlu beberapa detik",4
"cocok buat nyari pekerjaan yg relevan, dan selalu update infonya, terima kasih jobstreet , semoga terus konsisten dan valid dalam memberikan informasi seputar lowongan pekerjaan...........",5
"Parah, semenjak update akun yang lama keluar sendiri dan gak bisa masuk ke akun lagi..tolong bisa jelasin ini kenapa? Buat akun yang baru pun gak bisa..",1
"Lowongan banyak, dipanggil tidak. Lowongan ga serius, cuma cari2 data doang. Akal2an HRD aja utk cari tenaga bagus yg mau dibayar murah. Dah 2 tahunan lebih lamar sana sini, ga ada yg dipanggil. Malahan lowongan di OLX lebih jelas dan dipanggil.",2
Good,5
Ok joss,5
Ya bagus,4
Super mudah pencari kerja terpercaya,5
OK,5
Good,5
Bermanfaat,5
Good solution for Jobs.,5
Sangat membantu proses mencari pekerjaan,4
Mantabz,5
Ok mantap mudah di mengerti Pitut nya sukses selalu jobstreet 👍👍👍,5
Hallo. sekarang knpa setelah update diaplikasi saya tidak ada riwayat pencarian kerja terakhir ya ? Terima kasih,2
"JobStreet, cepat mencari job sesuai kebutuhan pekerjaan saya",5
"Makasi Jobstreet, bantu banget buat cari peluang pekerjaan yang baru dan selalu update.",5
Good informasi,5
Belum ada yang tembus... *4 dulu,4
Jobstreet is very usefull for job seeker and jobstreet platform is really uses friendly..,5
Cocok untuk yang bingung cari kerja bisa lewat aplikasi ini,5
"Sering melamar tapi belum di panggil2 ternyata ada pembaharuan, kalau udah di terima kerja tambah bintang lagi",1
Parah amat udah naro email di jobstreet tidak dapat ditemukan dan kata sandi salah padahal di cek di google bisa,2
Good support me,5
"Aplikasi yang sangat bermanfaat, bagi pencari kerja, pencari karyawan. Semoga saya yang sedang menantikan pekerjaan segera di berikan kesempatan di perusahaan yang saya lamar",5
pengalaman sebagai drever 15 tahun,5
Ga bisa ganti foto profil,4
trima kasih banyak aatas aplikasi ini semoga bermaanfaat buat teman² yg lain dan membutuhkanya,5
Like,5
Ok banget,5
"Kenapa GK bisa login padahal sudah buat akun dan kata sandi sebelumnya ,,dasar aplikasi sampah goblokkkk",1
"Cara melamar kerja yg mudah, tpi tolong di cek lagi banyak sekali lowongan atau perusahaan palsu yg di buat oknum untuk menipu, Semoga kedepannya menjadi aplikasi pencari kerja yang bagus. Semangat yg sedang cari kerja.",3
Sementara ini belum ada panggilan kerja. Tapi app nya good.,5
Serius tgl 18 Nov aplikasi nya sdh gk ad,1
Terima kasih jobstreet telah membantu saya dalam mencari pekerjaan,5
Good information,5
Kurang paham nd jelas,3
Oke,5
Good information,5
Sangat membantu,5
Muantaps,5
Bagus,5
Sangat mudah di gunakan,5
Sangat membantu para pencari kerja,5
Bagus,5
Bagus,5
aplikasi ini sangat membantu saya untul mencari pekerjaan,5
Klu bisa kapasitas muatan penyimpanan berkhas2d besaran lgi...terimkasih,4
Sangat membantu menemukan pekerjaan,5
gaguna jan donlot psti nyesel,1
Ok,5
Ok,4
Bagus,4
Bagus semoga aku dapet kerjaan di sini,5
Semoga cpt dpt kerjaan yallah...,4
Good,4
Nice,4
Good app,4
Sangat membantu sekali,5
"Saran minimal di pencarian filter kerjanya di tambah khusus pencarian loker sma/smk sehingga lebih memudahkan mencari lowongan kerjanya dan juga kalo bisa di tambahkan fitur untuk perusahaan jika memang perusahaan tidak sesuai dengan kriteria pelamar, perusahaan wajib kasih keterangan tidak cocok, ya walaupun ada yang sudah kasih keterangan tidak cocok tapi kebanyakan yang saya lamar selama ini statusnya di terima sehingga tidak ada kejelasan.",1
Aplikasi yang sangat bermanfaat,5
Sangat membantu,5
Bagus,5
Blm dapet kalau udah tar di tambahin wkwk,3
Bagus,5
Sangat membantu sukses,5
Not bad,5
Ok,5
Aplikasi yang bagus buat mencari lowongan pekerjaan yang tepat,5
Mantap apk nya,5
"kebanyakan lowongan fiktif, makin ga jelas. lowongan kadaluwarsa aja masih di posting.",1
Tempat cari kerja yang bagus,5
"Rekomendasi untuk ajang pencarian kerja,",5
Good,5
aplikasi yang paling keren sehingga memudahkan para pencari kerja untuk melamar di perusahaan sesuai dengan kualifikasinya,5
sangat membantu untuk mencari pekerjaan,5
"Sejauh ini nice, tp para penyedia lowongan kerja kayanya jarang buka akun mereka, masa lama bgt proses recruitment nya !!",4
sangat baik dan memuaskan,4
Yes oke,5
aplikasi yg bagus,5
Sangat baik,4
Data saya bocor di aplikasi ini hati2 aja buat kalian semua,1
sangat membantu...,4
Lebih berkembang terus,5
Luar biasa,5
Kurang Responsif kepada pelamar pekerjaan.,4
Bagus,5
Mantap,5
Sangat Membantu ..,5
Semoga dapat kerjaan yang baik halal berkah,5
Semoga bermanfaat,5
User experience yang simple dan sangat membantu,5
Coba dulu kalo dapat ntar updte lagi,3
Good job,5
Jos,4
Sangat membantu,5
Baik,5
Bagus dan banyak loker tinggal pilih keahlian kita...mudah dan gampang untuk melamar di jobstreet...,5
Tidak berlangsung nya kerja tempat serius karena tidak ada yg menerima saya😡😭🥵,1
Lumayan baik,4
Saya sering menemukan loker saya dari job street ini,5
Good,5
Sangat bagus untuk mencari pekerjaan,5
Di awal pemakaian aplikasi.. cukup membantu... namun pertanyaan saat ini.. apakah benar2 terhubung ke setiap perusahaan saat kita melakukan apply lamaran.. semoga ajah benar2 tersampaikan dan terbukti.. sehingga menjadi aplikasinya loker yang recommended,4
Sangat membantu,5
Sangat membantu,5
Lumayan bagus,4
Lowongan kerjanya lengkap semuanya update dari Perusahaan yang menayangkan peluang dan kesempatan sesuai posisi yang dibutuhkan.,5
Sangat membantu mencari lowongan pekerjaan,5
one loveeee,5
Membantu banget,5
"Friendly to use, real time update, semoga lebih berkah buat smua, Amin.",5
sangat membantu,5
Sangat membantu,5
Mantap,5
how effort this site app,5
Mantap,5
Sekarang kirim CV lebih mudah,5
Good,5
Banyak pilihan,5
Baik,5
Sangat terbantu dengan aplikasi ini,4
"Crew leader PT Reckitt Benckiser indonesia, operator di PT meiwa indonesia, operator di PT sumiden serasi wire prodact",5
Semoga beruntung kawan,5
Bagus,5
Semoga ada rezeki disini aamiin,5
Pakai bahasa indonesia agar lebih mudah,5
Memudahkan,5
Ok,5
Parahh. Cuman loading doang . Ngk bisa buka apa-apa,1
"Sangat membantu, Terimakasih jobstreet, Tapi saya belom pernah dapet kerja dari Jobstreet, Sampai saat ini..!!!",1
Sangat membantu mencari loker yg terpercaya,5
Good,5
Sangat baik dan membantu,5
Good apk,5
"Sangat membantu, terima kasih",5
Mantap..............,5
Sangat bermanfaat.,5
Sangat bagus dan membantu untuk mencari keeja,5
Semoga rezeki diterima setiap apply lamaran,5
Ternyata hal yang mudah namun susah di gapay dengan selalu melamar dan iqhtiar semua nihil dengan tidak sesuai harapan.,1
Baik sekali,5
Saya suka aplikasi jobstreet ini. Sangat mudah dalam pencarian kerja serta melamarnya. Namun apakah pasti dalam pangilan interview serta proses dari perusahaannya. Terimakasi,4
Jobstreet sangat sangat membantu bagi para pencari kerja..semoga semakin berkembang lagi terimakasih jobstreet,5
Kenapa jobstreet saya jadi area singapore,1
Sangat membantu top ..,5
Sangat membantu dan bnyk info lowongan pekerjaan sesuai skil / kemampuan,5
ok,4
Kenapa gk bisa dibuka aplikasinya,2
Jangan download aplikasi ini Dari ratusan lamaran yang sy apply...gk ad sama sekali yg lolos Padahal sy udh cari referensi buat CV Ehh ttp aj gk dilirik,1
Sangat Membantu bagi saya,5
Good,5
Apk ga jelas,1
Sangat memudahkan pencari kerja,5
Cukup membantu,5
"Sekarang Jobstreet tidak sebagus dulu, kenapa dalam pencarian posisi dan spesialisasi tidak akurat. Misal mencari Posisi Branch Manager spesialisasi Sales yang keluar semua posisi dan spesialisasi bisa keluar loker HRD Manager, Salesman, dan posisi lainnya. Tolong perbaiki kembali filter dalam pencarian, jadi klo mau mencari posisi branch manager atau sales manager ya keluar posisi tersebut jangan posisi lain. Terimakasih.",2
Baik,5
Ok,5
Mempermudah mencari pekerjaan sesuai keahlian,5
Sudah banyak lowongan kerja dilamar tapi gak pernah dapat panggilan satu pun...emang sesusah itu ya ngelamar di jobstreet padahal ada beberapa perusahaan yang jaraknya gak terlalu jauh dari tempat tinggal,5
Karna bisa mendapatkan peluang pekerjaan lebih banyak,4
Oke,5
Memudahkan untuk mencari pekerjaan,4
Good,5
Membantu sekalia Semoga data loker yg diupload sesuai baik informasi maupun lowongan yang ada,4
Jos gandos,5
good,5
good,5
joobstreet sangat membantu,5
Ok,5
Sangat brmanfaat bagi org yg sedang mncari pkerjaan ... semoga smkin aktf dlm mmbgi info tentang lowongan pkerjaan...,5
Oke,5
Saya senang menggunakan nya,5
sangat informatif,5
Nice,5
Sangat membantu informasi lowongan kerja,4
"Praktis, mudah2an ada panggilan kerja",5
Payah kaga ada info lowongan lagi di update malah hilang,1
Sangat membantu dalam melakukan pencarian untuk loker. Sukses,5
Bagus,4
