userName,at,content,text_tokens_stemmed,Label,Label NB,Label SVM
Pengguna Google,2024-09-20 12:26:43,"Sudah cukup lama memakai aplikasi ini untuk berjualan secara online, banyak kemudahan berjualan online disini tapi potongannya lumayan besar untuk seller 🙏",pakai aplikasi jual online mudah jual online potong lumayan seller,positif,positif,positif
Pengguna Google,2024-09-20 12:08:13,Tidak bisa merubah jumlah stock produk,rubah stock produk,negatif,positif,negatif
Pengguna Google,2024-09-20 11:54:40,Sangat membantu untuk mencari cuan 😍,bantu cari cuan,positif,positif,positif
Pengguna Google,2024-09-20 11:34:59,"Pengalaman saya berjualan di tokopedia buruk sekali, terutama di komplain pusat resolusi, ada bug atau tidak adanya penjagaan sehingga komplain menjadi 'Refund dana tanpa pengembalian barang' jadi celah keuntungan bagi pembeli untuk mendapatkan barang sekaligus dana pembeli kembali utuh, saya sangat kecewa dan saya sangat tidak merekomendasikan untuk berjualan di tokopedia!",alam jual tokopedia buruk komplain pusat resolusi bug jaga komplain refund dana kembali barang celah untung beli barang dana beli utuh kecewa rekomendasi jual tokopedia,negatif,negatif,negatif
Pengguna Google,2024-09-20 11:31:54,"Hmm.. Gimana ya.. 1. Tolong dong jangan terlalu sering penyesuaian biaya.. Padahal baru sebulan lalu komen.. Eh penyesuaian biaya lagi. Kami penjual bingung.. Toko2 official atau yang dikelola tokopedia bisa banting harga, lah kami pedagang kecil ga bisa. Hanya menguntungkan pihak tertentu saja ini.. 2. Aplikasi sering error. Baru upload produk, besoknya udah hilang atau gak bisa dilihat.. Padahal di menu pencarian ada dan dihapus gak bisa. Capek.",hmm gimana ya 1 tolong sesuai biaya bulan komen eh sesuai biaya jual bingung toko2 official kelola tokopedia banting harga dagang ga untung 2 aplikasi error upload produk besok udah hilang gak menu cari hapus gak capek,negatif,negatif,negatif
Pengguna Google,2024-09-20 10:15:17,Keren,keren,positif,positif,positif
Pengguna Google,2024-09-20 08:23:04,sukses selalu tokopedia,sukses tokopedia,positif,positif,positif
Pengguna Google,2024-09-20 07:54:28,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-09-20 07:49:51,Mantab,mantab,positif,positif,positif
Pengguna Google,2024-09-20 02:20:46,Semoga sukses,moga sukses,positif,positif,positif
Pengguna Google,2024-09-20 01:11:01,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-09-20 00:38:49,kren,kren,positif,positif,positif
Pengguna Google,2024-09-20 00:02:35,Membantu pekerjaan yang sedang sulit nyari konsumen,bantu kerja sulit nyari konsumen,positif,positif,positif
Pengguna Google,2024-09-19 23:15:26,"Toped sdh tidak bersahabat, toko utk penjual sangat mudah di moderasi permanent. Penjual bnyk yg kecewa",toped sdh sahabat toko utk jual mudah moderasi permanent jual bnyk yg kecewa,positif,positif,positif
Pengguna Google,2024-09-19 23:11:43,"GILA POTONGANYA 7,5% COY, INI SUNGGUH GILA TOKOPEDIA SELLER",gila potonganya 75 coy sungguh gila tokopedia seller,negatif,negatif,negatif
Pengguna Google,2024-09-19 22:33:30,Mantab,mantab,positif,positif,positif
Pengguna Google,2024-09-19 21:44:48,"Akun saller saya di tangguhkan permanen, apakah masih bisa di buka ?",akun saller tangguh permanen buka,negatif,negatif,negatif
Pengguna Google,2024-09-19 21:20:00,Aplikasi rekomendasi,aplikasi rekomendasi,positif,positif,positif
Pengguna Google,2024-09-19 20:24:27,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-09-19 20:13:51,Blum cukup puas,blum puas,positif,positif,positif
Pengguna Google,2024-09-19 19:51:25,Setelah 6 tahun baru saya komplen dengan update-an yang baru kebijakannya menyulitkan seller,6 komplen updatean bijak sulit seller,negatif,negatif,negatif
Pengguna Google,2024-09-19 19:30:55,Good,good,positif,positif,positif
Pengguna Google,2024-09-19 19:26:29,Sekarang Tokopedia makin kacau... Pesanan masuk langsung diterima.. itu aturan benar2 kacau.... !!,tokopedia kacau pesan masuk langsung terima atur benar2 kacau,negatif,negatif,negatif
Pengguna Google,2024-09-19 18:20:01,Makin terpercaya,percaya,positif,positif,positif
Pengguna Google,2024-09-19 17:55:34,Toppp,toppp,positif,positif,positif
Pengguna Google,2024-09-19 14:40:15,"Makin mencekik seller. Biaya gak ngotak, iklan nguras cepet banget ga imbang sama penjualan. Cost marketplace berlipat2 lebih besar daripada laba. Belum pajak, cost produksi, dll. Semoga semua marketplace ilang dari muka bumi 🤣🤣🤣. Biar kembali jualan kayak jaman dulu pake web sendiri.",cekik seller biaya gak ngotak iklan nguras cepet banget ga imbang jual cost marketplace berlipat2 laba pajak cost produksi dll moga marketplace ilang muka bumi biar jual kayak jaman pake web,negatif,negatif,negatif
Pengguna Google,2024-09-19 14:25:25,Mantap.biar pun rada ribet masukin barang nya,mantapbiar rada ribet masukin barang nya,positif,positif,positif
Pengguna Google,2024-09-19 12:17:14,Bagus 👍,bagus,positif,positif,positif
Pengguna Google,2024-09-19 12:09:34,"Mantaap, hnya 1 yg di sayang kan , bbrp akun sy tdk bisa di pakai krn tdk bisa psg rekening",mantaap hnya 1 yg sayang bbrp akun sy tdk pakai krn tdk psg rekening,positif,positif,positif
Pengguna Google,2024-09-19 11:26:54,"aplikasi sering perombakan jadi jelek merugikan pihak seller, terima otomatis boleh aja, tapi durasi pengiriman jangan di percepat gitu. solusi gitu nggak bisa buat store kita ramai, aplikasnya potongan banyak, topads kena pajak,potongan power merchant pro, potongan ongkir gratis, potongan biaya layanan. penjual untungnya hanya berapa persen di potong besar dan banyak potongan, aplikasinya lama² kurang bagus. karena durasi pengiriman dipercepat. sangat merugikan saller👎👎",aplikasi ombak jelek rugi seller terima otomatis aja durasi kirim cepat gitu solusi gitu nggak store ramai aplikasnya potong topads kena pajakpotongan power merchant pro potong ongkir gratis potong biaya layan jual untung persen potong potong aplikasi bagus durasi kirim cepat rugi saller,negatif,negatif,negatif
Pengguna Google,2024-09-19 08:29:55,Aplikasi sampah. Waktu yg di berikan untuk proses pengiriman terlalu singkat,aplikasi sampah yg proses kirim singkat,negatif,negatif,negatif
Pengguna Google,2024-09-19 07:25:26,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-09-19 05:59:28,Ok,ok,positif,positif,positif
Pengguna Google,2024-09-19 03:57:40,Pemotongan biaya adminnya sekarang gk ngotak. Gimana mau membantu pelaku UMKM kalau sistemnya seperti ini??????? Kecewa poll,potong biaya adminnya gk ngotak gimana bantu laku umkm sistem kecewa poll,negatif,negatif,negatif
Pengguna Google,2024-09-19 00:50:48,Sangat baik,,positif,positif,positif
Pengguna Google,2024-09-18 22:48:57,Jossss gandos,jossss gandos,positif,positif,positif
Pengguna Google,2024-09-18 22:11:24,mantap,mantap,positif,positif,positif
Pengguna Google,2024-09-18 22:01:46,"Aplikasi yang sangat membantu pedagang seperti saya,pokoke bintang 5",aplikasi bantu dagang sayapokoke bintang 5,positif,positif,positif
Pengguna Google,2024-09-18 21:43:51,Semangat 🔥🔥🔥 tingkatkan kualitas yang terbaik,semangat tingkat kualitas baik,positif,positif,positif
Pengguna Google,2024-09-18 21:40:49,Josss tokopedia juaraa,josss tokopedia juaraa,positif,positif,positif
Pengguna Google,2024-09-18 18:52:10,Bagus apk nya . Harga yg paling murah,bagus apk nya harga yg murah,positif,positif,positif
Pengguna Google,2024-09-18 18:21:02,Mntab,mntab,positif,positif,positif
Pengguna Google,2024-09-18 16:50:46,"per 16 September 2024 biaya merchant sellernya PARAH tembus 8% kategori fashion, tokopedia udah pake gaya KOLONIAL, LINTAH DARAT, biaya sellernya merugikan, PARAH.... bener2 keterlaluan..",16 september 2024 biaya merchant sellernya parah tembus 8 kategori fashion tokopedia udah pake gaya kolonial lintah darat biaya sellernya rugi parah bener2,negatif,negatif,negatif
Pengguna Google,2024-09-18 16:05:41,"Kecewa sekali dengan Tokopedia sekarang, udah potongan gede minta ampun. Masukin produk susahnya nauzubillah.",kecewa tokopedia udah potong gede ampun masukin produk susah nauzubillah,negatif,negatif,negatif
Pengguna Google,2024-09-18 15:51:21,"Di pandu dengan baik saat membuat toko online kita, semoga toko saya dapat terjangkau dengan keseluruhan, mohon di bantu dan bimbingannya. Terimakasih😃😃😃",pandu toko online moga toko jangkau mohon bantu bimbing terimakasih,positif,positif,positif
Pengguna Google,2024-09-18 14:29:59,Mudah2n laku,mudah2n laku,positif,positif,positif
Pengguna Google,2024-09-18 14:12:19,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-09-18 13:54:12,"Makin susah jual di sini, potongan feenya gede banget s/d 10% dr harga jual utk seller. Dikasih harga mahal buat nutup fee, buyer lari. Buyer jg kena biaya layanan. Tiap transaksi sana sini dapet.... Busyeeet...busyeett.. rampok.. rampok...😪",susah jual potong feenya gede banget sd 10 dr harga jual utk seller kasih harga mahal nutup fee buyer lari buyer jg kena biaya layan transaksi dapet busyeeetbusyeett rampok rampok,negatif,negatif,negatif
Pengguna Google,2024-09-18 13:23:50,Sukses terus tokopedia,sukses tokopedia,positif,positif,positif
Pengguna Google,2024-09-18 12:36:40,Sangat membantu di bidang usaha sy,bantu bidang usaha sy,positif,positif,positif
Pengguna Google,2024-09-18 12:19:52,"Potonganya semakin gede,bukane untung malah rugi kita",potonganya gedebukane untung rugi,negatif,negatif,negatif
Pengguna Google,2024-09-18 12:16:45,Terimakasih tokopedia seller mempermudah bertransaksi dan sangat membantu,terimakasih tokopedia seller mudah transaksi bantu,positif,positif,positif
Pengguna Google,2024-09-18 12:07:07,Serba salah saya jualan di sini dikit dikit saya di moderasi padahal saya gak jual yang macem macem sudah di hapus,serba salah jual dikit dikit moderasi gak jual macem macem hapus,negatif,negatif,negatif
Pengguna Google,2024-09-18 11:10:34,"Paket yang saya kirim dari tebingtinggi ke medan, dari tgl 14 sampai sekarang ga sampai2..",paket kirim tebingtinggi medan tgl 14 ga sampai2,negatif,negatif,negatif
Pengguna Google,2024-09-18 11:05:17,Kalo ga niat buka platform mending tutup aja...tokopedia care cuma diam membisu...!! Pinter nya naik kan ongkos tp pelayanan terburuk!,kalo ga niat buka platform mending tutup ajatokopedia care diam bisu pinter nya ongkos tp layan buruk,negatif,negatif,negatif
Pengguna Google,2024-09-18 10:23:57,mudah operasionalnya,mudah operasional,positif,positif,positif
Pengguna Google,2024-09-18 09:37:14,Uang penjualan ga cair berbulan2 karna status pengiriman kurir rekomendasi di tokopedia tidak berjalan lapor ke cs nihil ga bisa bantu dia yang maksa seller pakai kurir rekomendasi tapi dia sendiri ga bisa atasi masalahnya lama2 bisa bangkrut jualan ditokopedia,uang jual ga cair berbulan2 karna status kirim kurir rekomendasi tokopedia jalan lapor cs nihil ga bantu maksa seller pakai kurir rekomendasi ga atas lama2 bangkrut jual ditokopedia,negatif,negatif,negatif
Pengguna Google,2024-09-18 09:29:11,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-09-18 09:18:54,"Barang sudah sampai ke pembeli dari tanggal 6 September dan ada data nya masuk pusat Resolusi tunggu 2x24 jam masih aja ditahan dana hingga 18 September kurir rekomendasi yg kata nya akurat dan terjamin cuma info ""masih dalam pengecekan"" ga bisa cek tokopedia teknologi apa yg digunakan ampun dan kaya ngurus sama instansi pemerintah daerah ga profesional",barang beli tanggal 6 september data nya masuk pusat resolusi tunggu 2x24 jam aja tahan dana 18 september kurir rekomendasi yg nya akurat jamin info kece ga cek tokopedia teknologi yg ampun kaya ngurus instansi perintah daerah ga profesional,negatif,negatif,negatif
Pengguna Google,2024-09-18 09:10:54,Sangat membantu untuk seller,bantu seller,positif,positif,positif
Pengguna Google,2024-09-18 09:09:42,Sangat membantu mencari penghasilan tambahan,bantu cari hasil tambah,positif,positif,positif
Pengguna Google,2024-09-18 08:33:20,"Jelek bgt njis!!! Semua pesanan baru yg masuk langsung ada di kolom ""siap kirim"" . Bikin keder seller!!! Katrok aplikasi katrok",jelek bgt njis pesan yg masuk langsung kolom kirim bikin keder seller katrok aplikasi katrok,negatif,negatif,negatif
Pengguna Google,2024-09-18 08:27:06,barang mudah dicari,barang mudah cari,positif,positif,positif
Pengguna Google,2024-09-18 07:48:52,"Sudah daya beli susah, pajak di tarik tinggi.. Hidup di negeri Sakit.. apa2 ditarik upeti.. Sudah set harga paling murah di MP masih di tawar sangat sadis.. 😭",daya beli susah pajak tarik hidup negeri sakit apa2 tarik upeti set harga murah mp tawar sadis,negatif,positif,negatif
Pengguna Google,2024-09-18 02:04:27,"Tolong hapus akun saya atas nama Riyandist, lokasi di Kp. Pasir Angin RT006/004, akun saya di hack",tolong hapus akun nama riyandist lokasi kp pasir angin rt006004 akun hack,positif,positif,positif
Pengguna Google,2024-09-18 01:59:14,Kebijakan kirim aneh merugikan sekali,bijak kirim aneh rugi,negatif,negatif,negatif
Pengguna Google,2024-09-17 22:21:43,Bagus sangat membantu,bagus bantu,positif,positif,positif
Pengguna Google,2024-09-17 21:47:31,Makin hari makin ga ngotak sama biaya admin nya. Sekarang di potong sampe 10% itu juga blm dipotong sama admin ongkir 4% gimana mau ambil untung kalo kaya gini. Udh gitu sekarang ga bisa milih kurir harus pake kurir rekomendasi yg lelet nya minta ampun.,ga ngotak biaya admin nya potong sampe 10 blm potong admin ongkir 4 gimana ambil untung kalo kaya gin udh gitu ga milih kurir pake kurir rekomendasi yg lelet nya ampun,negatif,negatif,negatif
Pengguna Google,2024-09-17 18:57:11,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-09-17 18:56:08,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-09-17 16:48:01,Mudah dan praktis,mudah praktis,positif,positif,positif
Pengguna Google,2024-09-17 16:21:55,Baik dan bagus,bagus,positif,positif,positif
Pengguna Google,2024-09-17 15:25:53,Puas bgt punya toko disini udah 5 th dan penjualan toko selalu meningkat terimakasih Tokopedia seller jadi kami ibu rumah tangga yg punya keahlian memasak punya penghasilan,puas bgt toko udah 5 th jual toko tingkat terimakasih tokopedia seller rumah tangga yg ahli masak hasil,positif,positif,positif
Pengguna Google,2024-09-17 15:23:46,Waduh ini batas pngiriman pesnannya kok jadi cuman 1 hari aja. Kecewa... merugikan seller,batas pngiriman pesnannya cuman 1 aja kecewa rugi seller,negatif,negatif,negatif
Pengguna Google,2024-09-17 15:22:25,Oke,oke,negatif,positif,positif
Pengguna Google,2024-09-17 15:19:20,"Aplikasi yg aneh, pesanan sudah di terima dan sudah menunggu 2 hari dari pesanan di terima malah saldo nya di tahan lagi 2 hari, aplikasi parah tidak rekomendasi untuk berjualan di sini",aplikasi yg aneh pesan terima tunggu 2 pesan terima saldo nya tahan 2 aplikasi parah rekomendasi jual,negatif,negatif,negatif
Pengguna Google,2024-09-17 15:02:47,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2024-09-17 14:43:23,Mantan,mantan,positif,positif,positif
Pengguna Google,2024-09-17 14:02:35,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-09-17 12:11:43,Good,good,positif,positif,positif
Pengguna Google,2024-09-17 12:11:13,Keren,keren,positif,positif,positif
Pengguna Google,2024-09-17 12:00:12,sangat membantu,bantu,positif,positif,positif
Pengguna Google,2024-09-17 10:05:45,Aplikasi gak mutu. Ada pesanan tapi notif tidak masuk. Saya kira device yg bermasalah. Sudah ganti device ke 3 kalinya juga dasar aplikasinya gak guna. Seller jadi dirugikan karna telat proses pesanan.,aplikasi gak mutu pesan notif masuk device yg masalah ganti device 3 kali dasar aplikasi gak seller rugi karna telat proses pesan,negatif,negatif,negatif
Pengguna Google,2024-09-17 09:12:18,Aplikasi nya semakin menyusahkan penjual karna dgn update terbaru para pembeli se enak ny membatalkan dia beli karna fitur yang lama di hapus,aplikasi nya susah jual karna dgn update baru beli enak ny batal beli karna fitur hapus,negatif,positif,negatif
Pengguna Google,2024-09-17 08:53:21,okelah,oke,positif,positif,positif
Pengguna Google,2024-09-17 08:08:38,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-09-17 08:05:09,"Bagus,cepat merespon....amanah sukses slalu ya tuk tokopedianya",baguscepat meresponamanah sukses slalu ya tuk tokopedianya,positif,positif,positif
Pengguna Google,2024-09-17 07:52:54,Membantu sekali,bantu,positif,positif,positif
Pengguna Google,2024-09-17 05:00:38,Ok,ok,positif,positif,positif
Pengguna Google,2024-09-16 23:50:54,Aku bintang 3 dulu tapi mohon dibantu ...Tingkatkan lagi tokoku susah dijangkau kak Ybjelllies🥺,bintang 3 mohon bantu tingkat toko susah jangkau kak ybjelllies,positif,positif,positif
Pengguna Google,2024-09-16 23:30:24,"Goooddd, jaya terusss",goooddd jaya terusss,positif,positif,positif
Pengguna Google,2024-09-16 23:22:05,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-09-16 22:08:48,Mulai hari ini senin tanggal 16 september 2024 saya menghapus akun tokopedia seller saya yang dihack sama orang,senin tanggal 16 september 2024 hapus akun tokopedia seller dihack orang,negatif,negatif,negatif
Pengguna Google,2024-09-16 22:06:18,Jos,jos,positif,positif,positif
Pengguna Google,2024-09-16 21:35:52,Terinakasih tokopedia. Semiga semakin jaya. Lebih jaya dari toko oren,terinakasih tokopedia semiga jaya jaya toko oren,positif,positif,positif
Pengguna Google,2024-09-16 21:05:29,"Aplikasi penipu, pecuma asuransi. Claim dana gk balik2 gk jelas.barang hilang gk jelas suruh kemana, cuma disuruh sabar sabar melulu..",aplikasi tipu cuma asuransi claim dana gk balik2 gk jelasbarang hilang gk suruh mana suruh sabar sabar melulu,negatif,negatif,negatif
Pengguna Google,2024-09-16 20:58:45,Terbaik bagi saya,baik,positif,positif,positif
Pengguna Google,2024-09-16 20:58:14,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-09-16 20:45:35,Potongan nya gede bangettt 10%. Astagaaaa.... Masak iya perpaket aku cuman dpt untung 1000-2000 aja. Blum biaya packing dll. Plisssss jangan mempersulit pedagang kecil kyk kita😫,potong nya gede bangettt 10 astagaaaa masak iya paket cuman dpt untung 10002000 aja blum biaya packing dll plisssss sulit dagang kyk,negatif,negatif,negatif
Pengguna Google,2024-09-16 20:40:37,suport terus UMKM indonesia ... kalahkan shopee... karena ku tau tokopedia pro UMKM indonesia,suport umkm indonesia kalah shopee ku tau tokopedia pro umkm indonesia,positif,positif,positif
Pengguna Google,2024-09-16 20:22:33,Ok,ok,positif,positif,positif
Pengguna Google,2024-09-16 20:07:31,Sering bug notif siap dikirim.. Sangat mengganggu,bug notif kirim ganggu,negatif,negatif,negatif
Pengguna Google,2024-09-16 18:24:00,Bagus sekaliiiiiiiii,bagus sekaliiiiiiiii,positif,positif,positif
Pengguna Google,2024-09-16 17:10:47,Tambah Mahalllll potongnya,mahalllll potong,positif,positif,positif
Pengguna Google,2024-09-16 16:42:34,aku suka aku suka😁,suka suka,positif,positif,positif
Pengguna Google,2024-09-16 15:55:01,Bagus,bagus,positif,positif,positif
Pengguna Google,2024-09-16 15:36:02,Membantu saya untuk berjualan,bantu jual,positif,positif,positif
Pengguna Google,2024-09-16 15:06:58,Jos,jos,positif,positif,positif
Pengguna Google,2024-09-16 15:04:13,Biaya layanan power merchant terlalu tinggi.,biaya layan power merchant,negatif,negatif,negatif
Pengguna Google,2024-09-16 12:55:22,"Ini mau jd toko perantara atau jadi perampok ? Ada nga potongan yg lebih sadis lagi ?? Jualan 5 item, di potong 11.55% NGOTAK NGA SIH ??",jd toko antara rampok nga potong yg sadis jual 5 item potong 1155 ngotak nga sih,negatif,negatif,negatif
Pengguna Google,2024-09-16 12:37:03,mantap,mantap,positif,positif,positif
Pengguna Google,2024-09-16 09:05:15,bagus,bagus,positif,positif,positif
Pengguna Google,2024-09-16 08:41:35,Toko pedia sayang tranparan..mudah di gunakan bagus Poko ny,toko dia sayang tranparanmudah bagus poko ny,positif,positif,positif
Pengguna Google,2024-09-16 08:30:22,Lagi sepi pembeli yg lihat dikit,sepi beli yg lihat dikit,positif,positif,positif
Pengguna Google,2024-09-16 08:26:40,semoga selalu sukses,moga sukses,positif,positif,positif
Pengguna Google,2024-09-16 07:27:02,bissmilah semoga sukses bersama tokopedia,bissmilah moga sukses tokopedia,positif,positif,positif
Pengguna Google,2024-09-16 07:20:18,Mantab,mantab,positif,positif,positif
Pengguna Google,2024-09-16 07:16:15,Tolong kasih seller blockir pembeli nakal,tolong kasih seller blockir beli nakal,negatif,positif,negatif
Pengguna Google,2024-09-16 05:57:15,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2024-09-16 03:39:01,Tingkatkan biar lebih ramai,tingkat biar ramai,positif,positif,positif
Pengguna Google,2024-09-15 23:56:01,Puas,puas,positif,positif,positif
Pengguna Google,2024-09-15 23:48:37,Aplikasi keren buat para pedagang online,aplikasi keren dagang online,positif,positif,positif
Pengguna Google,2024-09-15 23:38:58,Mudah di 👍🏻🥰,mudah,positif,positif,positif
Pengguna Google,2024-09-15 21:46:48,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-09-15 21:36:46,top,top,positif,positif,positif
Pengguna Google,2024-09-15 20:46:31,Terimakasih banyak Tokopedia,terimakasih tokopedia,positif,positif,positif
Pengguna Google,2024-09-15 20:34:13,bad app,bad app,negatif,positif,negatif
Pengguna Google,2024-09-15 20:31:31,good,good,positif,positif,positif
Pengguna Google,2024-09-15 20:15:17,Terbaik,baik,positif,positif,positif
Pengguna Google,2024-09-15 19:11:48,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2024-09-15 19:05:27,Mantap👍👍👍,mantap,positif,positif,positif
Pengguna Google,2024-09-15 19:00:01,Mantul.. Top,mantul top,positif,positif,positif
Pengguna Google,2024-09-15 18:36:29,Keren,keren,positif,positif,positif
Pengguna Google,2024-09-15 16:25:49,Good,good,positif,positif,positif
Pengguna Google,2024-09-15 15:56:48,"pengoperasian nya mudah, tampilannya sederhana atau simple",operasi nya mudah tampil sederhana simple,positif,positif,positif
Pengguna Google,2024-09-15 15:04:17,Bru mencoba mudahan rame,bru coba mudah rame,positif,positif,positif
Pengguna Google,2024-09-15 14:59:16,"Nice, bisa langsung input tanpa harus switch.",nice langsung input switch,positif,positif,positif
Pengguna Google,2024-09-15 13:59:13,Jedai free zipper pouch isi 6pcs ukr 5cm harga 14.000,jeda free zipper pouch isi 6pcs ukr 5cm harga 14000,positif,positif,positif
Pengguna Google,2024-09-15 13:29:24,Oke,oke,positif,positif,positif
Pengguna Google,2024-09-15 12:37:52,Mudah dipahami untuk digunakan thq tokped,mudah paham thq tokped,positif,positif,positif
Pengguna Google,2024-09-15 10:42:40,Luar biasa,,positif,positif,positif
Pengguna Google,2024-09-15 09:26:26,So far so good...,so far so good,positif,positif,positif
Pengguna Google,2024-09-15 09:24:41,Mantap punya lah,mantap,positif,positif,positif
Pengguna Google,2024-09-15 09:18:38,Mudah dipelajari untuk buka toko dan menjual produk.,mudah ajar buka toko jual produk,positif,positif,positif
Pengguna Google,2024-09-15 08:55:00,Terima kasih tokopedia,terima kasih tokopedia,positif,positif,positif
Pengguna Google,2024-09-15 06:38:53,Tokopedi seller sangat membantu dalam penjualan makasih seller,tokopedi seller bantu jual makasih seller,positif,positif,positif
Pengguna Google,2024-09-15 06:28:32,"Sangat membantu,walau pun jarang laku",membantuwalau jarang laku,positif,positif,positif
Pengguna Google,2024-09-15 05:27:59,"tolong jangan pakai JNE lagi kurir rekomendasi nya, pakai si cepat atau id express kayak dulu masih mending sungguh lemot bikin pembeli dan penjual kesel. ini sudah ada 3 pembeli yg komplain Krn barang g nyampe2",tolong pakai jne kurir rekomendasi nya pakai si cepat id express kayak mending sungguh lot bikin beli jual kesel 3 beli yg komplain krn barang g nyampe2,negatif,negatif,negatif
Pengguna Google,2024-09-14 23:52:04,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-09-14 21:24:43,Ok,ok,positif,positif,positif
Pengguna Google,2024-09-14 20:51:17,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-09-14 18:37:40,"ok klo bisa iklan jgn berbayar dnk, serta expedisi harus tanya pict up atau counter anter gitu aja",ok klo iklan jgn bayar dnk expedisi pict up counter anter gitu aja,positif,positif,positif
Pengguna Google,2024-09-14 14:57:33,Semoga jualan saya laku di tokoped seller ini,moga jual laku tokoped seller,positif,positif,positif
Pengguna Google,2024-09-14 13:50:07,Terbaik,baik,positif,positif,positif
Pengguna Google,2024-09-14 12:54:46,Tolong kak Tokopedia seller saya di hack di ganti nomer lain .. tolong pihak developer perbaiki apk nya,tolong kak tokopedia seller hack ganti nomer tolong developer baik apk nya,negatif,positif,negatif
Pengguna Google,2024-09-14 12:22:33,Ok,ok,positif,positif,positif
Pengguna Google,2024-09-14 12:09:21,"Kami ingin menunya kembali seperti dlu harus klik Terima Pesanan, kalau otomatis trima tidak ada pembeda antara yg sudah di packing dan sudah di kirim jadi satu menu, masak kami harus bongkar2 lagi ke jasa kirim buat lihat paket yg belum terkirim, terjadi selip terus sama jasa kirim, sehari 1 dan 2 paket sih enak gampang kl puluhan apa ga keder mata kita cek satu2 dalam 1 menu",menu dlu klik terima pesan otomatis trima beda yg packing kirim menu masak bongkar2 jasa kirim lihat paket yg kirim selip jasa kirim hari 1 2 paket sih enak gampang kl puluh ga keder mata cek satu2 1 menu,negatif,negatif,negatif
Pengguna Google,2024-09-14 10:00:47,"Saya sering mengalami kendala pengiriman , paket sudah di input oleh expedisi tapi tidak update di tokoepdia seller nya ,namun di expedisi sudah terkirim ke buyer & alhasil merugi barang sudah di terima oleh buyer tapi saya sebagai seller tidak dapat apa² barang tidak kembali ke seller,padahal waktu pengiriman masih ada tidak terlambat tapi malah terjadi kendala seeprti itu, bagaimana ini konsep nya toped tolong di benahi kembali sistem nya🥴😫coba di tiru lah itu kompetitor nya si oren ga ruwet",alami kendala kirim paket input expedisi update tokoepdia seller nya expedisi kirim buyer alhasil rugi barang terima buyer seller barang sellerpadahal kirim lambat kendala seeprti konsep nya toped tolong benah sistem nyacoba tiru kompetitor nya si oren ga ruwet,negatif,negatif,negatif
Pengguna Google,2024-09-14 08:29:14,sangat membantu,bantu,positif,positif,positif
Pengguna Google,2024-09-14 08:13:00,potongan admn nya jgn gede apa min,potong admn nya jgn gede min,positif,positif,positif
Pengguna Google,2024-09-14 06:35:07,Good aplikasi,good aplikasi,positif,positif,positif
Pengguna Google,2024-09-14 06:15:14,"Sangat membantu, mudah digunakan, happy",bantu mudah happy,positif,positif,positif
Pengguna Google,2024-09-14 00:32:26,Oke,oke,positif,positif,positif
Pengguna Google,2024-09-14 00:25:24,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-09-13 22:21:18,Sangat puas,puas,positif,positif,positif
Pengguna Google,2024-09-13 22:02:54,Mantaf,mantaf,positif,positif,positif
Pengguna Google,2024-09-13 21:21:49,Ok ajah,ok ajah,positif,positif,positif
Pengguna Google,2024-09-13 21:19:41,mantap,mantap,positif,positif,positif
Pengguna Google,2024-09-13 19:48:50,Toped slalu membantu usaha ku,toped slalu bantu usaha ku,positif,positif,positif
Pengguna Google,2024-09-13 19:09:34,👍,,positif,positif,positif
Pengguna Google,2024-09-13 18:58:17,Muantab,muantab,positif,positif,positif
Pengguna Google,2024-09-13 18:40:33,"Ok, maantab menambah penghasilan",ok maantab tambah hasil,positif,positif,positif
Pengguna Google,2024-09-13 15:34:59,Bagus & puas sekali,bagus puas,positif,positif,positif
Pengguna Google,2024-09-13 13:48:46,Bagus sekali aplikasi ny sangat membantu,bagus aplikasi ny bantu,positif,positif,positif
Pengguna Google,2024-09-13 13:18:54,makasih aku bisa jual barang²ku,makasih jual barang,positif,positif,positif
Pengguna Google,2024-09-13 13:10:46,Dengan versi yang terbaru sangat merepotkan karena waktu pesanan yang sempit,versi baru repot pesan sempit,negatif,negatif,negatif
