score,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed
5,"harga tiket masuk 5rb/ orang, kesini awalnya iseng karena jalan jalan pagi, kita dateng pagi bgt awal museum baru buka, bahkan kita sempat tanya sudah buka atau belum baru kita beli tiketnya.
tempatnya nyaman, AC, di saranin kalau kesini pakai guide ya. karena kalau ga pakai guide ya cuman kaya liat batik batik aja, tp kalau pakai guide bisa di jelasin.
sesederhana tentang batik khas surakarta itu coklat, untuk daerah jogja biasanya putih, dan batik yg biasanya ada etnis chinesnya pasti berwarna cerah dan bermotif hewan seringnya naga.
hal yang menarik buat aku yang suka banget sama bangunan peninggalan belanda, ternyata museum batik dulunya bangunan untuk kantor keuangannya pabrik gula sragi.
ngeliat aku yg interest sama hal yg berbau kolonial, ternyata bapak guide nya makin cerita ke banyak hal sejarah ga cuman ttg batik. karena kata bapaknya dia org asli sekitar museum..
keseluruhan tempatnya keren walau tiket masuknya murah, kalau ada kesempatan dan waktu ayo coba mampir kesini.",harga tiket masuk 5rb orang kesini awalnya iseng karena jalan jalan pagi kita dateng pagi bgt awal museum baru buka bahkan kita sempat tanya sudah buka atau belum baru kita beli tiketnyatempatnya nyaman ac di saranin kalau kesini pakai guide ya karena kalau ga pakai guide ya cuman kaya liat batik batik aja tp kalau pakai guide bisa di jelasinsesederhana tentang batik khas surakarta itu coklat untuk daerah jogja biasanya putih dan batik yg biasanya ada etnis chinesnya pasti berwarna cerah dan bermotif hewan seringnya nagahal yang menarik buat aku yang suka banget sama bangunan peninggalan belanda ternyata museum batik dulunya bangunan untuk kantor keuangannya pabrik gula sragingeliat aku yg interest sama hal yg berbau kolonial ternyata bapak guide nya makin cerita ke banyak hal sejarah ga cuman ttg batik karena kata bapaknya dia org asli sekitar museumkeseluruhan tempatnya keren walau tiket masuknya murah kalau ada kesempatan dan waktu ayo coba mampir kesini,harga tiket masuk 5rb orang kesini iseng jalan jalan pagi dateng pagi bgt museum buka buka beli tiketnyatempatnya nyaman ac saranin kesini pakai guide ya ga pakai guide ya cuman kaya liat batik batik aja tp pakai guide jelasinsesederhana batik khas surakarta coklat daerah jogja putih batik yg etnis chinesnya berwarna cerah bermotif hewan nagahal menarik suka banget bangunan peninggalan belanda museum batik dulunya bangunan kantor keuangannya pabrik gula sragingeliat yg interest yg berbau kolonial guide nya cerita sejarah ga cuman ttg batik bapaknya org asli museumkeseluruhan tempatnya keren tiket masuknya murah kesempatan ayo coba mampir kesini,"['harga', 'tiket', 'masuk', '5rb', 'orang', 'kesini', 'iseng', 'jalan', 'jalan', 'pagi', 'dateng', 'pagi', 'bgt', 'museum', 'buka', 'buka', 'beli', 'tiketnyatempatnya', 'nyaman', 'ac', 'saranin', 'kesini', 'pakai', 'guide', 'ya', 'ga', 'pakai', 'guide', 'ya', 'cuman', 'kaya', 'liat', 'batik', 'batik', 'aja', 'tp', 'pakai', 'guide', 'jelasinsesederhana', 'batik', 'khas', 'surakarta', 'coklat', 'daerah', 'jogja', 'putih', 'batik', 'yg', 'etnis', 'chinesnya', 'berwarna', 'cerah', 'bermotif', 'hewan', 'nagahal', 'menarik', 'suka', 'banget', 'bangunan', 'peninggalan', 'belanda', 'museum', 'batik', 'dulunya', 'bangunan', 'kantor', 'keuangannya', 'pabrik', 'gula', 'sragingeliat', 'yg', 'interest', 'yg', 'berbau', 'kolonial', 'guide', 'nya', 'cerita', 'sejarah', 'ga', 'cuman', 'ttg', 'batik', 'bapaknya', 'org', 'asli', 'museumkeseluruhan', 'tempatnya', 'keren', 'tiket', 'masuknya', 'murah', 'kesempatan', 'ayo', 'coba', 'mampir', 'kesini']",harga tiket masuk 5rb orang kesini iseng jalan jalan pagi dateng pagi bgt museum buka buka beli tiketnyatempatnya nyaman ac saranin kesini pakai guide ya ga pakai guide ya cuman kaya liat batik batik aja tp pakai guide jelasinsesederhana batik khas surakarta coklat daerah jogja putih batik yg etnis chinesnya warna cerah motif hewan nagahal tarik suka banget bangun tinggal belanda museum batik dulunya bangun kantor uang pabrik gula sragingeliat yg interest yg bau kolonial guide nya cerita sejarah ga cuman ttg batik bapak org asli museumkeseluruhan tempat keren tiket masuk murah sempat ayo coba mampir kesini
5,Perjalanan singkat di kota pekalongan dpt tempat seru di dekat KM 0 kota pekalongan... Museum Batik yg seru murah meriah buat ngajak keluarga berlibur di pelalongan,perjalanan singkat di kota pekalongan dpt tempat seru di dekat km 0 kota pekalongan museum batik yg seru murah meriah buat ngajak keluarga berlibur di pelalongan,perjalanan singkat kota pekalongan dpt seru km 0 kota pekalongan museum batik yg seru murah meriah ngajak keluarga berlibur pelalongan,"['perjalanan', 'singkat', 'kota', 'pekalongan', 'dpt', 'seru', 'km', '0', 'kota', 'pekalongan', 'museum', 'batik', 'yg', 'seru', 'murah', 'meriah', 'ngajak', 'keluarga', 'berlibur', 'pelalongan']",jalan singkat kota kalong dpt seru km 0 kota kalong museum batik yg seru murah riah ngajak keluarga libur pelalongan
5,"Museum Batik Pekalongan merupakan salah satu destinasi wisata edukasi yang terletak di kota Pekalongan. Di museum ini kita bisa mengenal berbagai macam jenis batik, peralatan untuk membatik dan sekaligus bisa belajar membatik secara langsung.
Tiketnya pun sangat ramah di kantong, hanya Rp3.000,00 untuk anak-anak, Rp7.000,00 untuk umum dan Rp20.000,00 untuk wisatawan mancanegara.
Pameran koleksi batik di museum ini dibuka setiap hari. Pengunjung dapat mengitari seluruh area museumÿdan didampingiÿoleh pemandu yang akan menjelaskan secara detail.
Kalau kalian berkunjung ke Pekalongan jangan lupa untuk mampir ke Museum Batik ini ya.. :)",museum batik pekalongan merupakan salah satu destinasi wisata edukasi yang terletak di kota pekalongan di museum ini kita bisa mengenal berbagai macam jenis batik peralatan untuk membatik dan sekaligus bisa belajar membatik secara langsungtiketnya pun sangat ramah di kantong hanya rp300000 untuk anakanak rp700000 untuk umum dan rp2000000 untuk wisatawan mancanegarapameran koleksi batik di museum ini dibuka setiap hari pengunjung dapat mengitari seluruh area museumdan didampingioleh pemandu yang akan menjelaskan secara detailkalau kalian berkunjung ke pekalongan jangan lupa untuk mampir ke museum batik ini ya ,museum batik pekalongan salah destinasi wisata edukasi terletak kota pekalongan museum mengenal jenis batik peralatan membatik belajar membatik langsungtiketnya ramah kantong rp300000 anakanak rp700000 rp2000000 wisatawan mancanegarapameran koleksi batik museum dibuka pengunjung mengitari area museumdan didampingioleh pemandu detailkalau berkunjung pekalongan lupa mampir museum batik ya,"['museum', 'batik', 'pekalongan', 'salah', 'destinasi', 'wisata', 'edukasi', 'terletak', 'kota', 'pekalongan', 'museum', 'mengenal', 'jenis', 'batik', 'peralatan', 'membatik', 'belajar', 'membatik', 'langsungtiketnya', 'ramah', 'kantong', 'rp300000', 'anakanak', 'rp700000', 'rp2000000', 'wisatawan', 'mancanegarapameran', 'koleksi', 'batik', 'museum', 'dibuka', 'pengunjung', 'mengitari', 'area', 'museumdan', 'didampingioleh', 'pemandu', 'detailkalau', 'berkunjung', 'pekalongan', 'lupa', 'mampir', 'museum', 'batik', 'ya']",museum batik kalong salah destinasi wisata edukasi letak kota kalong museum kenal jenis batik alat batik ajar batik langsungtiketnya ramah kantong rp300000 anakanak rp700000 rp2000000 wisatawan mancanegarapameran koleksi batik museum buka unjung kitar area museumdan didampingioleh pandu detailkalau kunjung kalong lupa mampir museum batik ya
5,"Salah satu musuem yang menawarkan experience  yang menarik pada pengunjung. Selain kita dapat menikmati keindahan dari batik Indonesia dan sejarah dari batik, kita juga dapat merasakan langsung dengan membuat motif batik itu sendiri. HTM 7 rbu dan sudah termasuk membuat batik dengan kain. Tersedia juga kelas2 membuat batik sapu tangan dll dengan tambahan harga, tetapi harus mendaftar terlebih dahulu minimal 2 hari sebelum kedatangan.",salah satu musuem yang menawarkan experience  yang menarik pada pengunjung selain kita dapat menikmati keindahan dari batik indonesia dan sejarah dari batik kita juga dapat merasakan langsung dengan membuat motif batik itu sendiri htm 7 rbu dan sudah termasuk membuat batik dengan kain tersedia juga kelas2 membuat batik sapu tangan dll dengan tambahan harga tetapi harus mendaftar terlebih dahulu minimal 2 hari sebelum kedatangan,salah musuem menawarkan experience menarik pengunjung menikmati keindahan batik indonesia sejarah batik merasakan langsung motif batik htm 7 rbu batik kain tersedia kelas2 batik sapu tangan dll tambahan harga mendaftar minimal 2 kedatangan,"['salah', 'musuem', 'menawarkan', 'experience', 'menarik', 'pengunjung', 'menikmati', 'keindahan', 'batik', 'indonesia', 'sejarah', 'batik', 'merasakan', 'langsung', 'motif', 'batik', 'htm', '7', 'rbu', 'batik', 'kain', 'tersedia', 'kelas2', 'batik', 'sapu', 'tangan', 'dll', 'tambahan', 'harga', 'mendaftar', 'minimal', '2', 'kedatangan']",salah musuem tawar experience tarik unjung nikmat indah batik indonesia sejarah batik rasa langsung motif batik htm 7 rbu batik kain sedia kelas2 batik sapu tangan dll tambah harga daftar minimal 2 datang
5,"lokasi di depan titik 0km pekalongan dan sebelah masjid. bisa memilih pakai tour guide atau tidak tanpa biaya tambahan. biaya masuknya pun murah. cocok sebagai tempat rekreasi bersama keluarga dan sahabat. di sana kita dijelaskan sejarah batik hingga bagaimana cara membatik, tersedia alat untuk praktik membatik secara gratis",lokasi di depan titik 0km pekalongan dan sebelah masjid bisa memilih pakai tour guide atau tidak tanpa biaya tambahan biaya masuknya pun murah cocok sebagai tempat rekreasi bersama keluarga dan sahabat di sana kita dijelaskan sejarah batik hingga bagaimana cara membatik tersedia alat untuk praktik membatik secara gratis,lokasi titik 0km pekalongan sebelah masjid memilih pakai tour guide biaya tambahan biaya masuknya murah cocok rekreasi keluarga sahabat sejarah batik membatik tersedia alat praktik membatik gratis,"['lokasi', 'titik', '0km', 'pekalongan', 'sebelah', 'masjid', 'memilih', 'pakai', 'tour', 'guide', 'biaya', 'tambahan', 'biaya', 'masuknya', 'murah', 'cocok', 'rekreasi', 'keluarga', 'sahabat', 'sejarah', 'batik', 'membatik', 'tersedia', 'alat', 'praktik', 'membatik', 'gratis']",lokasi titik 0km kalong belah masjid pilih pakai tour guide biaya tambah biaya masuk murah cocok rekreasi keluarga sahabat sejarah batik batik sedia alat praktik batik gratis
5,Museum batik harus dilestarikan dan kalau bisa diperluas tempatnya. Batik batik nya harus diklasifikadikan kedalan tahun produksi. Kalau bisa yang berusia seabad,museum batik harus dilestarikan dan kalau bisa diperluas tempatnya batik batik nya harus diklasifikadikan kedalan tahun produksi kalau bisa yang berusia seabad,museum batik dilestarikan diperluas tempatnya batik batik nya diklasifikadikan kedalan produksi berusia seabad,"['museum', 'batik', 'dilestarikan', 'diperluas', 'tempatnya', 'batik', 'batik', 'nya', 'diklasifikadikan', 'kedalan', 'produksi', 'berusia', 'seabad']",museum batik lestari luas tempat batik batik nya diklasifikadikan kedal produksi usia abad
5,"Tempat bersih, pelayanan juga ramah ramah. Didalam gedungnya ada tempat jualan snack juga, didalam gedungnya bersih terawat dan wangi, wangi bunga melati. Parkiran juga luas dan bersih.",tempat bersih pelayanan juga ramah ramah didalam gedungnya ada tempat jualan snack juga didalam gedungnya bersih terawat dan wangi wangi bunga melati parkiran juga luas dan bersih,bersih pelayanan ramah ramah didalam gedungnya jualan snack didalam gedungnya bersih terawat wangi wangi bunga melati parkiran luas bersih,"['bersih', 'pelayanan', 'ramah', 'ramah', 'didalam', 'gedungnya', 'jualan', 'snack', 'didalam', 'gedungnya', 'bersih', 'terawat', 'wangi', 'wangi', 'bunga', 'melati', 'parkiran', 'luas', 'bersih']",bersih layan ramah ramah dalam gedung jual snack dalam gedung bersih awat wangi wangi bunga melati parkir luas bersih
5,"Museum yang masih terjaga keasliannya, disana ada tempat untuk belajar membatik, pingin banget belajar buat batik cuma kemarin gak sempat",museum yang masih terjaga keasliannya disana ada tempat untuk belajar membatik pingin banget belajar buat batik cuma kemarin gak sempat,museum terjaga keasliannya disana belajar membatik pingin banget belajar batik kemarin gak,"['museum', 'terjaga', 'keasliannya', 'disana', 'belajar', 'membatik', 'pingin', 'banget', 'belajar', 'batik', 'kemarin', 'gak']",museum jaga asli sana ajar batik pingin banget ajar batik kemarin gak
5,"Disini bisa belajar batik lengkap dari sejarahnya, alat dan bahannya, bahkan bisa langsung praktik coba langsung membatik loh! Kadang ada workshop yang menarik jugaaa. Koleksi museum batik Pekalongan lengkap dari batik pedalaman/keratonan Solo Yogya, sampai berkembang menjadi batik pesisiran khas Pekalongan. Recommended place to visit!
Salah satu batik yang menarik dan modern banget, Batik Lukis.",disini bisa belajar batik lengkap dari sejarahnya alat dan bahannya bahkan bisa langsung praktik coba langsung membatik loh kadang ada workshop yang menarik jugaaa koleksi museum batik pekalongan lengkap dari batik pedalamankeratonan solo yogya sampai berkembang menjadi batik pesisiran khas pekalongan recommended place to visitsalah satu batik yang menarik dan modern banget batik lukis,belajar batik lengkap sejarahnya alat bahannya langsung praktik coba langsung membatik loh kadang workshop menarik jugaaa koleksi museum batik pekalongan lengkap batik pedalamankeratonan solo yogya berkembang batik pesisiran khas pekalongan recommended place to visitsalah batik menarik modern banget batik lukis,"['belajar', 'batik', 'lengkap', 'sejarahnya', 'alat', 'bahannya', 'langsung', 'praktik', 'coba', 'langsung', 'membatik', 'loh', 'kadang', 'workshop', 'menarik', 'jugaaa', 'koleksi', 'museum', 'batik', 'pekalongan', 'lengkap', 'batik', 'pedalamankeratonan', 'solo', 'yogya', 'berkembang', 'batik', 'pesisiran', 'khas', 'pekalongan', 'recommended', 'place', 'to', 'visitsalah', 'batik', 'menarik', 'modern', 'banget', 'batik', 'lukis']",ajar batik lengkap sejarah alat bahan langsung praktik coba langsung batik loh kadang workshop tarik jugaaa koleksi museum batik kalong lengkap batik pedalamankeratonan solo yogya kembang batik pesisir khas kalong recommended place to visitsalah batik tarik modern banget batik lukis
5,"Tempat wajib kalo ke Pekalongan nih, motif batik nya sangat lengkap cocok buat wisata edukasi, ada guide nya juga jadi kita bisa tahu asal usul sejarah dari berbagai batik sampai cara pembuatan nya untuk pengunjung biasa disediakan ruangan buat belajar membuat batik dan hasil nya bisa dibawa pulang ??. Kesini pas weekday jadi lumayan sepi bisa lebih fokus dan santai melihat lihat sambil foto foto.",tempat wajib kalo ke pekalongan nih motif batik nya sangat lengkap cocok buat wisata edukasi ada guide nya juga jadi kita bisa tahu asal usul sejarah dari berbagai batik sampai cara pembuatan nya untuk pengunjung biasa disediakan ruangan buat belajar membuat batik dan hasil nya bisa dibawa pulang  kesini pas weekday jadi lumayan sepi bisa lebih fokus dan santai melihat lihat sambil foto foto,wajib kalo pekalongan nih motif batik nya lengkap cocok wisata edukasi guide nya usul sejarah batik pembuatan nya pengunjung disediakan ruangan belajar batik hasil nya dibawa pulang kesini pas weekday lumayan sepi fokus santai lihat foto foto,"['wajib', 'kalo', 'pekalongan', 'nih', 'motif', 'batik', 'nya', 'lengkap', 'cocok', 'wisata', 'edukasi', 'guide', 'nya', 'usul', 'sejarah', 'batik', 'pembuatan', 'nya', 'pengunjung', 'disediakan', 'ruangan', 'belajar', 'batik', 'hasil', 'nya', 'dibawa', 'pulang', 'kesini', 'pas', 'weekday', 'lumayan', 'sepi', 'fokus', 'santai', 'lihat', 'foto', 'foto']",wajib kalo kalong nih motif batik nya lengkap cocok wisata edukasi guide nya usul sejarah batik buat nya unjung sedia ruang ajar batik hasil nya bawa pulang kesini pas weekday lumayan sepi fokus santai lihat foto foto
5,"Ke Pekalongan belum afdhol kalau gak mampir Museum Batik.
Disini kita bisa mempelajari berbagai macam motif batik, asal daerahnya, cara membuatnya, praktek membatik, bahkan peruntukan masing2 motif itu sendiri.
Bisa untuk kegiatan perorangan, kelompok atau grup besar.",ke pekalongan belum afdhol kalau gak mampir museum batikdisini kita bisa mempelajari berbagai macam motif batik asal daerahnya cara membuatnya praktek membatik bahkan peruntukan masing2 motif itu sendiribisa untuk kegiatan perorangan kelompok atau grup besar,pekalongan afdhol gak mampir museum batikdisini mempelajari motif batik daerahnya membuatnya praktek membatik peruntukan masing2 motif sendiribisa kegiatan perorangan kelompok grup,"['pekalongan', 'afdhol', 'gak', 'mampir', 'museum', 'batikdisini', 'mempelajari', 'motif', 'batik', 'daerahnya', 'membuatnya', 'praktek', 'membatik', 'peruntukan', 'masing2', 'motif', 'sendiribisa', 'kegiatan', 'perorangan', 'kelompok', 'grup']",kalong afdhol gak mampir museum batikdisini ajar motif batik daerah buat praktek batik untuk masing2 motif sendiribisa giat orang kelompok grup
5,"Tempat utk mengetahui sejarah seni kain batik d Pekalongan ,dan melihat pameran seni dari berbagai daerah Indonesia",tempat utk mengetahui sejarah seni kain batik d pekalongan dan melihat pameran seni dari berbagai daerah indonesia,utk sejarah seni kain batik d pekalongan pameran seni daerah indonesia,"['utk', 'sejarah', 'seni', 'kain', 'batik', 'd', 'pekalongan', 'pameran', 'seni', 'daerah', 'indonesia']",utk sejarah seni kain batik d kalong pamer seni daerah indonesia
5,"Tempatnya enak dan adem, tiket weekday 7.000, ada 3 ruang yang jenis batiknya beda beda. Ada guide yang memandu dan sangat ramah pol dan diakhir bisa mencoba untuk membatik",tempatnya enak dan adem tiket weekday 7000 ada 3 ruang yang jenis batiknya beda beda ada guide yang memandu dan sangat ramah pol dan diakhir bisa mencoba untuk membatik,tempatnya enak adem tiket weekday 7000 3 ruang jenis batiknya beda beda guide memandu ramah pol diakhir mencoba membatik,"['tempatnya', 'enak', 'adem', 'tiket', 'weekday', '7000', '3', 'ruang', 'jenis', 'batiknya', 'beda', 'beda', 'guide', 'memandu', 'ramah', 'pol', 'diakhir', 'mencoba', 'membatik']",tempat enak adem tiket weekday 7000 3 ruang jenis batik beda beda guide pandu ramah pol akhir coba batik
5,"Baru pertama kalinya ke sini. Awal bayar 7ribu, saya ke sana weekday ya.
Terus langsung dianter sama tour guidenya ke dalem dan dijelasin macem macem soal batik.
Kita juga diajarin buat bikin pola dan nyanting. Ini yang paling seru si. Karena kita harus nunggu lilin leleh dan diajarin pake canting dan gimana ngeaplikasiin ke kainnya. Seru banget. Rekomen buat dateng ke sini.",baru pertama kalinya ke sini awal bayar 7ribu saya ke sana weekday yaterus langsung dianter sama tour guidenya ke dalem dan dijelasin macem macem soal batikkita juga diajarin buat bikin pola dan nyanting ini yang paling seru si karena kita harus nunggu lilin leleh dan diajarin pake canting dan gimana ngeaplikasiin ke kainnya seru banget rekomen buat dateng ke sini,kalinya bayar 7ribu weekday yaterus langsung dianter tour guidenya dalem dijelasin macem macem batikkita diajarin bikin pola nyanting seru si nunggu lilin leleh diajarin pake canting gimana ngeaplikasiin kainnya seru banget rekomen dateng,"['kalinya', 'bayar', '7ribu', 'weekday', 'yaterus', 'langsung', 'dianter', 'tour', 'guidenya', 'dalem', 'dijelasin', 'macem', 'macem', 'batikkita', 'diajarin', 'bikin', 'pola', 'nyanting', 'seru', 'si', 'nunggu', 'lilin', 'leleh', 'diajarin', 'pake', 'canting', 'gimana', 'ngeaplikasiin', 'kainnya', 'seru', 'banget', 'rekomen', 'dateng']",kali bayar 7ribu weekday yaterus langsung anter tour guidenya dalem dijelasin macem macem batikkita diajarin bikin pola nyanting seru si nunggu lilin leleh diajarin pake canting gimana ngeaplikasiin kain seru banget rekomen dateng
5,"Asik buat edukasi,mas n mba nya ramah apalgi yg mba tiket d depan saya datang pagi sambil joging sendirian tetap diantar di layani dengan baik,semoga banyak yg berkunjung supaya wisata edukasi seperti ini tetap hidup",asik buat edukasimas n mba nya ramah apalgi yg mba tiket d depan saya datang pagi sambil joging sendirian tetap diantar di layani dengan baiksemoga banyak yg berkunjung supaya wisata edukasi seperti ini tetap hidup,asik edukasimas n mba nya ramah apalgi yg mba tiket d pagi joging diantar layani baiksemoga yg berkunjung wisata edukasi hidup,"['asik', 'edukasimas', 'n', 'mba', 'nya', 'ramah', 'apalgi', 'yg', 'mba', 'tiket', 'd', 'pagi', 'joging', 'diantar', 'layani', 'baiksemoga', 'yg', 'berkunjung', 'wisata', 'edukasi', 'hidup']",asik edukasimas n mba nya ramah apalgi yg mba tiket d pagi joging antar layan baiksemoga yg kunjung wisata edukasi hidup
5,Tempatnya bagus dan nyaman untuk belajar tentang batik.,tempatnya bagus dan nyaman untuk belajar tentang batik,tempatnya bagus nyaman belajar batik,"['tempatnya', 'bagus', 'nyaman', 'belajar', 'batik']",tempat bagus nyaman ajar batik
5,Senang banget ketika pertama kali berkunjung ke Museum Batik Pekalongan karena sangat menambah wawasan saya mengenai batik! Tiketnya murah per-orang dewasa cukup 7rb saja sudah bisa keliling museum dan bisa belajar membatik juga! Staffnya baik mbak maupun masnya semuanya ramaah-ramaah top banget deh pelayanannya! Terima kasih Museum Batik ??,senang banget ketika pertama kali berkunjung ke museum batik pekalongan karena sangat menambah wawasan saya mengenai batik tiketnya murah perorang dewasa cukup 7rb saja sudah bisa keliling museum dan bisa belajar membatik juga staffnya baik mbak maupun masnya semuanya ramaahramaah top banget deh pelayanannya terima kasih museum batik ,senang banget kali berkunjung museum batik pekalongan menambah wawasan batik tiketnya murah perorang dewasa 7rb keliling museum belajar membatik staffnya mbak masnya ramaahramaah top banget deh pelayanannya terima kasih museum batik,"['senang', 'banget', 'kali', 'berkunjung', 'museum', 'batik', 'pekalongan', 'menambah', 'wawasan', 'batik', 'tiketnya', 'murah', 'perorang', 'dewasa', '7rb', 'keliling', 'museum', 'belajar', 'membatik', 'staffnya', 'mbak', 'masnya', 'ramaahramaah', 'top', 'banget', 'deh', 'pelayanannya', 'terima', 'kasih', 'museum', 'batik']",senang banget kali kunjung museum batik kalong tambah wawas batik tiket murah orang dewasa 7rb keliling museum ajar batik staffnya mbak mas ramaahramaah top banget deh layan terima kasih museum batik
5,"Tempatnya setrategis bgt soalnya deket alun-alun.
Gedungnya bagus ala ala belanda gt (emang gedung peninggalan belanda)
Tempatnya bersih dan tertata rapi.
Tinggal masuk aja terus ada loket gitu.
Htm 7k aja buat dewasa dan 3k buat anak-anak.
Setelah bayar kita bakal ditemenin tour guide buat keliling-keliling.
Dijelasin semuanya, dari sejarah batik, jenis-jenis batik, alat bahan batik, cara membatik, pokoknya banyak dan detail bgt, oh iya kita boleh tanya-tanya juga.
Setelah selesai keliling, guidenya bakal nganter kita ke ruang workshop
dan yaaa, kita bisa belajar membatik!
Kita dikasih kain kotak terus kita bisa milih pola, kek jiplak gitu, banyak kok ada pola bunga, sampe ada kura-kura, yap ak tentu pilih yang lucu ??
Sangat worth it! masnya ramah ramah dan murah bgt juga ??",tempatnya setrategis bgt soalnya deket alunalungedungnya bagus ala ala belanda gt emang gedung peninggalan belandatempatnya bersih dan tertata rapitinggal masuk aja terus ada loket gituhtm 7k aja buat dewasa dan 3k buat anakanaksetelah bayar kita bakal ditemenin tour guide buat kelilingkelilingdijelasin semuanya dari sejarah batik jenisjenis batik alat bahan batik cara membatik pokoknya banyak dan detail bgt oh iya kita boleh tanyatanya jugasetelah selesai keliling guidenya bakal nganter kita ke ruang workshopdan yaaa kita bisa belajar membatikkita dikasih kain kotak terus kita bisa milih pola kek jiplak gitu banyak kok ada pola bunga sampe ada kurakura yap ak tentu pilih yang lucu sangat worth it masnya ramah ramah dan murah bgt juga ,tempatnya setrategis bgt deket alunalungedungnya bagus ala ala belanda gt emang gedung peninggalan belandatempatnya bersih tertata rapitinggal masuk aja loket gituhtm 7k aja dewasa 3k anakanaksetelah bayar ditemenin tour guide kelilingkelilingdijelasin sejarah batik jenisjenis batik alat bahan batik membatik pokoknya detail bgt oh iya tanyatanya jugasetelah selesai keliling guidenya nganter ruang workshopdan yaaa belajar membatikkita dikasih kain kotak milih pola kek jiplak gitu pola bunga sampe kurakura yap ak pilih lucu worth it masnya ramah ramah murah bgt,"['tempatnya', 'setrategis', 'bgt', 'deket', 'alunalungedungnya', 'bagus', 'ala', 'ala', 'belanda', 'gt', 'emang', 'gedung', 'peninggalan', 'belandatempatnya', 'bersih', 'tertata', 'rapitinggal', 'masuk', 'aja', 'loket', 'gituhtm', '7k', 'aja', 'dewasa', '3k', 'anakanaksetelah', 'bayar', 'ditemenin', 'tour', 'guide', 'kelilingkelilingdijelasin', 'sejarah', 'batik', 'jenisjenis', 'batik', 'alat', 'bahan', 'batik', 'membatik', 'pokoknya', 'detail', 'bgt', 'oh', 'iya', 'tanyatanya', 'jugasetelah', 'selesai', 'keliling', 'guidenya', 'nganter', 'ruang', 'workshopdan', 'yaaa', 'belajar', 'membatikkita', 'dikasih', 'kain', 'kotak', 'milih', 'pola', 'kek', 'jiplak', 'gitu', 'pola', 'bunga', 'sampe', 'kurakura', 'yap', 'ak', 'pilih', 'lucu', 'worth', 'it', 'masnya', 'ramah', 'ramah', 'murah', 'bgt']",tempat setrategis bgt deket alunalungedungnya bagus ala ala belanda gt emang gedung tinggal belandatempatnya bersih tata rapitinggal masuk aja loket gituhtm 7k aja dewasa 3k anakanaksetelah bayar ditemenin tour guide kelilingkelilingdijelasin sejarah batik jenisjenis batik alat bahan batik batik pokok detail bgt oh iya tanyatanya jugasetelah selesai keliling guidenya nganter ruang workshopdan yaaa ajar membatikkita kasih kain kotak milih pola kek jiplak gitu pola bunga sampe kurakura yap ak pilih lucu worth it mas ramah ramah murah bgt
