content,text_tokens_stemmed,Label,Label NB
"Tempat yang asyik untuk menghibur diri dengan informasi batik, tidak hanya batik pekalongan tapi juga batik dari berbagai daerah lain di Indonesia, sebaiknya ada di sini terlebih dahulu sebelum Anda mengambil keputusan untuk membeli banyak produk batik.",asyik hibur informasi batik batik kalong batik daerah indonesia ambil putus beli produk batik,positif,positif
"Panduan Sikap yang baik, uraikan secara detail setiap koleksi museum",pandu sikap urai detail koleksi museum,positif,positif
tempat yang bagus untuk memberikan edukasi kepada anak anda tentang batik dan tiketnya sangat murah,bagus edukasi anak batik tiket murah,positif,positif
Penjelasan yang bagus tentang proses produksi kain batik dan motif batik yang berbeda-beda. Anda bisa merasakan sendiri betapa sulitnya menggambar sosok sederhana dengan lilin yang meleleh.,jelas bagus proses produksi kain batik motif batik berbedabeda rasa betapa sulit gambar sosok sederhana lilin leleh,positif,positif
"Tempat yang bagus, ada pemimpin tur yang menjelaskan semua hal di sana",bagus pimpin tur,positif,positif
"Nyaman sekali, bersih dan sejuk dengan AC. Karena ini bukan tempat yang besar, kami hanya membutuhkan waktu tidak lebih dari 20 menit untuk menanyakan fasilitas lengkapnya. Namun panduannya sangat komunikatif dan informatif. Terima kasih Bapak?? Saya menyukai setiap koleksinya, tak ternilai harganya! Sangat menyejukkan jiwa, keindahan dan juga kisah sejarah di balik budaya batik membuat terpesona",nyaman bersih sejuk ac butuh 20 menit fasilitas lengkap pandu komunikatif informatif terima kasih suka koleksi nilai harga sejuk jiwa indah kisah sejarah budaya batik pesona,positif,positif
"Bagus bagus dan klasik, tapi kurang dirawat.",bagus bagus klasik rawat,positif,positif
Tempat yang bagus untuk mendapatkan pengetahuan tentang batik dan bisa belajar cara membuat batik sederhana,bagus tahu batik ajar batik sederhana,positif,positif
"sebagai orang Indonesia yang sering bepergian ke luar negeri, saya harus memuji museum ini. awalnya saya sangat prihatin dengan betapa murahnya harga tiketnya. kurang dari $0,5 untuk dewasa dan $0,1 untuk anak-anak. Tapi itu adalah pengalaman yang menyenangkan, kelompok kami yang beranggotakan 4 orang diberikan pemandu wisata pribadi kami (Ms. Vivi) yang dengan lancar menjelaskan semua pameran di dalam 3 ruangan di sana. Kami juga diberi kesempatan untuk membuat batik sendiri yang merupakan pengalaman yang sangat menyenangkan bagi anak-anak kami. Sungguh luar biasa! Ini adalah permata tersembunyi dan tempat yang sangat direkomendasikan jika Anda pernah mengunjungi atau melewati Pekalongan.",orang indonesia pergi negeri puji museum prihatin betapa murah harga tiket 05 dewasa 01 anakanak alam senang kelompok anggota 4 orang pandu wisata pribadi ms vivi lancar pamer 3 ruang sempat batik alam senang anakanak sungguh permata sembunyi rekomendasi unjung lewat kalong,positif,positif
"Museum yang menawan penuh dengan sejarah yang menakjubkan. Dan ya, ada AC. Ada juga bagian di mana Anda bisa membuat batik sendiri.",museum tawan penuh sejarah takjub ya ac batik,positif,positif
Sudah diwajibkan,wajib,positif,positif
Estetis,estetis,positif,positif
"Tempat yang bagus untuk belajar tentang berbagai jenis Batik dan sedikit sejarah juga! Kami memiliki pemandu wisata yang baik yang sangat ramah dan juga informatif. Ada workshop untuk Anda belajar membatik! Ternyata, setelah mencobanya sendiri, nge-batik itu susah banget! Sekarang saya mulai memahami nilai Batik kami!",bagus ajar jenis batik sejarah milik pandu wisata ramah informatif workshop ajar batik coba ngebatik susah banget paham nilai batik,positif,positif
Mengenal sejarah proses pembuatan batik dan,kenal sejarah proses buat batik,positif,positif
tempat ini membawaku kembali ke suasana sekolah dasarku.,bawa suasana sekolah dasar,positif,positif
"Ini adalah tempat yang bagus untuk dikunjungi dan belajar tentang batik. Setelah itu, Anda bisa mencicipi makanan lokal bernama Tauto. Enak.",bagus kunjung ajar batik cicip makan lokal nama tauto enak,positif,positif
"Belajar banyak tentang sejarah batik, pengurusnya ramah",ajar sejarah batik urus ramah,positif,positif
"Ini adalah tempat yang bagus untuk dikunjungi bersama anak-anak. Saya pergi ke sini bersama keponakan dan ipar perempuan saya dari Batang. Kita bisa membatik di sini bersama stafnya. Keponakan saya senang dia membuat kupu-kupu batik yang bagus dan membawanya pulang. Koleksi batik di Indonesia juga banyak, mulai dari batik pesisir hingga batik dengan warna-warna gelap. Pendidikan, budaya dipadukan dengan pariwisata selalu menyenangkan.",bagus kunjung anakanak pergi keponakan ipar perempuan batang batik staf keponakan senang kupukupu batik bagus bawa pulang koleksi batik indonesia batik pesisir batik warnawarna gelap didik budaya padu pariwisata senang,positif,positif
Museum ini menceritakan kepada pengunjung perkembangan Batik di Indonesia. Terletak di pusat kota Pekalongan dan dapat dijangkau dengan kendaraan umum. Biaya masuknya Rp 5.000 per orang. Gedung ini dilengkapi dengan AC. Pengunjung juga bisa belajar cara membuat batik dengan biaya tambahan.,museum cerita unjung kembang batik indonesia letak pusat kota kalong jangkau kendara biaya masuk rp 5000 orang gedung lengkap ac unjung ajar batik biaya tambah,positif,positif
"Museum yang terletak di rumah administrator petani gula tua kolonial di pusat kota Pekalongan ini layak untuk dikunjungi. Pameran dan sejarah yang luar biasa. Jika Anda datang lebih awal, Anda bahkan bisa membuat batik sendiri.",museum letak rumah administrator tani gula tua kolonial pusat kota kalong layak kunjung pamer sejarah batik,positif,positif
"Assalamualaikum.. nama saya Safrina Meila, saya mahasiswi Jurusan Sastra Inggris Institut Agama Islam Negeri Surakarta. Disini saya ingin mendeskripsikan museum batik Pekalongan. Pekalongan merupakan salah satu kota yang terkenal dengan kain batiknya. Dan museum batik merupakan salah satu tempat yang paling banyak dikunjungi di kota Pekalongan. Dibutuhkan waktu 30 menit dari alun-alun kota dengan sepeda motor. Sesampainya di sana, saya melihat museum ini memiliki tempat parkir yang luas di dekat Jalan Diponegoro. Di sebelah kanan terdapat masjid dengan latar belakang Gereja Katolik Santo Petrus dan di sebelah kiri terdapat perpustakaan Jatayu. Bangunan tua menawan berlantai putih, dengan beragam koleksi batik otentik. Sebelum kita masuk ke dalam museum kita dapat melihat dua orang penjaga atau sequrity yang menjaga pintu masuk museum ini dan kita akan diminta oleh resepsionis untuk mengisi buku tamu di meja resepsionis. Tiket masuk ke sini sangat murah, hanya Rp 5000 untuk dewasa, Rp 2000 untuk pelajar atau anak-anak, dan Rp 10000 untuk orang asing. Buka pukul 08.00 hingga 15.00 setiap hari. Setelah itu kita bisa mengelilinginya. Memiliki tiga ruang pameran, perpustakaan, ruang bengkel batik, ruang pertemuan, dan ruang konsultasi atau layanan kekayaan intelektual. Luas tanah dan bangunan yang luas adalah 40m² dan memiliki 1.149 koleksi batik seperti: wayang beber dari batik yang berusia ratusan tahun dan alat tenun tradisional. Ada tiga ruang pameran. Pertama ruang utama digunakan untuk koleksi batik yang berasal dari Pesisir Jawa, misalnya: batik Cirebon, batik Rembang, dan batik Pekalongan. Di ruang pertama juga dipamerkan bahan dan alatnya, antara lain: canting dan lilin. Canting merupakan alat tradisional yang terbuat dari tembaga dan kayu. Letaknya di sisi kanan museum. Ruang kedua diisi oleh koleksi batik yang telah disumbangkan oleh para pejabat negara sebagai berikut : Presiden Susilo Bambang Yudhoyono bersama istrinya pada Juli 2012, Wakil Presiden Budiono bersama istrinya, Hatta Radjasa bersama istrinya, dan batik dari Ainun. Habibie. Ruang ketiga memamerkan koleksi batik dari seluruh Indonesia. Seluruh wisatawan dapat mempelajari sejarah batik dan proses pembuatan batik khususnya dengan canting. Namun banyak wisatawan yang mengunjungi museum ini untuk mempelajari sejarah batik karena dulunya bangunan ini merupakan bekas kantor balai kota pekalongan. Pada tanggal 12 Juli 2006 museum ini diresmikan oleh presiden susilo bambang yudhoyono bersamaan dengan perayaan hari koperasi nasional. Dan saya lihat itu berfungsi sebagai pusat data, pusat informasi, dan pengembangan ilmu batik juga. Batik ada banyak macamnya seperti: batik tulis, batik kontemporer, batik cap, batik pola, dan batik klasik. Di setiap ruangan juga terdapat beberapa pemandu wisata yang akan memandu dan menjelaskan kepada orang asing tentang hal tersebut. Saat hari raya tiba, banyak rombongan anak-anak yang mengunjungi museum untuk belajar wisata dan mempelajari proses pembuatan batik. Jika kita ingin belajar secara kelompok, kita bisa membayar Rp 10000 per kelompok untuk membatik. Di depan museum banyak orang yang menjual aksesoris, makanan khas kota ini, dan kain batik. Namun harga disini lebih mahal dibandingkan batik yang ada dipasaran. Biasanya museum ini juga digunakan untuk merayakan hari batik di ruang pertemuan. Meski tempatnya kecil tapi banyak ilmu yang kami dapatkan tentang batik. Memberikan suasana yang nyaman karena museum ini menempati salah satu bangunan tua di kota ini. Namun, kami dapat berbuat lebih baik lagi untuk menjaga museum dan lokasinya yang sangat strategis, 0km di kota Pekalongan. Sungguh.. itu warisan berharga di Indonesia dan mari kita lestarikan bersama. Jangan lupa untuk mengunjungi museum batik Pekalongan, jika anda berwisata ke kota pekalongan bersama keluarga. Terima kasih. Wassalamu'alaikum",assalamualaikum nama safrina meila mahasiswi jurus sastra inggris institut agama islam negeri surakarta deskripsi museum batik kalong kalong salah kota kenal kain batik museum batik salah kunjung kota kalong butuh 30 menit alunalun kota sepeda motor sampa museum milik parkir luas jalan diponegoro belah kanan masjid latar gereja katolik santo petrus belah kiri pustaka jatayu bangun tua tawan lantai putih agam koleksi batik otentik masuk museum orang jaga sequrity jaga pintu masuk museum resepsionis isi buku tamu meja resepsionis tiket masuk murah rp 5000 dewasa rp 2000 ajar anakanak rp 10000 orang asing buka 0800 1500 keliling milik ruang pamer pustaka ruang bengkel batik ruang temu ruang konsultasi layan kaya intelektual luas tanah bangun luas 40m milik 1149 koleksi batik wayang beber batik usia ratus alat tenun tradisional ruang pamer ruang utama koleksi batik asal pesisir jawa batik cirebon batik rembang batik kalong ruang pamer bahan alat canting lilin canting alat tradisional buat tembaga kayu letak sisi kanan museum ruang isi koleksi batik sumbang jabat negara presiden susilo bambang yudhoyono istri juli 2012 wakil presiden budiono istri hatta radjasa istri batik ainun habibie ruang tiga pamer koleksi batik indonesia wisatawan ajar sejarah batik proses buat batik canting wisatawan unjung museum ajar sejarah batik dulunya bangun bekas kantor balai kota kalong tanggal 12 juli 2006 museum resmi presiden susilo bambang yudhoyono sama raya koperasi nasional lihat fungsi pusat data pusat informasi kembang ilmu batik batik macam batik tulis batik kontemporer batik cap batik pola batik klasik ruang pandu wisata pandu orang asing raya rombong anakanak unjung museum ajar wisata ajar proses buat batik ajar kelompok bayar rp 10000 kelompok batik museum orang jual aksesoris makan khas kota kain batik harga mahal banding batik pasar museum raya batik ruang temu tempat ilmu dapat batik suasana nyaman museum tempat salah bangun tua kota buat jaga museum lokasi strategis 0km kota kalong sungguh waris harga indonesia mari lestari lupa unjung museum batik kalong wisata kota kalong keluarga terima kasih wassalamualaikum,positif,positif
"Banyak koleksi batik tradisional dari seluruh Indonesia dan Pekalongan.  Koleksi yang sangat berharga. Barang yang dipamerkan berubah secara berkala.
Anda dapat merasakan pengalaman membatik di museum.  Tiket sangat terjangkau dan panduan berpengetahuan siap untuk Anda.",koleksi batik tradisional indonesia kalong koleksi harga barang pamer ubah berkalaanda rasa alam batik museum tiket jangkau pandu tahu,positif,positif
"Museum yang mudah ditemukan, kecil dan indah untuk belajar tentang Batik. Mereka memiliki 3 ruangan tentang sejarah batik, perbedaan batik dari seluruh Indonesia, dan batik dari Pekalongan. Mereka menawarkan pelatihan membuat batik sendiri.",museum mudah temu indah ajar batik milik 3 ruang sejarah batik beda batik indonesia batik kalong tawar latih batik,positif,positif
"Museum yang bagus. Koleksi yang bagus.
Tiket sudah termasuk pemandu wisata. Sesampainya di sana, mereka membuka 2 pameran, padahal seharusnya 3.",museum bagus koleksi bagustiket pandu wisata sampa buka 2 pamer 3,positif,positif
Anda dapat merasakan Bateng yang istimewa dan indah.,rasa bateng istimewa indah,positif,positif
Tempatnya kecil tapi punya koleksi menarik,tempat koleksi tarik,positif,positif
Tempat yang bagus untuk dikunjungi jika Anda tertarik belajar tentang Batik. Kita hanya perlu membayar Rp 5K untuk masuk museum dan kita bisa belajar banyak hal tentang batik.,bagus kunjung tarik ajar batik bayar rp 5k masuk museum ajar batik,positif,positif
"Pekalongan adalah kota dengan warisan pasangan lilin tradisional, Batik, dalam Bahasa.  Ada berbagai macam karya seni Batik yang diilustrasikan di museum ini.
Biaya masuk adalah $10k Rp per orang, Dilengkapi dengan pemandu wisata berbahasa Inggris dari museum yang sudah termasuk dalam biaya.
Saya sangat senang memiliki pemandu wisata untuk menjelaskan dan mengilustrasikan berbagai jenis gaya Batik dengan bentuk gaya tradisional pedalaman dan pesisir, gaya Pagi Sore, gaya Papua, dan gaya Batik yang dipengaruhi Cina, India, Jepang.
Saya dari Taiwan dan ini layak untuk Anda kunjungi jika Anda kebetulan datang ke kota kecil namun menyenangkan ini dengan penuh gaya.
Sebuah kedai kopi terdekat bernama, Coffee and Beyond adalah perhentian pengujian lain yang harus Anda kunjungi sebelum berangkat ke stasiun kereta.",kalong kota waris pasang lilin tradisional batik bahasa karya seni batik ilustrasi museum inibiaya masuk 10k rp orang lengkap pandu wisata bahasa inggris museum biayasaya senang milik pandu wisata ilustrasi jenis gaya batik bentuk gaya tradisional dalam pesisir gaya pagi sore gaya papua gaya batik pengaruh cina india jepangsaya taiwan layak kunjung kota senang penuh gayasebuah kedai kopi dekat nama coffee and beyond henti uji kunjung berangkat stasiun kereta,positif,positif
"Bayar tiket yang sangat murah dan dapatkan panduan untuk mengajak Anda berkeliling. Ini sangat layak. Pemandu akan menunjukkan kepada Anda semua koleksi di tiga ruangan terpisah.
Ruangan pertama diperuntukkan bagi batik Yogya dan Solo. Mereka adalah orang Jawa bagian dalam dengan aturan ketat dalam penggunaan batik. Setiap pola memiliki arti dan penggunanya masing-masing, terutama bagi para bangsawan.
Ruang kedua untuk batik pesisir, dari seluruh pesisir utara Jawa. Pola dan penggunaannya lebih liberal, dan juga lebih berwarna.
Ruang ketiga khusus batik Pekalongan. Anda akan melihat pola kreatif 2-in-1 bernama Pagi Sore dan juga Terang Bulan yang tidak terlalu rumit.
Jangan lupa untuk mengikuti workshopnya dan rasakan langsung perjuangan menciptakan kain batik. Staf sangat berpengetahuan dan ramah. Sangat direkomendasikan.",bayar tiket murah dapat pandu ajak keliling layak pandu koleksi ruang terpisahruangan untuk batik yogya solo orang jawa atur ketat guna batik pola milik arti guna masingmasing bangsawanruang batik pesisir pesisir utara jawa pola guna liberal berwarnaruang tiga khusus batik kalong pola kreatif 2in1 nama pagi sore terang rumitjangan lupa ikut workshopnya rasa langsung juang cipta kain batik staf tahu ramah rekomendasi,positif,positif
Pelajari sejarah dan proses pembuatan Batik. Museum ini menyediakan koleksi Batik dari seluruh Indonesia. Dan Anda bisa mencoba membuat batik sendiri,ajar sejarah proses buat batik museum sedia koleksi batik indonesia coba batik,positif,positif
"Jika Anda ingin mengetahui lebih jauh tentang Batik khususnya Batik Pekalongan dengan keistimewaan Batik Tiga Negeri (kain yang dibuat di tiga daerah berbeda: Lasem untuk warna merah marun, Solo untuk warna coklat kopi dan Pekalongan untuk mendapatkan warna biru nila); warna khas Batik Pekalongan (warna biru nila); dan motif khas Batik Pekalongan (pola jlamprang, menyerupai kain tenun patola ganda yang dibawa oleh saudagar India dahulu kala), Anda patut mengunjungi museum ini.",batik batik kalong istimewa batik negeri kain daerah beda lasem warna merah marun solo warna coklat kopi kalong warna biru nila warna khas batik kalong warna biru nila motif khas batik kalong pola jlamprang rupa kain tenun patola ganda bawa saudagar india patut unjung museum,positif,positif
"Pengetahuan saya tentang batik bertambah cukup signifikan. Anda bisa mencoba membuat batik seukuran saputangan dengan kombinasi cap (stempel) dan tulis (gambar tangan), jangan lupa berikan sedikit tips kepada pengrajinnya.",tahu batik tambah signifikan coba batik ukur saputangan kombinasi cap stempel tulis gambar tangan lupa tips rajin,positif,positif
Salah satu tempat bersejarah di Pekalongan. Museum Batik menyimpan ribuan batik nusantara yang dirangkai dengan estetika tinggi dan sangat terjangkau bagi semua kalangan baik dari harga tiket maupun lokasi.,salah sejarah kalong museum batik simpan ribu batik nusantara rangkai estetika jangkau kalang harga tiket lokasi,positif,positif
"Terletak di Kawasan Kebudayaan Jetayu. Lokasinya bersebelahan dengan masjid. Tempat ini juga dekat dengan Gereja Kristen Indonesia, Klenteng Po Anh Tian, ????Gereja Katholik Santo Petrus, Kantor Pos (gaya lama dan masih berfungsi), GOR Jetayu juga. Disekitarnya terdapat semacam lapangan atau alun-alun untuk jalan-jalan dan berkumpul bersama teman-teman. Beberapa tempat kuliner bisa ditemukan di sekitar seperti tahu gejrot, mie ayam, es buah, dll. Anda bisa mencapai tempat ini menggunakan transportasi online, angkot (tidak yakin berapa jumlahnya), becak, atau ojek konvensional apa pun yang ada di sana.",letak kawasan budaya jetayu lokasi bahan masjid gereja kristen indonesia klenteng po anh tian gereja katholik santo petrus kantor pos gaya fungsi gor jetayu sekitar lapang alunalun jalanjalan kumpul temanteman kuliner temu gejrot mie ayam es buah dll capai transportasi online angkot becak ojek konvensional,positif,positif
Anda dapat mempelajari segala hal tentang motif batik dari berbagai tempat di Indonesia di sini. Memperluas dan memperluas pengetahuan anda tentang batik tradisional indonesia..,ajar motif batik indonesia luas luas tahu batik tradisional indonesia,positif,positif
Museum yang bagus dengan 3 ruang utama untuk memajang batik. Tersedia panduan dengan beberapa wawasan berguna. Puncaknya adalah aktivitas membatik sendiri.,museum bagus 3 ruang utama pajang batik sedia pandu wawas guna puncak aktivitas batik,positif,positif
Museum yang berpengetahuan luas dan pemandu wisata yang menawan,museum tahu luas pandu wisata tawan,positif,positif
Diskusi yang menyenangkan di museum,diskusi senang museum,positif,positif
"Tempat yang bagus untuk mendidik tradisi lokal, khususnya BATIK",bagus didik tradisi lokal batik,positif,positif
saya mendapat lebih banyak pengetahuan tentang batik,tahu batik,positif,positif
Tempat yang bagus untuk dikunjungi dan mengetahui proses membatik.,bagus kunjung proses batik,positif,positif
Presentasi batik yang sangat bagus di seluruh dunia dan indonesia. Panduannya bagus dan memungkinkan Anda mencoba mbatik*,presentasi batik bagus dunia indonesia pandu bagus coba mbatik,positif,positif
Salah satu tempat wisata di Pekalongan. Anda bisa melihat berbagai macam batik dari berbagai daerah di Indonesia dan batik khas Pekalongan.,salah wisata kalong batik daerah indonesia batik khas kalong,positif,positif
Kita bisa mempelajari sejarah batik. Panduan ini sangat baik dan informatif,ajar sejarah batik pandu informatif,positif,positif
"Ini museum batik yang bagus, perlu banyak hal yang harus dilakukan dalam hal kebersihan dan beberapa informasi hilang ...",museum batik bagus bersih informasi hilang,positif,positif
Tempat yang bagus untuk belajar tentang batik. Koleksinya banyak dan panduannya juga lengkap,bagus ajar batik koleksi pandu lengkap,positif,positif
Tempat yang sangat bagus dengan banyak batik bersejarah dari seluruh pulau di Indonesia. Kamu harus pergi.,bagus batik sejarah pulau indonesia pergi,positif,positif
Semua tentang sejarah batik,sejarah batik,positif,positif
Tempat yang bagus untuk belajar dan menghargai warisan kita sendiri khususnya. tentang batik,bagus ajar harga waris batik,positif,positif
Estetika sama sekali??,estetika,positif,positif
"tempat yang bagus yang bisa saya pahami tentang batik, sesuatu yang istimewa yang tidak saya dapatkan di tempat lain.",bagus paham batik istimewa dapat,positif,positif
"Ini pengalaman yang bagus untuk membuat batik sendiri di sini, terima kasih telah melayani kami",alam bagus batik terima kasih layan,positif,positif
Museum yang bagus. Kamu juga bisa belajar maje batik,museum bagus ajar maje batik,positif,positif
?????????? ,,positif,positif
keren,keren,positif,positif
Bagus,bagus,positif,positif
"Bangunan tua yang bagus, informasi bagus tentang batik frim pekalongan dan daerah lainnya",bangun tua bagus informasi bagus batik frim kalong daerah,positif,positif
Tempat yang bagus untuk mengetahui tentang: sejarah batik kami,bagus sejarah batik,positif,positif
Tempat yang bagus jika Anda tertarik dengan kain tradisional yang disebut Batik,bagus tarik kain tradisional batik,positif,positif
"Berkelas, mengagumkan, klasik, modern..
Tradisional, landmark jalan Pantura Indonesia..",kelas kagum klasik moderntradisional landmark jalan pantura indonesia,positif,positif
Tempat yang bagus untuk membeli batik. Banyak toko di dalam tempat itu,bagus beli batik toko,positif,positif
"Museum ini menceritakan kisah yang luar biasa, panduannya profesional dan bermanfaat",museum cerita kisah pandu profesional manfaat,positif,positif
Museum Batik...Semua tentang batik...,museum batiksemua batik,positif,positif
Penjelasan bagus tentang proses membatik,jelas bagus proses batik,positif,positif
"Museum sejarah yang bagus, traveler harus mengunjungi tempat ini",museum sejarah bagus traveler unjung,positif,positif
Daerah Jetayu,daerah jetayu,positif,positif
Sangat informatif dan menarik,informatif tarik,positif,positif
"penjaga dan pemandunya profesional, tiket mumer",jaga pandu profesional tiket mumer,positif,positif
Bagusuuus,bagusuuus,positif,positif
Seluruh warisan yang patut kita lestarikan,waris patut lestari,positif,positif
Anda bisa belajar cara membuat Batik Tulis,ajar batik tulis,positif,positif
Saya suka tempat ini,suka,positif,positif
"mengelola koleksi kain batik dengan baik...
cobalah sendiri membatik disini...",kelola koleksi kain batik baikcobalah batik,positif,positif
Pengungkapan sejarah batik indonesia :)),ungkap sejarah batik indonesia,positif,positif
"Layak untuk dikunjungi, terutama pembuatan batik langsung",layak kunjung buat batik langsung,positif,positif
Bagus,bagus,positif,positif
drivernya ramah dan jelas,drivernya ramah,positif,positif
Panduannya sangat bagus,pandu bagus,positif,positif
Tempat yang asyik untuk mempelajari segala hal tentang batik,asyik ajar batik,positif,positif
sangat mendidik.,didik,positif,positif
Datang ke sini untuk belajar lebih banyak tentang batik,ajar batik,positif,positif
Kerrn,kerrn,positif,positif
Workshop mencoba membatik,workshop coba batik,positif,positif
Belajar banyak tentang sejarah batik...,ajar sejarah batik,positif,positif
Semua jenis batik sudah jadi,jenis batik,positif,positif
Oke,oke,positif,positif
Buatlah mempelajari sejarah palsu,buat ajar sejarah palsu,positif,positif
Alhamdulillah... Puas berkunjung,alhamdulillah puas kunjung,positif,positif
Tempat yang bagus,bagus,positif,positif
Informasi yang sangat berguna tentang batik,informasi guna batik,positif,positif
"Cantik dan mendidik, saya sangat menikmatinya",cantik didik nikmat,positif,positif
Koleksi batik tercantik,koleksi batik cantik,positif,positif
"Kuno, klasik, tradisional dengan gaya modern",kuno klasik tradisional gaya modern,positif,positif
Wooow sejarah batik sudah hilang,wooow sejarah batik hilang,positif,positif
Tempat yang bagus untuk belajar tentang batik,bagus ajar batik,positif,positif
Tujuan yang bagus,tuju bagus,positif,positif
Bagus sekali,bagus,positif,positif
Bagus,bagus,positif,positif
cakepp,cakepp,positif,positif
Sakporeee,sakporeee,positif,positif
Oke,oke,positif,positif
Pengalaman yang sangat bagus,alam bagus,positif,positif
Tempat bagus pelayanan bagus,bagus layan bagus,positif,positif
Batik,batik,positif,positif
Oke,oke,positif,positif
Terbaik,baik,positif,positif
Bagus,bagus,positif,positif
batik...aku menyukainya,batikaku suka,positif,positif
Bagus untuk belajar,bagus ajar,positif,positif
Klasik,klasik,positif,positif
tempat warisan,waris,positif,positif
Tempat yg bagus untuk menambah pengetahuan seputar perbatikan. Terus berbenah n perbanyak koleksi n event di museum ini. Lestari batik Indonesia.,yg bagus tambah tahu putar bati benah n banyak koleksi n event museum lestari batik indonesia,positif,positif
Tempatnya cukup bersih dan nyaman. Ada cukup banyak koleksibatik yng bisa dinikmati dan ada ruang workshopnya,tempat bersih nyaman koleksibatik yng nikmat ruang workshopnya,positif,positif
"Parkir luas.
Lokasi depan bundaran titik 0 KM Pekalongan.
Banyak penjual makanan 'n minuman gerobak seberang Museum.
Didepan Museum juga ada penjual batik yang gelar dagangan di jalan dekat pintu masuk.
HTM = 7 K.
Tempat adem 'n asri, tapi sayang kecil.
Ada 3 ruangan :
1. Ruang patung mengenakan kain batik 'n macam"" contoh kain batik dari berbagai daerah.
2. Ruang peralatan untuk membatik.
3. Ruang belajar membatik (batik cap & batik tulis). Di sini dikasih kain putih berbentuk segiempat gratis, trus bisa praktek mencetak 'n menulis.
Pegawainya ramah.
Qta akan dijelasin tentang macam"" batik di sana.
Tersedia toilet yang cukup besar 'n cukup bersih.
Ada tempat jual makanan & minuman + oleh"" seperti dompet batik, gantungan kunci, dll. Harga juga terbilang terjangkau.",parkir luaslokasi bundar titik 0 km pekalonganbanyak jual makan n minum gerobak seberang museumdidepan museum jual batik gelar dagang jalan pintu masukhtm 7 ktempat adem n asri sayang kecilada 3 ruang 1 ruang patung kena kain batik n contoh kain batik daerah2 ruang alat membatik3 ruang ajar batik batik cap batik tulis kasih kain putih bentuk segiempat gratis trus praktek cetak n menulispegawainya ramahqta dijelasin batik sanatersedia toilet n bersihada jual makan minum dompet batik gantung kunci dll harga bilang jangkau,positif,positif
"First time kesini.
Tiket murah meriah. Pengunjung didampingi guide yg super ramah. Diakhir sesi ada praktik membatik langsung dgn canting. Untuk anak² TK menggunakan metode cap. Hasil praktik boleh dibawa pulang.
Keren!",first time kesinitiket murah riah unjung damping guide yg super ramah akhir sesi praktik batik langsung dgn canting anak tk metode cap hasil praktik bawa pulangkeren,positif,positif
"rekomen buat yg mau mengenal batikk, disini jg diajari buat ngebatik pake canting??????",rekomen yg kenal batikk jg ajar ngebatik pake canting,positif,positif
Bulan puasa nutup. Musium batik yang ada di Pekalongan. Namun jarang terkenal karena kurangnya promosi atau kerja sama dengan instansi instansi di kota Pekalongan dan sekitarnya. Bahkan anak sekolah kalau studi tour ke luar kota tanpa mampir ke musium di kota Pekalongan padahal terkadang hanya banyak jalan²lan dan minim pengetahuan yang di dapat dari studi tour.,puasa nutup musium batik kalong jarang kenal kurang promosi kerja instansi instansi kota kalong anak sekolah studi tour kota mampir musium kota kalong terkadang jalanlan minim tahu studi tour,positif,positif
"Gedung dengan arsitektur Belanda berhasil membangkitkan nuansa bersejarah, walaupun isi dari museum ini tidak benar-benar mengulas sejarah batik. Terdapat 3 ruang pamer yang menunjukkan beragam motif batik tiap daerah di Indonesia. Penjelasan yang tertera pada peraga ditunjang dengan guide dari museum. Di samping 3 ruang pamer, ada pulang ruang workshop untuk pengunjung bisa mencoba membatik. Untuk bisa melakukan proses membatik dari nol, pengunjung harus reservasi dulu.",gedung arsitektur belanda hasil bangkit nuansa sejarah isi museum benarbenar ulas sejarah batik 3 ruang pamer agam motif batik daerah indonesia jelas tera aga tunjang guide museum samping 3 ruang pamer pulang ruang workshop unjung coba batik proses batik nol unjung reservasi,positif,positif
Recomendded buat penggila batik mania...  Bisa nambah wawasan ketika kemusium ini..  Bisa langsung praktek bikin batik.  Liat2 alat2 untuk membatik dan jenis2 kain untuk membatik.  Bisa juga menulis kenang2an dr kertas untuk ditempel disalah satu tempat yang sudah disediakn dimusium ini,recomendded gila batik mania nambah wawas kemusium langsung praktek bikin batik liat2 alat2 batik jenis2 kain batik tulis kenang2an dr kertas tempel salah disediakn dimusium,positif,positif
Walau tidak terlalu luas namun sudah bisa mewakili batik. Di sini tidak saja dipajang batik Pekalongan tapi juga batik hampir dari seluruh Indonesia. Guidenya juga ramah dan atraktif dalam menjelaskan sejarah batik. Di akhir kunjungan anda akan ditawari untuk mebatik dalam sepotong kain. Dan hasilnya bisa dibawah pulang sebagai oleh-oleh.,luas wakil batik pajang batik kalong batik indonesia guidenya ramah atraktif sejarah batik kunjung tawar mebatik potong kain hasil bawah pulang oleholeh,positif,positif
Tempat wisata kebanggan Kota Pekalongan. Berisi berbagai macam kain batik lengkap dengan informasinya. Tiket masuk 7 ribu Rupiah. Ada juga sesi praktek membatik bagi anda yang ingin memiliki pengalaman mewarnai kain dengan canting dan lilin.,wisata banggan kota kalong isi kain batik lengkap informasi tiket masuk 7 ribu rupiah sesi praktek batik milik alam warna kain canting lilin,positif,positif
