content,score
Rekeningku Gak bagus kenapa Minimal Deposit sama jual/beli nya 100 ribu apa gak bisa di kecil kan lagi dan fee nya yang besar.,1
Tolong perbaiki lagi.. habis di update susah dibuka,3
Good,5
"Setelah saya gunakan ini aplikasi ternyata emang bener apa ada nya dri komen2 dibawah ini, oleh karena itu harus di Selesaikan urusana didalm lalu uinstal aja deh",1
Ok.......,4
"Tipu-tipu, naik ga bisa jual, tunggu amblas baru bisa",1
APK SERING EROR,1
Haduuuuh kenapa kok jadi ada minimal jual dan minimal beli... hadeh gk bisa jual padahal udah pasang banyak... mohon kerjasamanya min...,1
Aplikasi sampah......❌❌❌ Bagus pakai Tokocrypto atau Indodax Atau exchange nomor 1 dunia Binance,1
Sering maintainence dan perbaikan kalau sdh salah satu crypto naik kenceng .... aneh,1
Makasih rekeningku,5
Sampe kapan min bisa beli dogecoin?,1
Good,5
"Gw kasih bintang satu dah, rekku ANTIKRITIK NAJIS, dikritik langsung di block gw dari tele NAJIS NAJIS, Udah klo ada coin naik tombol JUAL sm BELI nya di lock gk bisa jual beli mksdnya apa coba NAJIS SEKALI LAGI",1
Aplikasi ini bagus... Namun knapa update update trus ya,1
Siiippp,4
Kok tidakbisa di instal di hp xiaomi redmi 5A yaa?bmohon bantuannya,1
"Sangat lambat verivikasi lambat ,🤯",1
good,5
Saya menjalankan versi web. Biaya penarikan 20% dari total dana yang ditarik. Mana ada untungnya lagi. Yang untung cuman pihak rekeningkue. Payah dah nipu ni orang,1
Terus kembangkan biar ga error 👍,5
Oj,3
Mantap,2
Aplikasi busuk,1
Good,4
Top bgt dah!!!,5
Maaf ini gimana ya? 7kenapa minimun jual belinya tiba2 lonjak ke 300k? Apa maksudnya ini? Apa agar trader yg nyangkut cutloss gede apa gimana? Syukur2 yg trading modal segede gajah. Yg kecil2 nantinya gimana? Ini apk atau perusahaan atau broker atau apapun ini usaha namanya bukan lagi sebagai fasilitator menurut saya. Tapi udah ngerampok dengan cara halus atau semacamnya. Kalo seperti ini kebijakannya ya mending cek toko sebelah deh. Kayaknya lebih banyak lebihnya. Sekian ya. Hati2,1
Ok,5
aplikasi yang sangat membantu terus kembangkan ulasan yang negatif ialah orang bodoh,5
"trimakasih kepada team rekeningku karena sangat membantu orang yg memeberi ulasan negatip hanya orang bodoh,,harap di maklum yang memberikan ulasan negatip itu orang yg baru kenal dunia cryptocuryn jangan hiraukan orang yg mengulas ulasan nepatif,,saya harap terus kembangkan atau tetap bertahan atau semaksimal mungkin apalagi di era yang akan datang dari prediksi saya dan pengalaman saya yg telah di alami,,uang digital atau yang di sebut BTC lebih banyak di gemari oleh seluruh dunia.",5
"Minta di Update, saat di Update muter2 aja dari tadi,,,,",5
Good,4
Mantap,5
Update mulu,1
Is good,5
Mantap banget 👍👍👍,5
"Terimakasih REKENINGKU, Aplikasi yg sangat berguna, dan banyak Manfaat, 👍🏻👍🏻👍🏻👍🏻",5
Good,5
"udah up date malah di suruh update lagi, gmna min?",5
Secara sepihak,1
sangat baik,5
Good,5
Sering eror DOGE naik ke 1100 gabisa dijual!!!! Eror dan eror !!!,1
mantappp,5
"aplikasi sangat buruk, jangan download dan invest yang punya dana besar pasti rugi besar invest di rekeningku... percuma ijin resmi pemerintah juga, ketika mahu untung besar tidak bisa transaksi... sampah tidak proporsional",1
Makin parah makin kesini update ga berguna terus,1
reku memang josss,5
"Kenapa setelah update ini minimal buy btc harus 100.000...sebelum update minimal buy btc bisa di angka 30.000 jdi kecewa sya. Sementara untuk penarikan 50.000 potongannya 30.000 gimna member bisa up saldonya dengan cara ikut trading btc, sdngkan membernya rata hanya pengepul token2 receh dri telegram,mining atau grab bonus cctip. Tolong di pertimbangkan lgi untuk minimal buynya. Jdi sementara sya ksh bintang 2 dulu.klu sdh bisa buy minimal 30.000 saya update lgi ke bintang 5",2
Sekarang Minimal transaksi jual dan belinya mahal.tolong dirubah lagi sistemnya,3
Ok,4
Sangat membantu,5
"saya sangat menyesal dengan aplikasi ini,, kemaren saya trading di doge, pas nyampek harga tinggi saya ingin jual,, ternyata doge saya gak bisa dijual,, sehinggal harga doge turun kembali,, setelah harga doge turun kembali ternyata doge bisa di jual...😥😥😥",1
Ok sangat baik rekening ku,5
"Innalilahi wa innailaihi rojiun, telah berpulang ke Rahmatullah Rekeningku binti dot com, tenang di alam sana 😂👍",1
Saat koreksi gak biss jual beli,1
Bye bye rekeningku tenang di sana ya 😁,1
"App nya bagus, jangan terlalu sering Maintenance 🙏",5
"Minim Deposit sekarang 500 ribu 🤣🤣🤣🤣🤣🤣,lebih baik gunakan PINTU atau TOKOCRYPTO....Say Good Bye REKENINGKU 👎👎👎👎👎👎👎",1
Bagus,5
Makasih buat rekeningku,5
Good,5
Segini aja dulu kalau ada lebih akan ditambahkan,4
Oke,5
Mantap,5
bagus sekali,5
"Mau jual malah eror hadeuh -.-"" terus skrg mesti minimal 300rb kalo mau jual, top up 500rb 😩😩😩😩😩",1
"Kenapa setelah saya update aplikasi ini minimal depositnya menjadi minimal 500.000,-?? Padahal sebelumnya 10.000 sd 20.000 masih bisa? Mohon penjelasannya",2
App busuk !!! Buat yg blom instal mnding jngan Karna dsni hanya menguntungkan BANDAR.,1
MARKET SEPI DIA LANCAR MARKET RAME DIA GAK BISA JUAL ANEH,1
"Rekeningku sepertinya suka2 mereka aja..sebentar2 maintanance, batas transaksi rubah2..dari 30 ribu jadi 300 ribu terus 100 ribu..ini aplikasi apa sich? Malah merugikan",1
Masih dipelajari,5
Good,5
Rekeningku aplikasi paling ok,5
Sangat bagus.. Cuma perlu tambahan saja untuk transfer bank nya jgn hanya bank Permata,5
Suka suspend coin,1
Kalau lagu pump kenapa ga bisa beli atau jual woy... Gak jelas aplikasi ini gue jadi rugi mau jual tapi ga bisa,3
kalo ada coin yang lagi up / down . pasti alasan maintence . padahal itu hanya otak otakan mereka aga mereka profite bnyak . dari hasil trade yang lagi naek . contohnya saat doge naek drastis . ... apk sih lumayan . tapi otak nya jahat .ingin menang bnyak sendiri,1
Amazing,5
Semoga lancar terus,5
Good,5
Scam,1
Ok,5
Good,5
Doge lagi naik kemarin terus gk bisa jual kocak wkwkwkwkwkw,1
"Setiap ada coin yg Pump selalu MT ,,,, Parahhh",5
Mantap,5
Membantu untuk pemula,5
Pembelian crypto skrg naik terus dari minimal beli 10k skrg minimal beli per transaksi 300k so sad.....,2
"kecewa,, pindah sebelah aja",1
Mantul,4
Aplikasi dgn biaya murah untuk transaksi,5
Good,5
Good,5
Mantab,5
Gk bisa mengkondisikan setiap situasi yang terjadi di dunia cryptocurency. Maka dari itu anda akan merasakan kehilangan konsumen yang selama ini bertahan bersamamu. Butuh saran atau masukan bisa kirim email kepada saya.,1
"Untuk sementara saya kasi 4 bintang dulu,krn saya blom coba deposite.😊",4
Mantap,5
Cocok,4
Cukup bagus low blum paham,5
Jayaa teruus rekeningku,5
Mantap,5
Tingkatkan aplikasi menjadi yang terbaaaaek,3
"Tambah lagi muatannya, biar ga down kalo lagi traffic",1
"Saya br belajar pakai aplikasi ini. Memang bbrp wkt sempat maintenance lama. Tp saya tdk terlalu ambil pusing krn bukan trader harian. Jd setelah deposit & beli, saya diamkan. Kmrn DOGE saya naik 500% lbh dr 129 ke seribuan. Proses jual cepat. Proses withdraw jg cepat. Bbrp menit lgs masuk rekening. Entah kalau di orang lain prosesnya ada yg bermasalah. Tapi pengalaman saya menggunakan aplikasi ini cukup baik. Saran: turunkan minimal deposit. Awal saya setor 100 ribu udah bisa. Skrg kok jd 500.",5
mantul,5
Bagus,5
Peruhaan yang berkomitmen.....,4
Good luck,3
Mantap,5
"Maintence selesai sya apeesiasi dengan naikan star, tp masih 3 dlu, soalnya klo ada koin yg naik more than 100% langsung gk bisa di transaksikan jual/beli.. Klo gtu kan repot.. Wkwkw",3
Sering telat jual aset. Ketika harga sudah naik turun jadi rugi waktu,4
"Cukup kecewa ketika kemarin Doge & Holo Profit tinggi tapi tidak bisa ""sell"" untuk waktu yang lama. Ketika bisa transaksi minimal harus 300K. Untung udah diturunkan 100K. Semoga bisa diperbaiki dan ketika profit tinggi biarkan trader trader bisa melakukan sell ""dgn minim transaksi 100K """,2
Mudah,5
Gara2 pake aplikasi ini jadi boncos,1
Kenapa ini Reku. Livechat kurang respon. Wd Doge saya belum dapat Txid. Mohon segera diproses. Untuk sementara jangan gunakan reku dulu hingga betul2 beres. Saya akan naikkan bintang setelah beres. Trimakasih,1
"Sebenernya UI-nya termasuk yg paling bagus dan mudah digunakan diantara broker2 yg saya gunakan saat ini. Tapi sisi UX-nya belum maksimal, karena sering sering maintenance dan tidak bisa beli/jual. Saya sering kehilangan momen buy dan sell di beberapa koin favorit. Kecewa sih, saya harap Rekeningku semakin stabil servernya dan bs memberikan pelayanan terbaik bagi user. Bintang 2 dulu ya, kl sudah stabil bintang akan naik sendiri. Semangat 🔥",2
Kenapa pas harga turun sama naik mau beli ngga bisa ?,1
Sangat mudah untuk menjalankannya,5
Kenapa dlam satu hari tiba2 nda bisa beli/jual ? N tiba2 hrga beli /jual berubah drastis ...dri 30K jdi 300K Perubahnnya pun dalam 1 hari.bkin jengkel Pagi ni jadi 100K ..nda konsisten sx bh ni aplikasi lama2... N d transaksi ad yg melakukan jual beli dbwa 100K bsa. Betul2 permainan ni? Banyak sx tipu2nya. Untunglah belum sy deposit lagi2. Langsung q WD. Nti ksi bnyk yg ksi bintang 5 ru q DP lagi,1
Not reccomended,1
Bagus dan mudah peng operasiannys,5
minta tolong kepada pihak rekeningku untuk di tingkatan lagi sistemnya karena masih banyak maintenance . terimakasih,5
Aktipkan rekeningku,1
Simple buat pemula yang menikmati exchange money to crypto,5
Jos,5
Selalu ga bisa u trading(jual atau beli) jika hrga naik tinggi...,2
mantap rekeningku,5
"Saya kasih bintang 3 dulu ya, krn sering bikin kebijakan yang tiba² tanpa ada pengumuman dulu dan juga sering ngeblank saat koin kripto lagi pump. Sangat mengganggu saat asik bertrading... Semiga Rekeningku terus selalu adakan perbaikan dlm segala hal.",3
Cukup baik,4
Kembalikan Doge saya atau saya laporkan ke pihak berwajib,1
Mantap,5
siap..siap mantap,5
Sampah taiii Aplikasi Busuk unistal semua hanti Binace,1
Payahhh,1
Buruk,1
Siip,5
Good,5
Hancur apk gra2 pemain Saham masukan ababil semua labil bapeeran pula.. Chuazkkk Jadilah investor bukan trader,5
Sangat baik,5
"APLIKASI CRYPTO TERBURUK dari smua aplikasi crypto yang ada , ADA YG MAU COBA ? SILAHKAN !!",1
APLIKASI SAMPAH.. PAS NAIK GA BISA DIJUAL.. AWAL PROMOSI 10RB BISA TIBA2 JADI 300RB.. SKRG NYANGKUT DIDALAM GA BISA DIJUAL,1
"Doge saya gak bisa di jual, minimal deposit tiba-tiba jadi 500rb. Minimal beli harus 100rb. Aplikasi busuk!!!!",1
"Saya punya doge 30 ribu, dan setelah update, transaksi jual/beli minimal 100ribu.. bagaimana ituu",1
Duit gua balikinn,1
Merugikan!!!,1
Mending hapus aja ini exchange,1
EXCHANGE TOLOL!!!!,1
EXCHANGE PALING CACAT!!!!,1
ADMINNYA TUKANG NGENTOD NAIKIN HARGA PEMBELIAN SEMBARANGAN!!!!!,1
Useless,1
Maaf ya gua unistal. Niatnya mau trading nyari keuntungan yg ada malah saat harga naik tiba2 di freeze gk bisa ngapa2in. Pindah ke indodax or finance aja. Bye,1
JANGAN DI DOWNLOAD. MERUGIKAN BANYAK ORG. PERCYALAH DRPD NYESEL,1
"29 Januari 2021 Sengaja bintang lima biar dibaca!!! Jangan Nanggung-nanggung bos!!! Bikin jual beli minimal 1 Triliun aja baru bisa jual beli. Rp100.000 masih kecil, biarin yang jadi member tetap para cukong² aja. Member Rekeningku kabur, MAMPOOOS LHOO!!!! 🖕🖕🖕. Konsisten bos!!! Jual beli min 10k yang bikin RekeningKu naik daun. RekeningKu LABIL 😅😅😅😂😂🤣🤣🤣",5
Afk sampah.. jangan instal,1
Saya perbaiki ulasannya karna perlahan performa semakin bagus dan withdraw ke rekening pribadi langsung masuk,5
"Gua udh lama bisnis crypto, pertama nyobain rekeningku gila cepet banget 1 malam jadi akunku, fix langsung beli bitcoin cas, etherum dan HOT, crypto bakal turun kira2 2021",5
"Makin banyak update, makin banyak yang main malah jadi gak enak sekarang, biasa bisa deposit min 10k sekarang tak bisa, jual pun sekarang minimal 100k, lucu ya seharusnya makin lama makin memudahkan user, kalau kayak gini banyak yang lari pemula",1
Jangan pernah menyimpan aset Anda disini saya korbannya manajemen nya tidak profesional ketika anda membeli dengan harga rendah dan aset Anda melonjak mereka mencurinya dengan alasan maintenance,1
"Kenapa skrg gk bisa jual, mo jual kok jadi ada minimumnya, kapan nih diperbaiki",1
Sering maintenance kalau harga coin lago naik banyak,1
Bye 👋 rekeningku deposit via dana sekarang mahal bro 😎 otw pindah,1
sekedar solusi buat kawan trader coba buka situsnya di google dulu. pihak rekeningku tolong di perbaiki. kayaknya banyak bug di aplikasinya.kasus saya. saya tidak bisa login. tombol login nya muter-muter terus tidak bisa di klik. klo di situsnya aman.thx,3
Kenapa mau deposit ga ada bank BCA lagi? Malah skrng mandiri dan permata☹️ minimal beli Jagan 300rb dong 😭,4
Ini giliran harga naik mau jual kok g bisa aplikasi macam apa ini,1
Sudah oke. Tambahin dong list bank transfer nya.,4
"APLIKASI SAMPAH. KETIKA NAIK, GAK BISA DIJUAL KETIKA TURUN BISA JUAL. MASA MINIMAL JUAL BELI 300 RIBU SEKARANG. JANGAN DOWNLAD SEBELUM NYESAL. SAMPAAAAH",1
"Aplikashit bususk, masak sering MT+minimal beli Ama jual harus 300nribu.injnmah sama aja kayak money game",1
"Aplikasi anjinkkkkk ,najisss vagina ! JANGAN PERNAH INSTALL APLIKASI INI ! Aplikasi SAMPAH ! SEENAK UDELNYA ,LIMIT SELL TIBA2 BERUBAH 300K ,BIADABBBBBBB !!!!!BGST !!!!!",1
Gila. Waktu harga naik dimaintence. Minimal jual dinaikkan dari 30rb jadi 300rb. Gimana mau jual pas harga tinggi?? Bapepti tolong ditindak broker kayak gini suka mengubah aturan seenaknya yang merugikan investor kecil,1
Tiba2 minimal pembelian 300.000..walahhh,1
Aplikasi paling buruk,1
dah tutup aja platform ini .konyol tau nggak cara kalian ngeraup untung,1
"Sangat tidak direkomendasikan. Tiba2 ada perubahan minimal transaksi tanpa ada pemberitahuan yang cukup lama. Awalnya 10k, 30k, dan 300k. Sama aja pencopet berbulu domba. Kasihan yang beli cuman 30k percoin gak bisa jual. Nanti tiba2 transaksi minimal 3jt. Kan ribet",1
"Buy and sell Di naikin jadi 300 , lagi Pump malah MT huhhh",1
aplikasi edan. tiba tiba minimal deposi 500k. buy and sell 300k. apa ga mikir buat kawan kawan yang saldonya dibawah 500k? astagaa. parah sih ini. kalo sampe viral udah ga aman lagi nih buat pemula.,1
Aplikasu gak guna waktu udh untung selalu MT lebih baik pindah saja ke binance rugi bener dowload ini aplikasi kayak ada permainan didalan palikasi ini setiap naik tinggi waktunya jual eh malah Mt trs2an sdgkan waktu turun normal saja merugikan sekali jangan dowload apliksi ini,1
Awass gabisa withdraw,1
Bener2 parah dah.waktu aset saya Terbang.malah nggak bisa dijual.mending yang pada mau download.pada baca dulu dahh komentar nya daripada kayak yang lain,1
"Aplikasi eror mulu, giliran doge mau meningkat aplikasi eror",1
"Aplikasi gak jelas, giliran mau jual asset tiba-tiba"" tidak bisa, dan di wd proses selesai tapi saldo tidak masuk. Jangan download aplikasi ini tidak rekomended untuk berinvestasi.",1
kenapa aplikasinya sering gak bisa beli waktu coin nya lagi naik,1
Ganti aplikasi Laen aja,1
Gak jelas gak jelas.. Mengubah rule tanpa pemberitahuan sebelumnya. Admin gk ngotak.. pindah platform aja udh.,1
"Sering maintenance ketika asset sedang Melonjak tinggi, kecewa",1
Sy br instal nh apk n coba beli DOGE sy udh cb beli wkt di hrg 1.000 tp ternyata tdk bs trs. Kmdn hrg turun ke 580 sy cb beli lg ternyata bisa. Trs hrg naik di atas 600 ternyata tdk bisa beli maupun jual. Lah kl hrg lg tinggi trs kita gak bisa jual SAMA AJA BOHONG KLO BEGITU.,1
Pas waktu lagi ada yang uptrend langsung deh ngga bisa jual atau beli. Bener bener gak rekomendasi. Mending ganti ke binance aja Edit: sekarang mau sell kudu minimal 300 ribu.. dah gila apa ya. Ga ada info sama sekali langsung aja gitu dinaikin.,1
"Buat yg mau join mending diurungkan niatnya, app ini penuh manipulasi, sering maintenance pas coin mulai profit dan min jual beli di sini sangat memberatkan bagi pemula mending join di sebelah",1
"rekeningku tidak asik tiba"" se enak yah saja membuat aturan tampa pemberitahuan, sekarang mau jual koin minim 300k, sementara coin"" saya pada nyangkut, seharus yah pihak terkait membuat aturan itu di beritahukan jgn main aturan sendiri",1
BUAT YG BACA !!! TOLONG KLIK (YA) PADA SEMUA ULASAN YG KASIH BINTANG 1 SATU Karna ini aplikasi CURANG bikin kebijakan sesuka hati. Aplikasi ini telah merugikan banyak member. HARUS KITA BERI PELAJARAN APLIKASI INI AGAR SADAR !!!,5
"selalu MT ketika ada cc yang naik tinggi, sudah lebih dari 3 kali kejadian begini dan ga ada perubahan sama sekali.",1
"Disaat harga naik semua ditutup, seperti ada mafia,mana tidak ada klarifikasi, mengecewakan, Bintang akan normal jika memang apk ini bener",1
Selalu mt klo naik! Payah,1
"Setiap market naik, selalu tidak bisa buy/sell",1
kenapa tida bisa beli doge dan hot? tolong diperbaiki,3
"Aplikasi TERBURUK yang pernah saya lihat... KALIAN PEMBOHONG, PENCURI DUIT RIBUAN ORANG! 😡😠🤬😈",1
Parahh rekku smeua uang nyangkut di 5 koin cryponyee gk bisa sell harus min.300.00 gk ada info apa apa tolollll,1
"Mengecewakan.. maintenance hampir tiap bulan , malah geser mau ke tiap Minggu keliatan nya..terus ga ada pemberitahuan maintenance tentang apa, hanya waktunya saja itupun suka berubah2.. tombol buy/sell suka2 Rekku dimatiin saat ada crypto yg lagi DUMP keras.. Main2 nih Rekku, bakal banyak yang ninggalin.. keputusan saya pun udah bulat, tinggalin!!!",1
Ayolah diperbaiki. Jangan ubah ketentuan seenaknya jadi minimal 300k. Padahal sudah nyaman di reku.,1
"SUMPAH YA NI APK KEK TAYIK, UDAH SERING MT, MINIMAL DEPO NAIK, MINIMAL SELL JUGA NAIK!!! KLO DEPO OKE LAH NAIK SERAH ELU LAH MINIMAL SELL KENAPA JDI NAIK 100% NJRIT! COIN GORENGAN GWE NYANGKUT LAH NI GBLK",1
sering maintenance disaat genting,1
Aplikasi bagus wajib pake,4
"aplikasi ga bs jualan kl harga lgi bagus, ga cocok buat trading.. uninstall mending ke binance lbh stabil..",1
"Buy cell sering di ganggu, kecewa berat sih buat para konsumen",1
"Apa apaan, main kok minimal 300.000 sekarang, mau main kecil ga bisa haha",1
minimal transaksi tiba2 berubah jadi Rp300.000 tanpa pemberitahuan apapun.,1
"Minimal jual belinya 300rbu,gak sekalian 1 jta...tanggung amat.",1
Giliran harga pada naik gangguan terus payah tidak adil,1
"Kok jadi melambung tinggi harga jualnya min? Awal minimal 10k jadi 30k, lha sekarang kok jadi 300k minimal jualnya? Woy min, bikin aplikasi itu yg jelaslah gk usah bertele tele. Sorry gua kasih bintang satu dulu, kalo udah gk bertele tele,baru gua tambah tu 🌟",1
Ni kenepa sih kok minimal nya jadi 300.000 ribuh kemarin masih 30.000 ribuh apa mungkin besok bulan jadi 3 juat minimalanya,1
Setiap doge naik tinggi tidak bisa di transaksikan.. ada apa yah.. MT nya super sekali lama banget.. kalau sudah turun ke 100 rupiah baru tuh bsa transaksi.. bener2 merugikn investor..,1
Tidak ada pemberitahuan untuk kenaikan bid beli/jual,1
"Sering MT gak di waktu yg kurang tepat, buy and sell di lock saat lagi bagus2nya",1
Kacau,1
Ini sampahhh....!!!,1
"Tidak lebih hanya dari aplikasi sampahhh!! Asli kecewa dg semua peraturannya Gabisa tarik dana sama sekali Ja*c*k JANGAN DI DOWNLOAD !! NB: yg kasih bintang 5 direspon admin, yg pada kasi bintang 1 soal komplain apk busuk ini dibiarin (ga direspon). Mungkin karena kalian merasa menang ya nyolong duit kami AS***",1
Market sangat tidak layak digunakan karena ketika harga naik aplikasi/website donw seoalah olah tidak dapat digunakan ? Sudah waktunya kita pindah ke sebelah market sangat baik dump/pump server tetap stabil tidak seperti rekeningku,1
"Minimal buy/sell 300 rb, Jgn install .. Applikasi busuk 🤢🤢🤢🤮🤮",1
Minimal pembelian sama penjualan 300k. Trash,1
JELEK KALI PELAYANAN ADMINNYA. NAIKIN MINIMAL WD/DEPOSIT SEENAK JIDAT. KEK GINI DIAKUI SAMA BAPPEBTI??? TOLONG LAH YG FAIR. KITA TRADING NYARI UNTUNG BUKAN BUNTUNG. ADMIN SEMPAKKKK GAK JELAS!!!!!!! APALAGI SAAT HARGA COIN NAIK TIBA2 SEENAK JIDAT MAINTENANCE. DIKRITIK DIKIT DI TELEGRAM LANGSUNG MAIN BLOKIR.,1
"Parah, KAPOK.",1
"Tolong kembalikan seperti awal, minimal pembelian dan biaya penarikan",2
"Maaf sy turunkan bintangnya,,, sekarang minimal jual harus 300 rb",1
Sering maintance ...skg limit jual beli di taikin minimal 300rb ...udh gt admin x ga pernah respons keluhan member ...jgn mau pake nih aplikasi taiii,1
UNINSTAL AJA BRO SUMPAH NYESEL BGT DOWNLOAD NI APLIKASI YG ADA MALAH BUNTUNG BUKAN UNTUNG. ADMINNYA SEENAK JIDAT. HARGA NAIK PASTI DIBIKIN ERROR TIDAK BISA JUAL/MAINTENANCE. PINDAH AJA KE APLIKASI YG LAIN GPP FEE NYA AGAK MAHAL DIKIT TP AMANAH GAK KAYAK APLIKASI INI YG SEENAKNYA SENDIRI BIKIN NASABAH BANGKRUT,1
Masa gabisa dijual,1
Kenapa sekarang minimal jual 300rbu ?,1
"Kira2 dong...semakin memberatkan pengguna aja.. Transaksi minimal 10 ribu, lalu 30 ribu, lalu sekarang minimal 300 ribu. Besok takutnya minimal transaksi jadi 3 juta. Auto uninstal dooong",1
"Asli gw kecewa bangetzz sama reku,bikin w rugi ,parah,ketika koin naik susah d jual anjir eh pas udh turun baru bisa..,minimal transaksi tiba tiba di ubah yg tadinya 10 k ,jadi 300k tanpa pemberitahuaaan,biaya fee ny mahal,gk ada trc20,MT lama.. Buat kalian yg ingin download mending jangan asli nyesel w",1
"Ini exchange geje guys, suka ubah aturan sendiri.. Awale minimal beli jual 10k, naik jadi 30k, naik lagi 300k.. Dah gitu sering MT...",1
Hehehe,5
hati hati ini aplikasi penipu kemarin jual beli bisa rp30 besoknya jual beli rp100 setelah apdate pas saya mau jual rp 300. jadi uang saya gak bisa bisa di tarik jadinya,1
Mau ganti nama pengguna bagaimana cara nya.,3
Dasar Lu ah harga naik ga bisa di jual mari kita turunkan ratingnya,1
"Sumpah sih ini aplikasi sering bikin kesal, kalau lagi naik2nya bakal Maintenance, please perbaiki sblm ditinggal pelanggan",1
Terimakasih sudah mempersulit kami untuk bertransaksi,1
Sering eror,1
"Payaaah! Aplikasi payaaahh! Ini bukan main main bung, masaaa tiap kali harga naik , gak bisa melakukan jual/ beli. Tolong yg bener aja ini",1
"Aplikasinya sangat tidak siap,ketika ada coin yang sedang naik malah gabisa trade, alhasil nyangkut, rugi semua",1
"Mohon perbaikan servernya dipercepat, karena kami sebagai user dirugikan jika ketinggalan momentum utk bertransaksi crypto",3
Kerjasamanya sih ok. Tp kok buruk banget ya aplikasinya?. Mau JUAL gak bisa pas lagi naik2nya. Curang banget jadi bandar. Pindah lah yok ke binance. Developernya gk bisa bikin aplikasinya lebih baik. Duitnya di makan sih bukan buat aplikasinya lebih baik,1
Mau beli error mulu Maunya apa si Deposit dah 2 bulan ga berhasil jg,1
tidak usah di download apk sampah,1
developernya tidak niat bikin bagus tutup aja,1
"Kebanyakan mt saat ada coin yg pump, gini amat takut rugi",2
Sering errot ketika ada volume over transakasi 😑,1
Jangan mau download Pas murah market di mati kan pas mahal baru di hidupkan,1
Ketika mau jual malah ga bisa terus koinnya ga ada.,1
Kenapa DogeCoin nga bisa beli ?? Plis cepat diperbaiki,4
Suram sekali aplikasinya,1
"Sangat tidak rekomendasi, sering tutup jual beli koin",1
"untuk withdraw tambahin aplikasi ewallet nya,,kyak Dana,linkaja,dll.",3
"Apk lucu, cuma mau untungnya doang. Bagian harga naik gabisa jual, giliran turun bisa jual kan aneh yg ada minus cok. Rugi doang disini yg ada bye!!",1
ok,5
Aplikasi busuk.,1
"Sering MT, mau jual ditahan mulu. Merugikan investor aplikasi ini.",1
"W drop lah bintangnya, server tak kunjung diperbaiki, giliran aset pada naik ga bisa transaksi giliran aset turun baru bisa transaksi Parah, mending pada pindah aja ke indodax jangan instal ni aplikasi cuman bisa maen receh doang",1
Tolol,1
"TERIMA KASIH REKENINGKU, BERKATMU AKU TIDAK BISA TAKE PROFIT DAN NYANGKUTT.",1
Susah buat trading lemot di jual maupun beli dan sering maintenance,1
"Hati² kalau lagi pump parah nih apk MT, saewn binance atau ga idx indodax",1
Good,5
Payah...giliran mau jual ee market tutup sementara...ini udh yg ke 2 kali lho market doge tutup,1
untuk saat ini karena maintenance disaat koin lagi naik saya beri 1 bintang,1
"Sering banget MPlT ketika harga lagi pada UP, dan gabisa dijual",1
Aplikasi Busukkk... jgn di instal biar g nyesel.,1
"Temukan kalimat, mohon maaf atas ketidaknyamanannya. Silahkan tunggu maintene sampai batas hang belum ditentukan. Salam lemper",1
"MT kok selalu pas harga naik, kapan org bisa cuan kalo gini trus",1
Sering error jika ada koin yang naik di atas 50%,1
"Saya menggunakan rekeningku sudah hampir setahunnn.. Menurut ku bagus sekali aplikasi ini.... Namun saya memberikan saran aja... Tolong jangan sering sering maintance , kedua harga deposit nya turunin lagi ...",5
Jadi trading disini itu lucu. Giliran harga naik sistem bakal maintenance. Kaga percaya ? Coba aja biar greget wkwk,1
Doge naik ga bisa beli. Udah peak ga bisa jual. App scamer,1
"Aplikasi sangat buruk, sering maintenence, saat harga crypto sedang naik, aplikasi gangguan, hal ini sangat merugikan pengguna",1
Ok sip pencairan n deposit mudah klo bisa min pembelian jgn 30rb tp 10rb aj 👍👍👍,5
Payaahh..MT terus,1
Burik klo lg naek..,1
Tiap koin naik di bikin mt,1
Aplikasi ga jelas.. Giliran pasar naik.. Ga bisa ngejual.. Giliran pasar turun baru cepat.. Saran saya tolong diperbaiki.. Ini bisa merugikan,1
"Respon lama, kalau naik pembelian dimatikan, pas turun baru di hidupkan",1
payah .. udah lah tinggalin aja.,1
Parah lu pas dogecoin naik lu maintenance parah amat lu,1
"Sering maintenis, programmer nya cap t1kus",1
"APLIKASI JELEK, JANGAN PERNAH DIPAKEK !!! DISAAT KOIN NAIK MAINTANCE !!! DISAAT KOIN TURUN DAN JADI RUGI BARU TIDAK MAINTANCE !!! DIKICK DARI GROUP GARA GARA MENGUTARAKAN KEKESALAN SAYA LOL Apa apaan orang mengeluh,mengkritik digroup telegram karena kebanyakan maintance aplgi saat saat harga koin naik mau kita jual tidak bisa, uda turun baru tidak maintance alhasil rugi dan malah dikick dari group telegram WKWKWKWWK",1
Smoga gak eror lg kl up koin dan lagi lagi eror,1
Eror gua mo buy ga bisa open order di cancel juga ga bisa haruhh,1
"Saat Open Posisi terkadang gak masuk, sehingga harus cancel OP, Mohon agar di upgrade lagi. Btw, terima kasih saya sudah profit lewat aplikasi ini.",4
Pending terus .. mau jual pending mau beli pending .. udah atur startegi gini gitu .. loss gara2 pending,1
Lelah hayati,1
gak usah main di reku.aku rugi jutaan dsni gara2 eror terus...,1
