userName,at,content,text_tokens_stemmed,Label,Label NB
Pengguna Google,2024-05-28 23:38:38,Bagus,bagus,positif,positif
Pengguna Google,2024-05-28 18:32:22,Sangat baguss,baguss,positif,positif
Pengguna Google,2024-05-28 17:22:36,"TOLONG SEGERA BENAHI APLIKASI NYA? MASA GA BISA LOG IN, SAYA SUDAH TERLANJUR TOP UP ADIRA PAY UNTUK PEMBAYARAN MOTOR SAYA,, SUDAH JATUH TEMPO MIIINNN😩😩😩😩😩😩",tolong benah aplikasi nya ga log in lanjur top up adira pay bayar motor jatuh tempo miiinnn,positif,negatif
Pengguna Google,2024-05-28 16:56:08,Mantap,mantap,positif,positif
Pengguna Google,2024-05-28 15:56:30,"Tolong dong di benerin servernya, saya mau bayar cuma aplikasinya selalu lemot, saya udh pake wifi tetep aja lemot tolong dong di benerin servernya",tolong benerin servernya bayar aplikasi lot udh pake wifi tetep aja lot tolong benerin servernya,negatif,negatif
Pengguna Google,2024-05-28 15:28:45,Makin rese apk nya banyak error👎,rese apk nya error,negatif,negatif
Pengguna Google,2024-05-28 14:42:28,Aplikasi eror gimana ini,aplikasi eror gimana,negatif,negatif
Pengguna Google,2024-05-28 13:58:17,Tak kasik bintang 4 aslinya tp gimana ya. Dari segi apl bagus buat yg punya angsuran enak gak ribet...tp yg bikin agak kesel.tolong di tingkatkan . Lemootny minta ampun apalgi di kaspronya sangat lemot tingkatkan,kasik bintang 4 asli tp gimana ya segi apl bagus yg angsur enak gak ribettp yg bikin keseltolong tingkat lemootny ampun apalgi kaspronya lot tingkat,positif,positif
Pengguna Google,2024-05-28 13:35:08,"Apikasi sungguh berat sekali,",apikasi sungguh berat,negatif,negatif
Pengguna Google,2024-05-28 12:36:41,Sebenernya ni aplikasi ngebantu pelanggan/nasabah tapi minus lemotnya nauudzubillah,sebenernya ni aplikasi ngebantu pelanggannasabah minus lot nauudzubillah,negatif,negatif
Pengguna Google,2024-05-28 12:17:49,"Parah bgt apk nya jelek, sering eror dan lemot",parah bgt apk nya jelek eror lot,negatif,negatif
Pengguna Google,2024-05-28 11:36:31,Anj emang,anj emang,negatif,positif
Pengguna Google,2024-05-28 11:09:56,"Tidak bisa daftar alasan nya jaringan, padahal pakai wifi",daftar alas nya jaring pakai wifi,negatif,negatif
Pengguna Google,2024-05-28 11:08:10,"Sering eror , gak jelas",eror gak,negatif,negatif
Pengguna Google,2024-05-27 21:14:24,"Saya sangat suka sama apl ini/adira,karna apl ini sangat membantu untuk mengetahui kapan jatuh tempo pembayaran dan jadi tau ini angsuran yg keberapa nya👍👍👍semoga apl ini (adira) tambah sukses",suka apl iniadirakarna apl bantu jatuh tempo bayar tau angsur yg berapa nyasemoga apl adira sukses,positif,positif
Pengguna Google,2024-05-27 15:19:43,Bagus n mudah,bagus n mudah,positif,positif
Pengguna Google,2024-05-27 14:56:28,Kebanyakan eror y,banyak eror y,negatif,negatif
Pengguna Google,2024-05-27 12:12:54,Sangat membantu untuk mengecek pembayaran angsuran,bantu ecek bayar angsur,positif,positif
Pengguna Google,2024-05-27 10:27:40,pelayanan ny baguss😊,layan ny baguss,positif,positif
Pengguna Google,2024-05-27 07:56:19,Payah 4 thn sy pakek tiba2 keluar sendiri pas mau masuk gak bisa2,payah 4 thn sy pakek tiba2 pas masuk gak bisa2,negatif,negatif
Pengguna Google,2024-05-27 04:23:36,mantap,mantap,positif,positif
Pengguna Google,2024-05-27 04:23:15,Perbaiki apk nya biar gak eror keluar masuk,baik apk nya biar gak eror masuk,negatif,negatif
Pengguna Google,2024-05-27 02:38:08,Okee,okee,positif,positif
Pengguna Google,2024-05-27 02:24:56,Kecewa tiba2 aplikasi kluar sendiri klo mw input no kntrak,kecewa tiba2 aplikasi kluar klo mw input no kntrak,negatif,negatif
Pengguna Google,2024-05-26 16:22:06,"Ini Aplikasi Maling Duit,Setiap Top Up misal 1Juta,Gaada Rincian biaya admin dari ATM ,tapi pas Liat di saldo kaspro nya pasti berkurang Ga sampe 1Juta",aplikasi maling duitsetiap top up 1jutagaada rincian biaya admin atm pas liat saldo kaspro nya kurang ga sampe 1juta,negatif,negatif
Pengguna Google,2024-05-26 13:23:21,Luar biasa,,positif,positif
Pengguna Google,2024-05-26 11:41:28,Bagus banget,bagus banget,positif,positif
Pengguna Google,2024-05-26 10:42:42,👍👍👍👍,,positif,positif
Pengguna Google,2024-05-26 07:06:22,Lumayan,lumayan,positif,positif
Pengguna Google,2024-05-26 06:42:32,sangat membantu,bantu,negatif,positif
Pengguna Google,2024-05-26 02:06:37,msukin pin eror trus di ktik ap yang mncul ap hdeh,msukin pin eror trus ktik ap mncul ap hdeh,negatif,negatif
Pengguna Google,2024-05-25 22:26:25,Sangat Bagus Efektif dan Efisien good lah,bagus efektif efisien good,positif,positif
Pengguna Google,2024-05-25 20:55:33,Terbantu,bantu,positif,positif
Pengguna Google,2024-05-25 13:59:58,udh di instal tpi susah di buka,udh instal tpi susah buka,positif,negatif
Pengguna Google,2024-05-25 12:20:31,Membantu,bantu,positif,positif
Pengguna Google,2024-05-25 10:42:03,Somoga bisa menjadi nasabah setia adira Amin,somoga nasabah setia adira amin,positif,positif
Pengguna Google,2024-05-24 20:09:56,Bagus dan sangat bermanfaat sekali,bagus manfaat,positif,positif
Pengguna Google,2024-05-24 18:11:13,ok,ok,positif,positif
Pengguna Google,2024-05-24 17:13:32,Memudahkan transaksi pembayaran cicilan,mudah transaksi bayar cicil,positif,positif
Pengguna Google,2024-05-24 12:56:26,"Saya sangat puas dgn pelayanan nya,.",puas dgn layan nya,positif,positif
Pengguna Google,2024-05-24 08:08:24,Oke,oke,positif,positif
Pengguna Google,2024-05-24 07:22:05,Sangat membantu dan mudah,bantu mudah,positif,positif
Pengguna Google,2024-05-24 04:07:26,Saya merasa tertipu oleh DC adira. Bilangnya. Cuma ngambil surat peringatan. Nyampe sana saya nuunggu dan disuruh tanda tangan. Saking bingungnya langsung saya tanda tangan. Setelah saya tanda tangan ternyata yg saya tanda tangani adalh penyerahan unit. Dengann saya nyatakan saya merasa tertipu olh pihak adira. Padahal saya ada niatan baik.saya akan membawa kasus ini. Karena melanggar keputusan MK tentang pihak leasing dilarang menarik atau meneksekusi kendaraan walaupun sudah memiliki fidunsial,tipu dc adira bilang ngambil surat ingat nyampe nuunggu suruh tanda tangan saking bingung langsung tanda tangan tanda tangan yg tanda tangan adalh serah unit dengann nyata tipu olh adira niat baiksaya bawa langgar putus mk leasing larang tarik meneksekusi kendara milik fidunsial,negatif,negatif
Pengguna Google,2024-05-23 21:06:16,"wtf banyak yang buat user g nyaman dari session/cookie login aja buruk banget -setelah melakukan proses payment dari m bangking ke kaspro lalu masuk ke aplikasi adiraku malah dilogout demgan keterangan session anda habis atau apalah, ini juga terjadi hampir setiap membuka aplikasi bukan hanya setelah adanya proses payment -masuk apps loading trus seolah meload data user itu berat jadinketika masuk tidak langsung menampilkan info user malah ada perintah buat akun atau login padahal sudah login",wtf user g nyaman sessioncookie login aja buruk banget proses payment m bangking kaspro masuk aplikasi adiraku dilogout demgan terang session habis apa buka aplikasi proses payment masuk apps loading trus meload data user berat jadinketika masuk langsung tampil info user perintah akun login login,negatif,negatif
Pengguna Google,2024-05-23 20:11:03,Untuk aplikasi Adiraku tolong untuk aplikasinya di setabilkan supaya tetap lancar jangan kebanyakan error,aplikasi adiraku tolong aplikasi setabilkan lancar banyak error,positif,positif
Pengguna Google,2024-05-23 18:41:33,Kacau sekali aplikasinya . Udah top up gak masuk-masuk dananya. Hubungi call center solusi nya hanya di suruh 1x24 jam. Begitu udah lewat waktunya whatsapp adira gak ada respon. Hubungi Call center suruh nya via wa . Gak jelass. Gak ada solusinya. Balikin dana gw atau gw bakar motor cicilan ni,kacau aplikasi udah top up gak masukmasuk dana hubung call center solusi nya suruh 1x24 jam udah whatsapp adira gak respon hubung call center suruh nya via wa gak jelass gak solusi balikin dana gw gw bakar motor cicil ni,negatif,negatif
Pengguna Google,2024-05-23 16:31:12,Bagus,bagus,positif,positif
Pengguna Google,2024-05-23 15:06:55,mudah dan keren,mudah keren,positif,positif
Pengguna Google,2024-05-23 13:35:08,Aplikasi jelek lambat,aplikasi jelek lambat,negatif,negatif
Pengguna Google,2024-05-23 11:27:39,"Aplikasi nya jelek,menjijikan",aplikasi nya jelekmenjijikan,negatif,negatif
Pengguna Google,2024-05-23 09:38:21,Saya sudah beberapa kali login kenapa tidak bisa terus mohon di bantu admin Adira,kali login mohon bantu admin adira,negatif,positif
Pengguna Google,2024-05-23 09:11:12,Bank utk trf ditambah sehingga lebih mdh utk transaksi pembayaran dan biaya adm lebih murah krn sesama BANK,bank utk trf tambah mdh utk transaksi bayar biaya adm murah krn bank,positif,positif
Pengguna Google,2024-05-23 08:03:52,aplikasi lemot mau bayar angsuran aja jadi harus nunggu berjam-jam gara gara salah pin,aplikasi lot bayar angsur aja nunggu berjamjam gara gara salah pin,negatif,negatif
Pengguna Google,2024-05-23 07:00:52,Tuker poin bt byr angsuran masa sisany harus pake adirapay... Payah...,tuker poin bt byr angsur sisany pake adirapay payah,negatif,negatif
Pengguna Google,2024-05-23 01:16:13,"Aplikasi payah tak guna. Ketimbang mau masuk mau ngecek aja susahnya minta ampun.. Tiba² keluar terus, sudah di coba puluhan kali tetap nge bug keluar terus. Payaah!",aplikasi payah ketimbang masuk ngecek aja susah ampun coba puluh kali nge bug payaah,negatif,negatif
Pengguna Google,2024-05-23 00:39:14,Mantap,mantap,positif,positif
Pengguna Google,2024-05-22 20:26:42,Oke,oke,positif,positif
Pengguna Google,2024-05-22 12:03:28,Ok,ok,positif,positif
Pengguna Google,2024-05-22 07:00:25,Good job,good job,positif,positif
Pengguna Google,2024-05-22 06:01:42,"Aplikasi jahanam sampah masyarakat, sudah bayar via BRIVA di aplikasi adiraku tp malah di telpn debt kolektor nagih kapan bayar. Sampah ni aplikasi, sdh di bayar tp di adiraku tetap muncul tagihan malah kena denda pdhal blm lewat jatuh tempo",aplikasi jahanam sampah masyarakat bayar via briva aplikasi adiraku tp telpn debt kolektor nagih bayar sampah ni aplikasi sdh bayar tp adiraku muncul tagih kena denda pdhal blm jatuh tempo,negatif,negatif
Pengguna Google,2024-05-22 05:53:28,ngeriiii....,ngeriiii,negatif,positif
Pengguna Google,2024-05-21 22:29:27,"Aplikasi parah. dah lemot, biaya admin terus bayar adiea pake kaspro udh saya pas2in topup sesuai harga cicilan, eh malah kena admin jadi kurang 2rb. terpaksa saya topup lagi, malah kena admin lagi. najisssssss.",aplikasi parah dah lot biaya admin bayar adiea pake kaspro udh pas2in topup sesuai harga cicil eh kena admin 2rb paksa topup kena admin najisssssss,negatif,negatif
Pengguna Google,2024-05-21 21:57:57,Good and easy for use.,good and easy for use,positif,positif
Pengguna Google,2024-05-21 20:50:29,"Ngumpulin adirapoin berharap bisa di tuker pulsa atau voucher lainnya, yg 50ribu kenapa jadi gak ada?. Apa sengaja dihapus.",ngumpulin adirapoin harap tuker pulsa voucher yg 50ribu gak sengaja hapus,negatif,negatif
Pengguna Google,2024-05-21 19:17:44,Bagus sangat mempermudah,bagus mudah,positif,positif
Pengguna Google,2024-05-21 18:44:47,Sangat membantu buat usaha 👍,bantu usaha,positif,positif
Pengguna Google,2024-05-21 17:48:07,"pengguna baru, akan saya rate lagi setelah berjalan",guna rate jalan,positif,positif
Pengguna Google,2024-05-21 13:28:52,Mantaf.,mantaf,positif,positif
Pengguna Google,2024-05-21 12:41:09,Saya ingin mengajukan pinjaman tetapi status selalu eror itu kenapa ya?,aju pinjam status eror ya,negatif,positif
Pengguna Google,2024-05-21 11:42:03,Alhamdulillah mempermudah dalam bertransaksi,alhamdulillah mudah transaksi,positif,positif
Pengguna Google,2024-05-21 11:18:31,Bagu banget,bagu banget,positif,positif
Pengguna Google,2024-05-21 11:02:32,Mantap dan sangat mudah digunakan,mantap mudah,positif,positif
Pengguna Google,2024-05-21 09:42:19,Kenapa sekarang error aplikasi ini?,error aplikasi,negatif,negatif
Pengguna Google,2024-05-21 09:32:45,Baru mau coba,coba,positif,positif
Pengguna Google,2024-05-21 08:09:08,Mempermudah,mudah,positif,positif
Pengguna Google,2024-05-21 06:36:00,Bagus,bagus,positif,positif
Pengguna Google,2024-05-21 06:01:48,Eror sistem ampe berhari2 bikin susah bayar nih,eror sistem ampe berhari2 bikin susah bayar nih,positif,negatif
Pengguna Google,2024-05-20 23:41:34,Menyenangkan👍,senang,positif,positif
Pengguna Google,2024-05-20 23:38:29,Mau tanya dong knpa ya setiap kali melakukan pembayaran selalu keluar sendiri/kembali,knpa ya kali bayar sendirikembali,negatif,negatif
Pengguna Google,2024-05-20 21:31:50,"Transaksi lebih simple ,lancar dan aman",transaksi simple lancar aman,positif,positif
Pengguna Google,2024-05-20 20:56:58,Ok,ok,positif,positif
Pengguna Google,2024-05-20 19:46:45,"4 saja dulu,nanti kalau selesai baru kasi 5",4 dulunanti selesai kasi 5,positif,positif
Pengguna Google,2024-05-20 18:17:38,Makasih,makasih,positif,positif
Pengguna Google,2024-05-20 15:46:49,Sangat membantu,bantu,positif,positif
Pengguna Google,2024-05-20 15:22:01,Semua tunggakan berawal dari ketika next... Pinjaman dipersulit. Padahal dari awal lancar.,tunggak next pinjam sulit lancar,negatif,positif
Pengguna Google,2024-05-20 12:55:24,Sangat baik,,positif,positif
Pengguna Google,2024-05-20 11:48:54,Good,good,positif,positif
Pengguna Google,2024-05-20 11:38:14,Okok,okok,positif,positif
Pengguna Google,2024-05-20 11:05:44,Nice,nice,positif,positif
Pengguna Google,2024-05-20 10:52:53,Luar biasa mantap jdi bisa lihat daftar kredit motornya,mantap jdi lihat daftar kredit motor,positif,positif
Pengguna Google,2024-05-20 10:28:01,Keren,keren,positif,positif
Pengguna Google,2024-05-20 10:06:04,Bagus,bagus,positif,positif
Pengguna Google,2024-05-20 09:33:15,Dipermudahkan dan sangat membantu sekali,mudah bantu,positif,positif
Pengguna Google,2024-05-20 08:18:12,Mantap,mantap,positif,positif
Pengguna Google,2024-05-19 20:58:28,mantap,mantap,positif,positif
Pengguna Google,2024-05-19 06:49:49,Baik,,positif,positif
Pengguna Google,2024-05-19 06:07:02,Sangat membantu sekali,bantu,positif,positif
Pengguna Google,2024-05-19 05:54:42,Maaf mau tanya kenapa aplikasinya gak bisa di loding ya di hp saya.tiba2 keluar aja gk bisa masuk .,maaf aplikasi gak loding ya hp sayatiba2 aja gk masuk,negatif,negatif
Pengguna Google,2024-05-19 01:03:02,Baguss lumayan bisa tuker poin nya,baguss lumayan tuker poin nya,positif,positif
Pengguna Google,2024-05-18 11:47:45,Ok,ok,positif,positif
Pengguna Google,2024-05-18 11:18:49,Aplikasi ini memudahkan nasabah untuk mengecek nya Mantap,aplikasi mudah nasabah ecek nya mantap,positif,positif
Pengguna Google,2024-05-17 21:29:20,Lebih detail dan mudah di mengerti aplikasi nya,detail mudah erti aplikasi nya,positif,positif
Pengguna Google,2024-05-17 19:50:02,Sangat membantu,bantu,positif,positif
Pengguna Google,2024-05-17 18:17:41,Bagus,bagus,positif,positif
Pengguna Google,2024-05-17 18:14:01,Sangat membantu,bantu,positif,positif
Pengguna Google,2024-05-17 18:07:46,Caakep,caakep,positif,positif
Pengguna Google,2024-05-17 15:09:27,Sangat membantu,bantu,positif,positif
Pengguna Google,2024-05-17 11:38:46,"Bagus simpel dan sangat mudah, Tapi Loading Pas Buka Apk Adira nya sangat lama",bagus simpel mudah loading pas buka apk adira nya,positif,positif
Pengguna Google,2024-05-17 11:04:46,bagus,bagus,positif,positif
Pengguna Google,2024-05-17 08:04:12,Adira mantap,adira mantap,positif,positif
Pengguna Google,2024-05-17 05:13:29,Bagus,bagus,negatif,positif
Pengguna Google,2024-05-17 00:30:50,Bagus,bagus,positif,positif
Pengguna Google,2024-05-16 19:44:41,Mantap,mantap,positif,positif
Pengguna Google,2024-05-16 19:44:25,"Adiraku,,,, lbh mempermudah nasabah dalam pembayaran angsuran,,,, thanks",adiraku lbh mudah nasabah bayar angsur thanks,positif,positif
Pengguna Google,2024-05-16 19:01:07,"Tolonglah kalau sudah melakukan pembayaran, update otomatis untuk pembayaran selanjutnya. Barusan bayar angsuran melalui indomaret setelah buka aplikasi tapi belum terupdate. Jangan buat customer rugi gegara aplikasi lu yang kek gini.",tolong bayar update otomatis bayar barusan bayar angsur indomaret buka aplikasi terupdate customer rugi gegara aplikasi lu kek gin,negatif,negatif
Pengguna Google,2024-05-16 18:14:50,Adiraku sangat membantu Good,adiraku bantu good,positif,positif
Pengguna Google,2024-05-16 18:03:06,Menggunakan adiraku membuatku lebih gampang dan mudah membayar angsuran,adiraku buat gampang mudah bayar angsur,positif,positif
Pengguna Google,2024-05-16 17:49:01,Pelayanannya tidak ramah sekali. Saya dihubungi oleh kak raya kalo gak salah namanya itu tidak ramah. Saya lagi bicara lewat telepon langsung dimatikan begitu saja tidak ada konfirmasi lagi setelah itu. Jika memang pelayanannya sudah selesai paling tidak ya ga langsung dimatikan begitu saja apalagi waktu itu saya lagi bicara. Bintang 1 untuk pelayanannya,layan ramah hubung kak raya kalo gak salah nama ramah bicara telepon langsung mati konfirmasi layan selesai ya ga langsung mati bicara bintang 1 layan,negatif,positif
Pengguna Google,2024-05-16 17:20:43,Good,good,positif,positif
Pengguna Google,2024-05-16 13:19:50,"Sangat membantu sekali dengan aplikasi adiraku, jadi tidak perlu mengantri untuk membayar angsuran...",bantu aplikasi adiraku antri bayar angsur,positif,positif
Pengguna Google,2024-05-16 12:04:31,Mantap byk promo,mantap byk promo,positif,positif
Pengguna Google,2024-05-15 20:56:19,Mantap,mantap,positif,positif
Pengguna Google,2024-05-15 20:02:58,Bayar angsuran di indomaret adm nya gede...,bayar angsur indomaret adm nya gede,negatif,negatif
Pengguna Google,2024-05-15 19:10:05,Aplikasi agak berat,aplikasi berat,positif,positif
Pengguna Google,2024-05-15 19:00:45,Bagus,bagus,positif,positif
Pengguna Google,2024-05-15 18:58:52,"Aplikasi buruk, selalu kembali, kata sandi sudah benar di bilang salah",aplikasi buruk sandi bilang salah,negatif,negatif
Pengguna Google,2024-05-15 18:04:28,Ok,ok,positif,positif
Pengguna Google,2024-05-15 17:44:53,"Bangsattt setiap isi saldo pasti berkurang,gila aja. Gak jelas,nyolong saldo orang tanpa konfirmasi itu buat apa",bangsattt isi saldo berkuranggila aja gak jelasnyolong saldo orang konfirmasi,negatif,negatif
Pengguna Google,2024-05-15 15:43:38,Lumayan bagus tapi kalau bisa poin nya bisa di tarik n di uangkan ya,lumayan bagus poin nya tarik n uang ya,positif,positif
Pengguna Google,2024-05-15 11:25:58,"Selalu Sulit untuk membayar angsuran di aplikasi Adiraku, entah aplikasi yang sedang error', penggunaan Adira poin juga kadang bisa kadang engga, lebih baik top up menggunakan toko ijo, atau m banking",sulit bayar angsur aplikasi adiraku aplikasi error guna adira poin kadang kadang engga top up toko ijo m banking,negatif,positif
Pengguna Google,2024-05-15 10:07:34,Mantap sangat membatu. Dan progres cepat,mantap batu progres cepat,positif,positif
Pengguna Google,2024-05-15 08:57:44,Sangat membantu saat pengajuan awal. Jadi kita hanya perlu melakukan pengajuan via aplikasi. Nanti akan ada CS yg akan menghubungi kita. Setelah data lengkap akan ada petugas yg akan survei ke alamat kita.,bantu aju aju via aplikasi cs yg hubung data lengkap tugas yg survei alamat,positif,positif
Pengguna Google,2024-05-15 08:49:42,Aplikasi yg sangat membantu,aplikasi yg bantu,positif,positif
Pengguna Google,2024-05-15 08:18:00,Tolong penjelasannya dong. Kenapa setiap lakukan pembayaran ansuran via kaspro slalu mesti 2x transaksi dengan alasan dana nya kurang. Gak di jelaskan perincian potongan nya saat top up. Lalu aplikasi adira nya juga slalu telat saat memberikan informasi hasil pembayaran ansuran. Ini aplikasi klo belum siap di gunakan jangan di aktifkan. Mengkhawatirkan nasabah. Sudah bayar di sangka belum bayar!!,tolong jelas laku bayar ansuran via kaspro slalu mesti 2x transaksi alas dana nya gak perinci potong nya top up aplikasi adira nya slalu telat informasi hasil bayar ansuran aplikasi klo aktif khawatir nasabah bayar sangka bayar,negatif,negatif
Pengguna Google,2024-05-15 00:42:26,Good aplikasi,good aplikasi,positif,positif
Pengguna Google,2024-05-14 22:25:20,Adira bagus proses mudah dan cepat,adira bagus proses mudah cepat,positif,positif
Pengguna Google,2024-05-14 19:27:41,Saya makin kesal dengan aplikasi ADIRA dgn adanya perubahan penukaran Poin diatas 12000 pon baru bisa ditukar 💔,kesal aplikasi adira dgn ubah tukar poin atas 12000 pon tukar,negatif,negatif
Pengguna Google,2024-05-14 18:03:25,"Saya senang Skali,, Bagus",senang skali bagus,positif,positif
Pengguna Google,2024-05-14 17:30:23,"Aplikasi lemot, suka tiba2 keluar saat login sangat tidak mendukung mohon di perbaiki untuk kenyamanan nya TERIMAKASIH",aplikasi lot suka tiba2 login dukung mohon baik nyaman nya terimakasih,negatif,negatif
Pengguna Google,2024-05-14 16:33:49,Sudah bisa login,login,positif,negatif
Pengguna Google,2024-05-14 15:38:17,Mohon data-data sya di hapus. Tgl14.05.2024,mohon datadata sya hapus tgl14052024,negatif,negatif
Pengguna Google,2024-05-14 14:49:08,Setiap buka selalu terhenti2 malah tidak bisa dibuka,buka terhenti2 buka,negatif,negatif
Pengguna Google,2024-05-14 10:58:13,Good Aplikasi,good aplikasi,positif,positif
Pengguna Google,2024-05-14 10:50:03,"walaupun bulan survei ke rumah... tapi uda di GAGAL kan sama Team survei, tetap saya kasih bintang 5",survei rumah uda gagal team survei kasih bintang 5,positif,positif
Pengguna Google,2024-05-14 09:21:13,Aplikasi apaan begini. Giliran mau bayar sudah sesuai dengan tagihannya. Giliran masukin pin. Suruh coba beberapa saat terus. Kaspro nya yang gak bener apa aplikasinya.,aplikasi gilir bayar sesuai tagih gilir masukin pin suruh coba kaspro nya gak bener aplikasi,negatif,negatif
Pengguna Google,2024-05-13 23:07:22,Mantabs,mantabs,positif,positif
Pengguna Google,2024-05-13 21:30:33,Mau nanya misal kan creadit trus pengambilan barang kreadit ny dmna,nanya creadit trus ambil barang kreadit ny dmna,positif,positif
Pengguna Google,2024-05-13 19:11:07,Sangat membantu untuk pembayaran ansuran,bantu bayar ansuran,positif,positif
Pengguna Google,2024-05-13 17:45:38,"Aplikasi aneh, mau bayar cicilan motor pas masukin nomor kontrak kalah ke close aplikasi nya, ribet",aplikasi aneh bayar cicil motor pas masukin nomor kontrak kalah close aplikasi nya ribet,negatif,negatif
Pengguna Google,2024-05-13 13:51:14,Pelayanan yg sangat bagus,layan yg bagus,positif,positif
Pengguna Google,2024-05-13 13:09:04,Sabgat membantu,sabgat bantu,positif,positif
Pengguna Google,2024-05-13 10:02:24,Ku kasih bintang 2 aja dlu klo bagus ku tambah lagi,ku kasih bintang 2 aja dlu klo bagus ku,negatif,positif
Pengguna Google,2024-05-13 08:05:09,Di buka di suruh perbaharui teros setelah di per baharui hasile gx bisa di buka,buka suruh baharu ros baharu hasile gx buka,negatif,negatif
Pengguna Google,2024-05-12 22:22:06,"Aman,trprcaya,dan mudah bertransaksi",amantrprcayadan mudah transaksi,positif,positif
Pengguna Google,2024-05-12 20:26:58,Mantap,mantap,positif,positif
Pengguna Google,2024-05-12 16:30:02,keren,keren,positif,positif
Pengguna Google,2024-05-12 14:33:15,Eror. Bermasalah. Login aja Skrg Udah Gak bisa. Kebanyakan OTP. Masuk Mah Kagak,eror masalah login aja skrg udah gak banyak otp masuk mah kagak,negatif,negatif
Pengguna Google,2024-05-12 13:59:37,Bagus mantapp,bagus mantapp,positif,positif
Pengguna Google,2024-05-12 08:37:29,Ga bisa login terus masukin pin otp ganti pin terus aja gitu gagal terus,ga login masukin pin otp ganti pin aja gitu gagal,negatif,negatif
Pengguna Google,2024-05-12 06:46:56,Gak banyak notifikasi klo telat angsuran 🤭,gak notifikasi klo telat angsur,positif,negatif
Pengguna Google,2024-05-12 00:01:47,"sistem bermasalah terus, apk gak d urus",sistem masalah apk gak d urus,negatif,negatif
Pengguna Google,2024-05-11 22:08:09,sangat membantu dan mempermudah kebutuhan,bantu mudah butuh,positif,positif
Pengguna Google,2024-05-11 19:36:39,Harus sering d download dan d perbarui tiap bulan nya. aplikasi Adira nya😮‍💨😮‍💨,d download d baru nya aplikasi adira nya,negatif,negatif
Pengguna Google,2024-05-11 19:00:16,Sangat bagus,bagus,positif,positif
Pengguna Google,2024-05-11 14:27:55,Sangat membantu,bantu,positif,positif
Pengguna Google,2024-05-11 08:44:58,Good,good,positif,positif
Pengguna Google,2024-05-11 06:57:27,good experience,good experience,positif,positif
Pengguna Google,2024-05-10 22:53:41,Sumpah ini jelek banget masa di denda pembayaranx blum jatuh tempo trus bungax jga gede bangettt pkir² gih KLO mau pinjam di Adira,sumpah jelek banget denda pembayaranx blum jatuh tempo trus bungax jga gede bangettt pkir gih klo pinjam adira,negatif,negatif
Pengguna Google,2024-05-10 19:19:36,"Bagus, cuma loading awal ny berat",bagus loading ny berat,positif,positif
Pengguna Google,2024-05-10 18:44:52,praktis dan banyak hadiah,praktis hadiah,positif,positif
Pengguna Google,2024-05-10 17:32:10,"Bagus,dan membantu",bagusdan bantu,positif,positif
Pengguna Google,2024-05-10 16:56:13,"Setiap bulan buka aplikasi ini buat bayar, selalu saja mengharuskan update aplikasi, buang"" waktu, tidak efisien, mohon maaf, perbaiki kedepannya juga perlu pertimbangan yg matang, sebentar"" update kan orang jadi males yaa",buka aplikasi bayar harus update aplikasi buang efisien mohon maaf baik depan timbang yg matang sebentar update orang males yaa,negatif,negatif
Pengguna Google,2024-05-10 16:10:24,"Ini apk . Sebelum di update sesudah di update , tetep aja ngeleg dan burik . Ini perlu pengembangan lebih baik lagi, Bug nya ngga ketulungan",apk update update tetep aja ngeleg burik kembang bug nya ngga ketulungan,negatif,negatif
Pengguna Google,2024-05-10 15:10:29,Sulit,sulit,positif,negatif
Pengguna Google,2024-05-10 14:26:03,Cocok utk pembiayaan 👍,cocok utk biaya,positif,positif
Pengguna Google,2024-05-10 14:00:21,Semua serba ada,serba,positif,positif
Pengguna Google,2024-05-10 13:25:42,Proses nya cepat dan ramah,proses nya cepat ramah,positif,positif
Pengguna Google,2024-05-10 12:21:47,"gimana ya cara narik uang yg tertahan di kaspro,? saldo saya nyangkut 1.juta lebih, aplikasi Adira saya gak bisa di update katanya hp gak support, padahal hp saya gak jadul² amat... jadinya aplikasi adira gak bisa kebuka... kemaren terpaksa bayar cicilan ke kantor pas, mana biaya admin nya mahal lagi... kasih solusi donk, pihak Adira...? semoga ada solusi ya...! saya tunggu. jawaban nya secepat mungkin... mksi🙏",gimana ya narik uang yg tahan kaspro saldo nyangkut 1juta aplikasi adira gak update hp gak support hp gak jadul aplikasi adira gak buka kemaren paksa bayar cicil kantor pas biaya admin nya mahal kasih solusi donk adira moga solusi ya tunggu nya cepat mksi,negatif,negatif
Pengguna Google,2024-05-10 12:02:28,Aplikasi trpercaya..tp syang limit ny ngk pernah naik melecut 😁😁😁🤟,aplikasi trpercayatp syang limit ny ngk lecut,positif,positif
Pengguna Google,2024-05-10 10:32:35,Sangat berguna,guna,positif,positif
Pengguna Google,2024-05-10 10:18:22,Oke banget,oke banget,positif,positif
Pengguna Google,2024-05-10 07:53:44,mantap,mantap,positif,positif
Pengguna Google,2024-05-10 07:21:17,"Tolong aplikasinya diperbaiki lagi !, penarikan dana yg terlanjur masuk Adira sulit yg mau diambil lagi padahl uang sendiri! Susah bgt aplikasinya! Terlebih nominal yg masuk banyak!!! Aplikasi ribet gak karuan",tolong aplikasi baik tari dana yg lanjur masuk adira sulit yg ambil padahl uang susah bgt aplikasi nominal yg masuk aplikasi ribet gak karuan,negatif,negatif
Pengguna Google,2024-05-10 00:56:39,Apk jelek masi banyak bug nya,apk jelek mas bug nya,negatif,negatif
